student_id,years_experience,skills_json
S5_00050,0,"{""jquery"": 0.708, ""git"": 1.0, ""ml_fundamentals"": 0.732, ""spark"": 0.62, ""cloud_security"": 0.562, ""flask"": 0.588, ""nlp"": 0.784, ""genai"": 0.739}"
S5_00051,0,"{""communication"": 0.652, ""java"": 0.783, ""python"": 0.954, ""node"": 0.711, ""nlp"": 0.649, ""cloud_security"": 0.677, ""sql"": 0.819, ""flask"": 0.52, ""jquery"": 0.718, ""aws"": 0.579}"
S5_00052,2,"{""kubernetes"": 0.772, ""data_structures"": 0.917, ""testing"": 0.945, ""react"": 0.763, ""sql"": 0.709, ""genai"": 0.779, ""jquery"": 1.0}"
S5_00053,1,"{""flask"": 0.77, ""system_design"": 0.775, ""communication"": 0.63, ""node"": 1.0, ""aws"": 0.716, ""java"": 0.735, ""docker"": 0.922, ""excel"": 0.589}"
S5_00054,1,"{""communication"": 1.0, ""aws"": 0.934, ""testing"": 0.771, ""spark"": 0.729, ""node"": 0.837, ""ml_fundamentals"": 0.925, ""jquery"": 0.456, ""flask"": 0.701, ""git"": 0.562, ""nlp"": 0.687, ""react"": 0.531, ""kubernetes"": 0.449, ""cloud_security"": 0.522}"
S5_00055,3,"{""communication"": 0.619, ""spark"": 0.832, ""aws"": 0.587, ""node"": 0.671, ""jquery"": 0.463, ""react"": 0.524, ""genai"": 0.909}"
S5_00056,1,"{""nlp"": 0.898, ""excel"": 0.65, ""communication"": 0.595, ""react"": 0.67, ""cloud_security"": 0.633, ""system_design"": 0.615, ""jquery"": 0.903, ""ml_fundamentals"": 0.643, ""kubernetes"": 0.482, ""aws"": 0.808, ""java"": 0.577, ""spark"": 0.582, ""genai"": 0.825}"
S5_00057,0,"{""communication"": 0.909, ""python"": 0.744, ""kubernetes"": 0.673, ""git"": 0.959, ""spark"": 0.41, ""react"": 0.544, ""data_structures"": 0.816, ""aws"": 0.821, ""ml_fundamentals"": 0.967, ""jquery"": 0.382, ""genai"": 0.849}"
S5_00058,2,"{""kubernetes"": 0.814, ""spark"": 0.716, ""jquery"": 0.667, ""node"": 0.602, ""system_design"": 0.807, ""docker"": 0.797, ""excel"": 0.577, ""react"": 0.554, ""python"": 1.0, ""sql"": 0.849, ""data_structures"": 0.733, ""flask"": 0.811, ""ml_fundamentals"": 0.65}"
S5_00059,1,"{""docker"": 0.698, ""sql"": 0.913, ""excel"": 0.503, ""git"": 0.796, ""testing"": 0.504, ""communication"": 1.0, ""cloud_security"": 0.461, ""ml_fundamentals"": 0.989, ""spark"": 0.717, ""system_design"": 0.693, ""genai"": 0.808}"
S5_00060,0,"{""jquery"": 1.0, ""aws"": 0.816, ""node"": 0.5, ""sql"": 0.523, ""communication"": 0.979, ""docker"": 0.625, ""nlp"": 0.493, ""spark"": 0.569, ""kubernetes"": 0.839, ""ml_fundamentals"": 0.737, ""git"": 0.817, ""react"": 0.715, ""genai"": 0.555}"
S5_00061,4,"{""kubernetes"": 0.627, ""docker"": 0.822, ""flask"": 0.923, ""node"": 0.468, ""git"": 0.655, ""java"": 0.638, ""nlp"": 0.814, ""spark"": 0.939, ""react"": 0.731, ""jquery"": 0.676, ""cloud_security"": 0.787, ""excel"": 0.685, ""aws"": 0.395, ""genai"": 0.798}"
S5_00062,5,"{""aws"": 0.415, ""nlp"": 0.743, ""sql"": 0.935, ""kubernetes"": 0.827, ""ml_fundamentals"": 0.826, ""jquery"": 0.713, ""git"": 0.659, ""java"": 1.0}"
S5_00063,5,"{""cloud_security"": 0.522, ""ml_fundamentals"": 0.73, ""jquery"": 1.0, ""java"": 0.855, ""data_structures"": 0.69, ""nlp"": 0.84, ""testing"": 0.713}"
S5_00064,2,"{""system_design"": 0.783, ""java"": 0.612, ""communication"": 0.652, ""react"": 0.682, ""ml_fundamentals"": 0.734}"
S5_00065,1,"{""git"": 0.678, ""ml_fundamentals"": 0.773, ""aws"": 0.605, ""testing"": 0.694, ""sql"": 0.714, ""jquery"": 0.885, ""docker"": 0.658}"
S5_00066,1,"{""python"": 0.49, ""ml_fundamentals"": 0.628, ""sql"": 0.818, ""data_structures"": 0.914, ""communication"": 0.527, ""react"": 1.0, ""nlp"": 0.576, ""node"": 0.464, ""aws"": 0.984, ""flask"": 0.564, ""docker"": 0.949}"
S5_00067,0,"{""docker"": 0.755, ""git"": 0.842, ""nlp"": 0.636, ""excel"": 0.474, ""ml_fundamentals"": 0.646, ""react"": 1.0, ""java"": 0.575, ""communication"": 0.715, ""aws"": 0.358, ""spark"": 0.642, ""cloud_security"": 0.658, ""testing"": 0.77, ""system_design"": 0.672}"
S5_00068,5,"{""aws"": 0.981, ""nlp"": 0.604, ""sql"": 0.707, ""java"": 0.856, ""node"": 0.909, ""docker"": 0.623, ""communication"": 0.697, ""spark"": 0.887, ""jquery"": 0.797, ""genai"": 0.875}"
S5_00069,5,"{""jquery"": 0.746, ""data_structures"": 0.748, ""java"": 0.571, ""docker"": 0.901, ""testing"": 0.605, ""sql"": 0.677}"
S5_00070,4,"{""docker"": 0.615, ""node"": 0.521, ""aws"": 0.698, ""excel"": 0.782, ""ml_fundamentals"": 0.598, ""system_design"": 0.563, ""nlp"": 0.657, ""communication"": 0.782, ""data_structures"": 0.698, ""sql"": 1.0, ""cloud_security"": 0.7, ""testing"": 0.833, ""genai"": 0.503}"
S5_00071,5,"{""nlp"": 0.732, ""git"": 0.527, ""communication"": 1.0, ""data_structures"": 0.94, ""cloud_security"": 0.74, ""flask"": 0.492, ""genai"": 0.958}"
S5_00072,0,"{""cloud_security"": 0.659, ""react"": 0.519, ""kubernetes"": 0.647, ""excel"": 0.63, ""system_design"": 0.869, ""spark"": 0.696, ""data_structures"": 0.684, ""testing"": 0.661}"
S5_00073,3,"{""ml_fundamentals"": 0.755, ""testing"": 0.772, ""nlp"": 0.672, ""java"": 0.625, ""cloud_security"": 0.795}"
S5_00074,0,"{""kubernetes"": 0.682, ""communication"": 0.597, ""flask"": 0.741, ""testing"": 0.465, ""ml_fundamentals"": 0.688, ""data_structures"": 0.689, ""spark"": 0.503, ""system_design"": 0.754}"
S5_00075,3,"{""spark"": 0.487, ""node"": 0.495, ""docker"": 0.917, ""java"": 0.975, ""data_structures"": 0.739, ""system_design"": 0.454, ""cloud_security"": 0.604, ""python"": 0.597, ""kubernetes"": 0.637, ""react"": 0.587, ""ml_fundamentals"": 0.798, ""nlp"": 0.757, ""flask"": 0.957, ""genai"": 0.662}"
S5_00076,5,"{""python"": 0.764, ""node"": 0.652, ""kubernetes"": 0.871, ""communication"": 0.719, ""jquery"": 0.706, ""system_design"": 0.52, ""ml_fundamentals"": 0.993, ""cloud_security"": 0.713, ""testing"": 0.966, ""data_structures"": 0.627, ""spark"": 0.845, ""docker"": 0.636, ""genai"": 0.993}"
S5_00077,3,"{""kubernetes"": 0.892, ""testing"": 0.874, ""data_structures"": 0.636, ""sql"": 0.391, ""nlp"": 0.77, ""git"": 0.55, ""jquery"": 0.482}"
S5_00078,4,"{""testing"": 0.636, ""communication"": 0.843, ""aws"": 0.658, ""nlp"": 0.828, ""data_structures"": 0.784, ""genai"": 0.683}"
S5_00079,4,"{""data_structures"": 0.617, ""node"": 0.396, ""nlp"": 0.79, ""aws"": 0.944, ""docker"": 0.562, ""system_design"": 0.924, ""git"": 0.798, ""flask"": 0.547, ""kubernetes"": 0.614, ""java"": 0.608, ""excel"": 0.745, ""testing"": 0.693, ""genai"": 0.886}"
S5_00080,1,"{""cloud_security"": 0.592, ""node"": 0.73, ""testing"": 0.707, ""sql"": 0.574, ""react"": 1.0, ""communication"": 0.723, ""ml_fundamentals"": 0.634, ""excel"": 0.735, ""genai"": 0.799}"
S5_00081,0,"{""python"": 0.903, ""java"": 0.539, ""nlp"": 0.648, ""sql"": 0.744, ""spark"": 0.984, ""git"": 0.785, ""flask"": 0.598, ""aws"": 0.581, ""node"": 0.868, ""cloud_security"": 0.673, ""docker"": 0.535, ""ml_fundamentals"": 0.872, ""jquery"": 0.766, ""genai"": 0.541}"
S5_00082,3,"{""data_structures"": 0.835, ""node"": 0.817, ""system_design"": 0.834, ""kubernetes"": 0.785, ""sql"": 0.834, ""git"": 0.498, ""jquery"": 0.947, ""genai"": 0.449}"
S5_00083,0,"{""excel"": 1.0, ""docker"": 0.594, ""data_structures"": 0.845, ""testing"": 0.465, ""react"": 0.576, ""java"": 0.674, ""nlp"": 0.7, ""sql"": 0.679, ""flask"": 0.705, ""genai"": 0.617, ""jquery"": 0.913}"
S5_00084,5,"{""flask"": 1.0, ""docker"": 0.835, ""data_structures"": 0.772, ""cloud_security"": 0.853, ""excel"": 0.462}"
S5_00085,2,"{""git"": 0.718, ""aws"": 0.529, ""spark"": 0.843, ""data_structures"": 0.798, ""node"": 0.401, ""testing"": 0.71, ""jquery"": 0.765, ""flask"": 0.756}"
S5_00086,6,"{""ml_fundamentals"": 0.591, ""jquery"": 0.696, ""spark"": 0.92, ""nlp"": 0.689, ""python"": 0.741, ""cloud_security"": 0.686, ""system_design"": 0.916}"
S5_00087,3,"{""system_design"": 0.581, ""kubernetes"": 0.769, ""excel"": 0.856, ""jquery"": 0.455, ""data_structures"": 0.248, ""cloud_security"": 0.714, ""docker"": 0.605, ""java"": 0.921, ""communication"": 0.664}"
S5_00088,2,"{""testing"": 0.688, ""system_design"": 0.661, ""jquery"": 0.763, ""aws"": 0.484, ""docker"": 0.682}"
S5_00089,0,"{""testing"": 0.528, ""react"": 0.631, ""kubernetes"": 0.759, ""communication"": 0.708, ""jquery"": 0.707, ""data_structures"": 0.457, ""git"": 0.598, ""aws"": 0.679, ""genai"": 0.9}"
S5_00090,5,"{""flask"": 1.0, ""sql"": 0.795, ""ml_fundamentals"": 0.608, ""excel"": 0.648, ""python"": 0.851, ""data_structures"": 0.876, ""testing"": 0.715, ""java"": 0.491, ""node"": 0.577, ""react"": 0.747, ""spark"": 0.807, ""kubernetes"": 0.871, ""docker"": 0.415, ""genai"": 0.851}"
S5_00091,1,"{""spark"": 0.79, ""communication"": 0.862, ""ml_fundamentals"": 0.78, ""node"": 0.924, ""react"": 0.783, ""sql"": 0.997, ""python"": 0.73, ""git"": 0.758, ""flask"": 0.78, ""genai"": 0.626}"
S5_00092,1,"{""ml_fundamentals"": 0.571, ""java"": 0.599, ""flask"": 0.654, ""docker"": 0.635, ""data_structures"": 0.752, ""genai"": 0.836}"
S5_00093,2,"{""python"": 0.547, ""system_design"": 0.582, ""git"": 0.582, ""ml_fundamentals"": 0.777, ""communication"": 0.696, ""testing"": 0.865, ""flask"": 1.0, ""spark"": 0.761, ""kubernetes"": 0.643, ""excel"": 0.775, ""data_structures"": 0.586, ""nlp"": 0.71, ""genai"": 1.0}"
S5_00094,5,"{""spark"": 0.93, ""git"": 0.815, ""system_design"": 0.641, ""aws"": 0.681, ""nlp"": 0.765, ""sql"": 0.773, ""data_structures"": 0.614, ""docker"": 0.515, ""excel"": 1.0, ""react"": 0.725, ""ml_fundamentals"": 0.784, ""communication"": 0.591}"
S5_00095,3,"{""system_design"": 0.848, ""react"": 0.545, ""python"": 0.716, ""nlp"": 0.833, ""kubernetes"": 0.821, ""ml_fundamentals"": 0.917, ""java"": 0.933, ""genai"": 0.825}"
S5_00096,2,"{""kubernetes"": 1.0, ""excel"": 0.721, ""flask"": 0.726, ""sql"": 0.595, ""nlp"": 0.978, ""aws"": 0.598, ""cloud_security"": 1.0, ""spark"": 0.609, ""java"": 0.861, ""node"": 0.711, ""communication"": 0.636, ""jquery"": 0.871, ""genai"": 0.919}"
S5_00097,4,"{""git"": 0.56, ""python"": 0.702, ""excel"": 0.643, ""ml_fundamentals"": 0.614, ""docker"": 0.623}"
S5_00098,3,"{""python"": 0.632, ""ml_fundamentals"": 0.601, ""excel"": 0.629, ""aws"": 0.698, ""kubernetes"": 0.713, ""genai"": 0.555}"
S5_00099,0,"{""react"": 0.717, ""jquery"": 0.419, ""testing"": 0.813, ""flask"": 0.936, ""git"": 0.584, ""python"": 0.787, ""data_structures"": 0.689, ""nlp"": 0.736, ""java"": 0.683, ""communication"": 0.674, ""sql"": 0.595}"
S5_00100,2,"{""system_design"": 1.0, ""python"": 0.697, ""data_structures"": 0.415, ""kubernetes"": 0.699, ""nlp"": 0.684, ""communication"": 0.78, ""java"": 0.421, ""genai"": 0.769}"
S5_00101,1,"{""docker"": 1.0, ""communication"": 0.578, ""node"": 0.664, ""excel"": 0.548, ""spark"": 0.674, ""genai"": 0.698}"
S5_00102,1,"{""git"": 0.645, ""flask"": 0.983, ""java"": 0.722, ""sql"": 0.644, ""jquery"": 0.848, ""testing"": 0.808, ""communication"": 0.572, ""kubernetes"": 0.721, ""system_design"": 0.449, ""spark"": 0.715, ""react"": 0.767, ""genai"": 0.787}"
S5_00103,2,"{""excel"": 0.697, ""data_structures"": 0.887, ""docker"": 1.0, ""communication"": 0.537, ""react"": 0.966, ""kubernetes"": 0.665, ""system_design"": 0.723, ""node"": 0.975, ""jquery"": 0.659}"
S5_00104,1,"{""kubernetes"": 0.7, ""sql"": 0.737, ""data_structures"": 0.67, ""git"": 0.968, ""react"": 0.478, ""docker"": 0.906, ""jquery"": 0.498, ""testing"": 0.485, ""cloud_security"": 0.557, ""excel"": 0.701, ""system_design"": 0.613, ""nlp"": 0.604, ""aws"": 0.581}"
S5_00105,3,"{""nlp"": 0.882, ""python"": 0.807, ""system_design"": 0.756, ""kubernetes"": 0.86, ""communication"": 0.546, ""ml_fundamentals"": 0.957, ""cloud_security"": 0.26, ""git"": 0.934, ""java"": 0.594, ""data_structures"": 0.777, ""testing"": 0.937, ""genai"": 0.804}"
S5_00106,0,"{""python"": 0.485, ""data_structures"": 0.482, ""testing"": 0.586, ""aws"": 0.712, ""system_design"": 0.622, ""flask"": 0.788, ""spark"": 0.718, ""java"": 0.887, ""genai"": 0.802}"
S5_00107,2,"{""kubernetes"": 0.791, ""python"": 0.481, ""communication"": 0.645, ""nlp"": 0.599, ""data_structures"": 0.544, ""system_design"": 0.869, ""jquery"": 0.605, ""git"": 0.515, ""docker"": 0.852, ""spark"": 0.908, ""react"": 0.756, ""aws"": 0.579, ""java"": 0.678, ""genai"": 0.622}"
S5_00108,6,"{""testing"": 0.895, ""communication"": 0.834, ""node"": 0.697, ""system_design"": 0.94, ""docker"": 0.612, ""kubernetes"": 0.669, ""java"": 0.507, ""flask"": 0.668, ""genai"": 0.591}"
S5_00109,2,"{""jquery"": 0.831, ""communication"": 0.628, ""git"": 0.874, ""java"": 0.42, ""flask"": 0.635, ""sql"": 0.81, ""spark"": 0.794, ""react"": 0.687, ""data_structures"": 0.763, ""node"": 0.741, ""genai"": 0.497}"
S5_00110,3,"{""ml_fundamentals"": 0.616, ""kubernetes"": 0.727, ""node"": 1.0, ""sql"": 0.856, ""spark"": 0.607, ""flask"": 0.682, ""system_design"": 0.666, ""python"": 0.739, ""jquery"": 0.491}"
S5_00111,1,"{""kubernetes"": 1.0, ""testing"": 0.508, ""cloud_security"": 0.986, ""docker"": 0.772, ""sql"": 0.738, ""flask"": 0.608}"
S5_00112,1,"{""excel"": 0.575, ""java"": 0.713, ""testing"": 0.881, ""spark"": 0.741, ""git"": 0.798, ""python"": 0.573, ""genai"": 0.659}"
S5_00113,3,"{""node"": 0.787, ""flask"": 0.7, ""system_design"": 0.778, ""jquery"": 0.852, ""data_structures"": 0.749, ""java"": 0.738, ""testing"": 0.943, ""spark"": 0.801, ""genai"": 0.749}"
S5_00114,2,"{""jquery"": 0.825, ""ml_fundamentals"": 0.901, ""data_structures"": 0.473, ""spark"": 0.648, ""docker"": 0.609, ""java"": 0.588, ""aws"": 0.663, ""testing"": 0.428, ""kubernetes"": 0.665, ""flask"": 0.725, ""node"": 0.564}"
S5_00115,1,"{""sql"": 0.6, ""kubernetes"": 0.667, ""docker"": 0.81, ""python"": 0.766, ""jquery"": 0.723, ""nlp"": 0.729, ""communication"": 0.694, ""node"": 0.848, ""react"": 1.0, ""aws"": 0.764, ""cloud_security"": 0.912, ""genai"": 0.654}"
S5_00116,5,"{""cloud_security"": 0.678, ""data_structures"": 0.634, ""testing"": 0.707, ""ml_fundamentals"": 0.732, ""react"": 0.489, ""system_design"": 0.653, ""node"": 0.783, ""nlp"": 1.0, ""python"": 0.641, ""aws"": 0.835, ""kubernetes"": 0.747, ""git"": 0.894, ""genai"": 0.627}"
S5_00117,0,"{""communication"": 0.696, ""kubernetes"": 0.864, ""node"": 0.849, ""docker"": 0.561, ""sql"": 1.0, ""flask"": 0.778, ""genai"": 0.527, ""jquery"": 0.548}"
S5_00118,6,"{""git"": 0.56, ""communication"": 0.79, ""aws"": 0.631, ""python"": 0.807, ""java"": 0.645}"
S5_00119,4,"{""jquery"": 0.579, ""nlp"": 0.673, ""system_design"": 0.885, ""testing"": 0.444, ""java"": 0.622, ""cloud_security"": 0.569, ""python"": 0.804, ""kubernetes"": 0.699, ""react"": 0.668, ""sql"": 0.693}"
S5_00120,3,"{""node"": 0.936, ""react"": 0.801, ""system_design"": 0.687, ""data_structures"": 0.802, ""jquery"": 0.677, ""flask"": 0.749, ""nlp"": 0.813, ""spark"": 0.983, ""kubernetes"": 0.787}"
S5_00121,5,"{""testing"": 0.642, ""git"": 0.82, ""aws"": 0.585, ""communication"": 0.528, ""jquery"": 0.731, ""genai"": 0.687}"
S5_00122,2,"{""docker"": 0.988, ""testing"": 0.819, ""flask"": 0.984, ""nlp"": 0.45, ""cloud_security"": 0.911, ""system_design"": 0.698}"
S5_00123,2,"{""kubernetes"": 0.775, ""aws"": 0.648, ""cloud_security"": 0.604, ""python"": 0.945, ""flask"": 0.498, ""java"": 0.69, ""communication"": 0.508, ""node"": 0.793}"
S5_00124,4,"{""sql"": 0.936, ""testing"": 0.789, ""python"": 0.748, ""system_design"": 0.721, ""docker"": 0.765, ""java"": 0.721, ""git"": 0.677, ""kubernetes"": 0.622, ""jquery"": 0.732, ""spark"": 0.588, ""ml_fundamentals"": 0.549, ""genai"": 0.76}"
S5_00125,6,"{""nlp"": 0.89, ""data_structures"": 0.952, ""kubernetes"": 0.922, ""node"": 0.619, ""excel"": 0.425, ""aws"": 0.701, ""java"": 0.747, ""ml_fundamentals"": 0.427, ""docker"": 0.729, ""python"": 0.334}"
S5_00126,2,"{""system_design"": 0.763, ""spark"": 0.531, ""docker"": 0.884, ""data_structures"": 0.559, ""flask"": 0.823, ""cloud_security"": 0.874, ""python"": 1.0, ""testing"": 0.754, ""jquery"": 0.727, ""sql"": 0.416, ""java"": 0.651, ""git"": 0.613}"
S5_00127,0,"{""react"": 0.61, ""python"": 0.727, ""system_design"": 0.793, ""spark"": 0.717, ""git"": 0.456, ""aws"": 0.792, ""data_structures"": 0.494, ""genai"": 0.496}"
S5_00128,0,"{""excel"": 0.621, ""communication"": 0.869, ""aws"": 0.723, ""git"": 0.697, ""python"": 0.714, ""jquery"": 0.903, ""node"": 0.716, ""data_structures"": 0.727, ""genai"": 0.717}"
S5_00129,7,"{""sql"": 0.912, ""git"": 0.292, ""python"": 0.779, ""communication"": 0.767, ""jquery"": 0.844, ""java"": 0.451, ""cloud_security"": 0.634, ""aws"": 0.58, ""testing"": 0.527}"
S5_00130,1,"{""git"": 0.77, ""jquery"": 0.983, ""node"": 0.857, ""system_design"": 0.819, ""spark"": 0.865, ""genai"": 0.923}"
S5_00131,4,"{""flask"": 0.766, ""docker"": 0.775, ""testing"": 0.53, ""cloud_security"": 0.588, ""data_structures"": 0.434}"
S5_00132,0,"{""data_structures"": 0.725, ""sql"": 0.736, ""kubernetes"": 0.662, ""spark"": 0.795, ""excel"": 0.658, ""node"": 0.773, ""python"": 0.876, ""aws"": 0.467}"
S5_00133,5,"{""jquery"": 0.724, ""testing"": 0.701, ""git"": 0.9, ""data_structures"": 0.763, ""react"": 0.676, ""node"": 0.632, ""genai"": 0.491}"
S5_00134,4,"{""cloud_security"": 0.728, ""git"": 0.51, ""spark"": 0.743, ""jquery"": 0.611, ""flask"": 0.754, ""excel"": 0.693, ""python"": 0.699, ""aws"": 0.814, ""docker"": 0.83, ""node"": 1.0}"
S5_00135,0,"{""ml_fundamentals"": 0.839, ""kubernetes"": 0.511, ""nlp"": 0.733, ""java"": 0.637, ""aws"": 0.629, ""sql"": 0.807, ""communication"": 0.72, ""python"": 0.361, ""node"": 0.69, ""testing"": 0.662, ""genai"": 0.909}"
S5_00136,2,"{""jquery"": 0.532, ""kubernetes"": 0.855, ""sql"": 0.746, ""data_structures"": 0.653, ""system_design"": 0.808, ""java"": 0.778, ""excel"": 0.563, ""node"": 0.916, ""docker"": 0.346, ""react"": 0.883, ""nlp"": 0.696, ""communication"": 0.869, ""testing"": 0.936, ""genai"": 0.656}"
S5_00137,2,"{""testing"": 0.9, ""spark"": 0.591, ""node"": 0.888, ""ml_fundamentals"": 0.54, ""docker"": 0.642, ""data_structures"": 0.702, ""cloud_security"": 0.679, ""communication"": 0.616, ""python"": 0.739, ""java"": 0.836, ""react"": 0.502, ""aws"": 0.739, ""genai"": 0.865}"
S5_00138,0,"{""sql"": 0.702, ""system_design"": 0.571, ""ml_fundamentals"": 0.621, ""python"": 0.959, ""spark"": 0.814, ""flask"": 0.933, ""communication"": 0.987, ""react"": 0.621, ""testing"": 0.843, ""git"": 0.585, ""cloud_security"": 0.875, ""jquery"": 0.844}"
S5_00139,4,"{""docker"": 0.734, ""kubernetes"": 0.599, ""system_design"": 0.688, ""communication"": 0.782, ""flask"": 0.899}"
S5_00140,2,"{""java"": 0.685, ""aws"": 0.798, ""docker"": 0.641, ""python"": 0.789, ""git"": 0.547, ""kubernetes"": 0.851, ""react"": 0.749, ""cloud_security"": 0.719, ""system_design"": 0.761, ""spark"": 0.717, ""sql"": 0.786, ""genai"": 0.689}"
S5_00141,3,"{""cloud_security"": 0.785, ""communication"": 0.536, ""system_design"": 0.677, ""spark"": 0.282, ""git"": 0.675, ""data_structures"": 0.739, ""python"": 0.603, ""ml_fundamentals"": 0.679, ""sql"": 0.744, ""aws"": 0.872, ""kubernetes"": 0.878}"
S5_00142,0,"{""jquery"": 0.802, ""data_structures"": 0.448, ""git"": 0.639, ""nlp"": 0.588, ""spark"": 0.604, ""cloud_security"": 0.697, ""node"": 0.583, ""python"": 0.972, ""aws"": 0.788, ""genai"": 0.601}"
S5_00143,5,"{""cloud_security"": 0.714, ""git"": 0.747, ""excel"": 0.826, ""system_design"": 0.792, ""react"": 0.903, ""kubernetes"": 0.413, ""flask"": 0.685, ""genai"": 1.0}"
S5_00144,1,"{""kubernetes"": 0.605, ""sql"": 0.72, ""git"": 0.68, ""aws"": 0.767, ""jquery"": 0.604, ""genai"": 0.665}"
S5_00145,1,"{""docker"": 0.65, ""react"": 0.668, ""aws"": 0.977, ""flask"": 0.845, ""nlp"": 0.802, ""node"": 1.0, ""jquery"": 0.569, ""excel"": 0.706, ""kubernetes"": 0.748, ""ml_fundamentals"": 0.688, ""communication"": 0.444, ""spark"": 0.871, ""genai"": 0.607}"
S5_00146,0,"{""node"": 0.586, ""system_design"": 0.716, ""aws"": 0.578, ""testing"": 1.0, ""nlp"": 0.739, ""kubernetes"": 0.639, ""genai"": 0.826}"
S5_00147,0,"{""data_structures"": 0.462, ""react"": 0.637, ""excel"": 0.958, ""sql"": 0.865, ""nlp"": 0.965, ""flask"": 0.703, ""genai"": 0.736}"
S5_00148,8,"{""jquery"": 0.709, ""java"": 0.9, ""nlp"": 0.878, ""excel"": 0.775, ""flask"": 0.586, ""data_structures"": 0.637, ""sql"": 0.834, ""python"": 0.915, ""system_design"": 0.529, ""testing"": 0.949, ""node"": 0.603, ""aws"": 0.82}"
S5_00149,3,"{""flask"": 0.772, ""react"": 0.922, ""excel"": 0.781, ""ml_fundamentals"": 0.941, ""cloud_security"": 0.646, ""genai"": 0.634}"
S5_00150,2,"{""nlp"": 0.765, ""excel"": 0.765, ""python"": 0.71, ""communication"": 0.762, ""kubernetes"": 0.815, ""data_structures"": 0.705, ""spark"": 0.648, ""cloud_security"": 0.843, ""git"": 0.761, ""jquery"": 0.788, ""system_design"": 0.807, ""genai"": 0.742}"
S5_00151,1,"{""communication"": 0.703, ""git"": 0.822, ""excel"": 0.754, ""java"": 0.54, ""data_structures"": 0.797, ""node"": 0.644, ""flask"": 0.515, ""cloud_security"": 0.831, ""aws"": 0.542, ""react"": 0.667, ""sql"": 0.764, ""genai"": 0.709}"
S5_00152,1,"{""communication"": 0.817, ""ml_fundamentals"": 0.557, ""data_structures"": 0.394, ""aws"": 0.492, ""kubernetes"": 0.645, ""java"": 0.479, ""node"": 0.628, ""flask"": 0.725, ""nlp"": 0.636, ""genai"": 0.762}"
S5_00153,6,"{""testing"": 0.535, ""python"": 0.674, ""react"": 0.753, ""aws"": 0.774, ""communication"": 0.593, ""spark"": 0.473, ""java"": 0.789, ""node"": 0.689, ""genai"": 0.661}"
S5_00154,3,"{""flask"": 0.59, ""java"": 0.586, ""node"": 0.792, ""jquery"": 0.688, ""aws"": 0.553, ""spark"": 0.827, ""genai"": 0.794}"
S5_00155,1,"{""aws"": 0.658, ""kubernetes"": 0.892, ""system_design"": 0.899, ""node"": 0.744, ""sql"": 0.5, ""excel"": 0.695, ""java"": 0.71, ""python"": 0.652}"
S5_00156,2,"{""java"": 0.797, ""sql"": 0.823, ""git"": 0.587, ""kubernetes"": 0.785, ""system_design"": 0.897, ""jquery"": 0.764, ""python"": 1.0}"
S5_00157,0,"{""java"": 0.709, ""communication"": 0.652, ""cloud_security"": 0.544, ""git"": 0.416, ""spark"": 0.914, ""sql"": 0.605, ""system_design"": 0.682, ""genai"": 0.785}"
