student_id,assessment_id,subject,difficulty_level,student_skill_level,time_spent_minutes,study_sessions_count,study_hours_mean,study_hours_variance,days_since_last_study,previous_scores_avg,previous_scores_trend,questions_attempted,questions_correct,assessment_score,passed
5322,889,Mathematics,3,7,52.7,7,2.393,0.1829,7.9,72.07,-1.8818,43,24,88.5,1
7999,444,Mathematics,4,9,58.8,2,2.524,0.211,6.7,74.55,1.0089,17,12,86.5,1
8282,630,Science,3,9,69.9,6,2.225,0.1549,13.7,73.76,2.8979,31,23,88.2,1
2874,258,History,5,6,46.0,5,1.725,0.1687,0.0,58.9,-0.5168,33,14,65.4,1
5763,637,Science,5,3,30.0,2,1.363,0.0726,2.2,47.74,-1.2151,18,6,47.4,0
9464,525,Mathematics,4,1,66.4,5,1.574,0.2076,2.3,40.52,1.259,35,8,40.9,0
2051,780,History,2,3,120.4,1,1.232,0.0,0.2,51.58,-8.1878,21,10,61.8,1
8538,122,English,2,10,95.7,4,2.509,0.1165,8.5,78.9,-1.5788,31,29,88.1,1
8411,146,Mathematics,4,2,89.8,7,1.744,0.498,5.8,,2.4874,23,7,33.4,0
7320,624,Science,2,5,50.8,5,2.076,0.0709,3.8,58.41,2.3855,17,9,70.7,1
3105,828,English,1,8,41.2,5,2.283,0.3395,2.6,72.65,-1.3365,37,28,84.6,1
1307,933,Computer Science,5,5,79.1,2,1.57,0.0288,11.3,61.04,8.1861,18,10,39.2,0
8737,805,English,1,1,91.5,5,,0.2774,1.5,42.75,-2.8658,48,19,60.3,1
4359,243,Science,1,3,53.4,6,2.153,0.1672,2.0,53.34,0.5383,48,26,77.6,1
4176,684,English,1,5,45.4,3,2.447,0.0096,15.2,55.34,0.1275,10,5,68.2,1
2251,767,Science,4,7,46.6,6,2.087,0.1351,0.3,68.75,-1.157,43,17,73.1,1
6366,688,Mathematics,1,5,65.4,4,1.712,0.2766,7.6,59.58,-0.6408,35,21,76.8,1
2517,518,History,3,10,58.3,5,2.278,0.1072,6.3,79.36,-0.5039,14,10,87.3,1
7226,780,Computer Science,2,5,60.4,4,1.702,0.2117,11.6,59.1,-0.0694,32,19,54.5,0
6305,898,History,4,7,91.1,9,2.308,0.3782,0.5,68.22,0.0825,50,21,80.0,1
6869,184,History,3,8,81.6,11,2.358,0.1646,17.6,68.7,-2.4515,19,12,85.2,1
9039,515,History,3,8,55.6,5,2.372,0.1668,0.1,71.17,-0.3071,16,9,79.8,1
5891,793,Science,5,7,,4,2.202,0.0651,2.1,60.76,8.1006,42,22,77.3,1
5992,581,Science,5,3,85.4,5,1.812,0.1423,0.4,49.37,1.4949,19,2,45.3,0
2961,555,Computer Science,3,2,73.2,4,1.93,0.2117,0.3,46.52,2.2278,19,9,44.3,0
3863,926,Science,5,1,101.2,6,1.655,0.3583,16.7,43.78,-1.4708,15,3,27.0,0
7603,396,Science,2,6,76.9,4,1.885,0.1627,6.4,61.2,-3.0446,41,29,72.9,1
5567,211,Science,2,9,66.5,5,2.784,0.0674,3.5,76.03,-3.7479,11,8,100.0,1
7513,329,Science,5,3,47.7,5,1.841,0.104,0.6,56.09,-2.2272,23,7,59.0,0
5005,195,Mathematics,1,5,20.8,3,2.109,0.2726,3.7,58.55,3.0006,18,9,60.6,1
1183,779,Computer Science,3,9,86.5,2,2.263,0.2953,1.9,77.52,2.8554,27,17,85.0,1
8755,477,Science,2,9,86.8,7,2.194,0.2921,1.6,74.72,6.7609,20,13,92.4,1
4358,255,Computer Science,5,7,94.1,6,2.28,0.0495,4.8,64.01,9.6851,26,11,48.6,0
7615,520,English,5,4,29.5,4,1.705,0.1927,7.8,57.96,0.2137,36,9,53.8,0
7797,204,Mathematics,2,2,69.6,4,1.416,0.365,2.9,46.87,-1.1387,14,7,55.5,0
9728,804,Science,2,2,43.2,4,1.596,0.2911,3.4,46.62,-0.9922,45,14,54.8,0
8678,429,Mathematics,1,4,57.5,3,1.613,0.157,5.3,57.33,2.8631,43,23,61.2,1
6698,538,Mathematics,5,1,20.9,5,1.674,0.3148,0.7,42.8,0.6857,36,7,35.2,0
2273,231,English,5,4,,5,,0.2179,8.8,54.91,-0.3984,27,13,46.6,0
7653,966,Computer Science,4,6,57.4,1,1.553,0.0,9.1,57.95,-0.4913,50,26,50.6,0
2096,481,Mathematics,1,6,69.9,6,2.245,0.1268,3.9,65.94,2.526,10,7,89.4,1
9002,237,History,2,7,78.7,5,2.192,0.0655,1.0,74.7,-0.0521,25,19,100.0,1
5247,942,English,2,5,,9,1.913,0.1176,3.5,59.89,-0.3998,48,28,72.0,1
6314,369,History,3,9,57.0,4,2.796,0.0307,0.6,73.74,1.3807,28,18,90.0,1
4354,649,English,2,2,48.2,8,1.531,0.1164,7.2,47.7,2.092,42,21,68.7,1
1270,495,History,5,2,68.7,7,,0.1349,1.9,39.23,-8.37,39,7,38.3,0
2186,656,History,2,4,67.6,4,1.873,0.4369,1.9,55.71,-2.0883,36,19,52.2,0
7305,563,Mathematics,5,4,32.1,6,1.504,0.0754,14.5,49.6,-2.4358,41,12,38.6,0
3398,774,Mathematics,5,4,29.6,9,2.025,0.3062,2.7,54.38,-7.6567,38,13,39.2,0
7995,549,English,1,1,117.3,7,1.9,0.099,7.8,42.43,3.7043,17,6,50.3,0
8299,430,Computer Science,2,4,66.8,1,1.162,0.0,5.1,51.85,-1.6505,44,23,62.7,1
5182,352,Mathematics,1,5,79.9,7,1.866,0.1759,1.9,59.47,-0.865,44,26,77.2,1
3230,780,Mathematics,5,9,74.2,9,2.306,0.0995,0.7,73.15,-2.7396,23,11,90.2,1
7511,384,Science,2,3,71.9,4,1.835,0.0294,8.0,49.81,0.1294,46,27,54.4,0
1128,373,Mathematics,2,3,91.7,5,1.81,0.2167,7.2,51.14,-0.3514,47,22,66.4,1
4672,119,Computer Science,1,5,115.9,2,2.495,0.0776,0.9,59.66,0.047,49,34,83.3,1
5765,338,Science,1,10,74.0,5,2.108,0.1455,1.4,78.8,-0.8569,49,47,100.0,1
4970,369,History,5,6,63.0,2,2.121,0.0146,7.3,67.28,1.546,47,19,42.8,0
8545,517,History,5,3,85.4,1,1.545,0.0,20.6,48.9,14.0454,41,14,22.4,0
6552,409,Science,2,1,54.4,4,1.652,0.0984,9.3,46.76,1.1712,19,6,44.9,0
1627,130,Science,2,10,29.9,5,2.51,0.2583,5.8,72.78,8.3565,38,30,100.0,1
7589,925,Science,4,8,76.3,5,2.632,0.1233,12.4,75.44,-1.4877,40,26,79.5,1
3044,203,English,4,1,37.4,5,1.259,0.2282,1.7,45.46,7.7348,17,3,40.0,0
3341,781,Computer Science,3,2,40.3,5,1.418,0.3287,0.0,48.21,-0.5167,32,17,62.4,1
6884,285,Computer Science,5,3,28.4,6,1.744,0.6159,1.9,55.83,-0.5037,15,6,42.1,0
9185,227,History,3,6,10.0,8,2.375,0.1197,17.9,58.86,-2.8532,30,21,73.7,1
1249,309,History,3,4,27.0,6,2.122,0.1282,10.7,48.98,-1.5586,14,7,61.3,1
3925,513,History,1,4,62.7,2,1.225,0.0015,0.3,54.54,2.1512,46,26,66.2,1
6043,380,Mathematics,1,9,90.0,5,2.076,0.2382,3.5,75.14,-1.77,14,11,85.8,1
1974,352,History,4,6,46.6,1,2.65,0.0,0.4,66.42,0.9413,15,8,65.1,1
8192,118,Science,3,2,42.7,3,1.846,0.0911,7.8,50.82,2.9644,14,5,38.6,0
3672,811,History,4,7,58.4,10,2.227,0.4165,2.3,65.77,1.453,10,5,67.2,1
8279,831,Science,5,3,58.2,3,1.865,0.1285,12.1,55.57,-0.4624,36,16,29.1,0
8531,235,English,2,9,58.6,6,2.42,0.0917,0.3,78.32,5.0232,21,16,97.9,1
9662,322,Mathematics,1,6,86.5,3,1.676,0.0399,6.6,60.69,-3.0785,12,7,70.6,1
2987,102,Mathematics,5,8,52.3,3,2.247,0.2544,2.5,73.24,-1.0893,15,8,71.7,1
1090,335,Computer Science,5,1,47.8,6,1.607,0.0436,1.6,42.21,-4.1817,10,1,31.4,0
9721,953,English,1,2,60.3,5,1.607,0.2841,3.6,45.96,4.5193,19,9,56.5,0
5059,564,Science,1,6,76.3,5,2.196,0.1714,3.3,63.91,-0.8801,19,13,92.8,1
3773,327,English,3,3,131.6,3,,0.0308,2.1,49.61,-1.9522,17,8,64.4,1
9383,753,Mathematics,4,1,103.6,4,1.454,0.0097,5.2,49.74,1.6197,21,7,42.3,0
8409,598,Science,5,6,66.2,4,1.744,0.098,5.4,62.57,-1.0794,34,13,51.8,0
5440,620,English,3,5,47.2,7,2.128,0.3091,0.4,59.21,-0.6486,43,18,72.4,1
8347,801,Mathematics,3,9,57.9,3,2.264,0.0195,4.5,79.34,0.3107,33,24,92.8,1
2008,961,Science,5,6,43.2,2,2.421,0.1063,6.2,62.71,-3.1027,10,4,56.7,0
4783,776,Science,5,5,65.4,4,2.102,0.0625,0.4,62.8,1.3817,13,4,50.4,0
7646,238,Mathematics,2,1,68.1,4,,0.0878,5.4,47.83,-0.0181,22,8,44.7,0
5298,375,Science,4,1,75.3,4,1.51,0.1243,8.1,45.97,-0.3699,32,12,35.2,0
5668,390,Mathematics,5,1,10.8,2,1.016,0.0044,8.9,43.3,0.3894,20,2,23.5,0
5287,152,History,1,7,38.1,6,2.172,0.1759,0.2,76.6,-4.873,45,31,99.0,1
3052,786,History,2,6,96.3,7,1.975,0.2452,6.0,63.98,-1.9049,50,28,69.7,1
7009,209,Science,4,5,32.5,7,2.008,0.1833,8.0,64.71,0.3445,28,14,58.8,0
2716,814,Science,1,4,40.8,4,1.94,0.0782,2.5,58.05,1.5127,14,8,86.6,1
1310,747,Mathematics,1,8,51.9,4,2.492,0.1537,3.9,71.17,-2.416,28,21,96.0,1
5538,103,Science,4,8,95.5,4,2.551,0.1681,1.5,75.02,-1.2066,12,7,81.4,1
2260,766,Computer Science,2,5,76.6,5,1.685,0.2405,1.9,60.66,2.1864,15,6,73.4,1
4932,783,History,1,4,53.1,7,1.68,0.129,3.5,55.26,0.1128,14,9,71.3,1
1584,969,Science,3,2,48.5,6,1.724,0.0398,0.8,45.25,-1.604,46,13,62.1,1
8616,146,Science,4,7,42.9,3,2.335,0.2901,2.3,66.28,-0.4919,39,20,69.5,1
9551,193,English,4,5,28.6,8,1.907,0.2006,1.8,55.0,-1.2732,42,21,64.2,1
3866,659,Science,5,3,39.7,4,1.893,0.6685,1.4,49.57,-1.194,47,4,40.0,0
6898,851,Computer Science,2,9,104.0,4,2.383,0.2053,3.3,68.45,-0.8354,19,14,100.0,1
3011,958,History,3,9,97.2,1,1.838,0.0,9.1,69.86,-3.6893,36,26,52.0,0
7251,312,English,3,10,51.4,3,2.221,0.3032,1.4,77.77,0.9211,48,37,100.0,1
5939,535,Mathematics,5,8,47.6,5,2.529,0.0854,5.4,76.66,-3.0196,15,9,64.5,1
5006,951,Mathematics,1,1,88.5,6,1.46,0.1897,1.5,45.93,0.1733,31,14,78.2,1
2625,607,History,1,3,44.9,7,1.502,0.3396,0.8,49.75,-0.4304,32,17,65.5,1
1890,935,Mathematics,3,2,76.7,5,2.038,0.2528,14.4,45.26,1.0223,24,5,41.2,0
7078,750,Computer Science,2,4,32.3,8,1.798,0.1841,5.0,63.08,0.3387,16,7,72.0,1
8036,304,Science,1,2,64.2,3,2.004,0.0516,0.6,45.94,-2.7949,13,6,61.5,1
9923,480,History,4,8,48.2,5,2.138,0.015,5.0,74.66,1.3763,10,4,77.5,1
4961,172,English,5,1,71.5,2,1.367,0.1365,1.0,43.44,-0.1883,29,2,27.6,0
3504,615,Science,2,4,92.3,5,2.366,0.1126,10.9,55.79,-0.4997,11,7,60.8,1
9806,175,Mathematics,1,5,44.9,2,1.506,0.0353,1.4,61.49,-0.4869,12,8,75.5,1
4806,940,Mathematics,3,10,33.4,6,2.545,0.357,8.2,78.45,-0.1583,46,33,85.4,1
7100,176,English,5,4,52.5,7,1.846,0.2934,1.1,63.14,5.1173,25,9,47.6,0
2719,915,Computer Science,1,8,93.4,3,2.084,0.0192,4.1,67.31,0.4671,21,14,94.7,1
7686,867,English,3,2,63.3,4,1.317,0.0232,12.2,43.17,-3.1269,35,14,40.5,0
2587,509,History,1,9,58.1,5,2.373,0.2864,1.8,81.63,1.9927,44,37,100.0,1
8000,713,English,5,2,88.8,6,1.682,0.4014,0.4,41.07,-0.4668,47,18,45.0,0
1896,205,Mathematics,4,2,73.0,6,1.47,0.2467,4.0,40.13,2.1843,31,12,37.5,0
6558,944,Computer Science,4,2,118.0,5,1.777,0.2808,0.9,50.67,3.2687,39,11,37.9,0
9469,650,Computer Science,3,10,32.7,4,2.543,0.0915,6.5,84.04,0.4525,39,36,100.0,1
5647,575,English,4,8,59.8,7,2.344,0.1936,4.5,70.78,0.847,26,17,89.8,1
3432,925,History,5,3,25.4,6,1.839,0.3407,2.1,52.86,-5.0594,15,5,50.8,0
4904,374,Mathematics,3,10,32.7,4,2.315,0.3267,6.1,86.96,6.8199,39,29,87.2,1
7837,187,Science,1,10,92.8,5,2.27,0.1172,1.4,79.03,7.5986,21,20,100.0,1
2449,822,Computer Science,2,8,37.4,7,2.419,0.1596,12.4,72.42,2.465,28,20,100.0,1
5500,980,English,1,7,99.1,3,2.194,0.3464,2.1,65.27,-2.0105,32,23,100.0,1
6454,176,History,5,10,32.3,4,2.167,0.2928,,80.32,-0.1266,17,12,88.1,1
5117,176,History,3,4,57.7,3,2.268,0.1337,1.5,58.25,-1.1982,48,22,69.6,1
9869,541,Mathematics,1,7,30.2,6,2.088,0.1117,6.3,69.22,-6.923,17,12,100.0,1
3028,639,Computer Science,3,8,76.4,8,2.514,0.2046,0.2,65.14,-2.6602,32,25,100.0,1
7845,344,Mathematics,4,6,65.1,2,2.225,0.0977,1.8,58.23,-0.4777,47,23,63.4,1
4758,677,Science,2,6,91.4,8,1.982,0.14,0.5,65.47,-0.3316,43,33,87.9,1
6904,877,Science,5,3,81.1,1,1.544,0.0,3.0,50.45,-2.5946,35,10,39.6,0
5624,481,Science,1,5,63.1,7,1.896,0.0379,2.9,63.83,-8.5052,18,11,77.7,1
9848,816,History,2,10,62.9,9,2.407,0.2831,2.2,84.69,-1.5261,12,10,100.0,1
1165,669,Computer Science,5,2,28.4,8,1.744,0.1308,19.9,49.86,0.1514,14,4,26.7,0
5591,812,Mathematics,5,5,69.5,3,1.874,0.045,1.4,52.92,-2.5394,31,10,61.0,1
1589,836,Mathematics,4,5,57.6,3,1.667,0.0206,7.8,52.49,-4.3835,40,14,49.8,0
5524,241,Science,3,7,76.5,5,2.561,0.1153,3.0,65.46,-2.9115,25,13,82.5,1
3821,992,Computer Science,3,4,78.7,8,1.881,0.1278,2.0,54.72,1.098,44,22,74.8,1
7509,467,Computer Science,2,6,43.9,6,1.716,0.3179,1.1,59.7,0.3234,33,21,76.3,1
8693,183,English,4,9,41.9,5,2.481,0.6819,5.0,68.95,-2.8948,27,19,94.4,1
1071,242,Computer Science,5,4,61.9,14,1.896,0.2225,2.0,56.43,-1.6264,22,6,61.3,1
4580,451,Computer Science,4,6,53.5,5,1.789,0.1144,8.4,62.16,-0.5677,35,21,53.0,0
8962,644,Mathematics,4,9,23.5,2,2.859,0.0073,17.3,76.51,-0.6945,43,31,65.1,1
1268,251,Computer Science,2,10,34.9,8,2.327,0.2673,1.3,80.5,-0.7409,35,33,100.0,1
3462,257,Computer Science,3,1,86.9,4,1.746,0.5368,0.7,40.33,-3.7744,18,6,69.7,1
2015,545,Mathematics,4,8,71.2,4,2.849,0.1063,1.9,72.61,-1.9604,44,27,78.8,1
8984,752,Computer Science,4,1,59.3,4,1.257,0.0739,3.1,46.29,1.2229,42,11,37.9,0
1406,862,Mathematics,4,4,91.3,6,2.015,0.1317,1.8,50.8,-2.3292,25,11,52.4,0
8384,402,English,1,3,58.5,3,1.861,0.0343,17.6,57.02,2.1962,19,8,65.8,1
7049,723,History,4,4,77.7,6,2.04,0.3652,7.6,54.05,-0.6256,17,6,50.3,0
7169,755,Mathematics,4,7,59.1,3,3.063,0.0363,16.9,65.1,-0.5031,18,12,56.9,0
8982,549,Mathematics,5,9,61.5,6,2.149,0.2343,2.3,77.34,-16.2317,37,22,72.1,1
1985,820,Computer Science,1,9,138.5,3,2.241,0.0621,1.8,77.46,7.1654,13,11,100.0,1
5485,323,Mathematics,4,10,42.6,6,2.578,0.2108,2.6,78.87,2.8853,37,26,81.4,1
9901,142,Science,4,1,73.8,4,1.556,0.1075,3.7,,0.0035,28,7,43.2,0
3618,363,Science,2,10,73.2,7,2.69,0.2337,6.8,80.1,-4.3073,36,31,98.5,1
7289,855,English,2,1,88.7,5,2.047,0.1948,10.6,43.8,5.8977,48,14,36.6,0
7928,102,Mathematics,1,9,58.2,10,2.143,0.2665,3.1,73.97,-1.0339,14,10,100.0,1
6368,736,Computer Science,5,4,110.0,7,1.646,0.3642,1.7,55.69,2.928,30,10,44.6,0
5621,367,Computer Science,1,3,51.0,2,2.036,0.0465,1.9,50.79,-0.4212,21,11,68.2,1
8566,695,History,1,9,48.8,5,2.455,0.2925,6.0,77.63,2.9914,22,17,92.0,1
5670,115,English,2,5,81.1,6,2.152,0.2011,4.2,64.7,4.432,50,28,82.8,1
8658,433,Computer Science,2,6,90.8,4,2.212,0.3991,3.3,68.02,1.372,27,15,87.4,1
2003,563,History,5,1,28.8,5,1.545,0.0974,1.1,48.55,1.6468,19,3,30.9,0
8504,158,Computer Science,4,1,40.7,6,1.861,0.1848,10.4,40.07,-0.6565,29,5,43.2,0
3466,276,History,5,7,64.3,8,,0.1194,7.6,71.42,2.9625,45,25,61.8,1
2939,162,Science,4,10,74.9,7,2.235,0.2587,0.8,80.79,-0.7019,43,31,90.1,1
2635,660,Science,3,8,93.7,4,2.583,0.2021,2.3,67.94,-5.1879,43,33,90.1,1
9095,406,Computer Science,2,8,62.9,6,2.12,0.2502,3.9,74.7,2.0012,13,9,94.9,1
7265,345,English,3,7,88.9,4,2.306,0.1639,3.0,66.27,0.3885,49,38,72.5,1
2895,388,Mathematics,3,9,14.9,5,2.402,0.0914,2.5,76.14,-0.1391,10,8,93.5,1
7524,897,English,2,1,30.0,10,1.41,0.1583,6.3,43.72,-5.7598,26,8,49.4,0
2073,431,English,3,2,59.8,3,1.853,0.6109,0.3,45.35,2.5844,36,12,53.5,0
6184,626,Mathematics,1,3,86.1,3,,0.1635,3.2,53.34,0.0025,45,30,83.0,1
3402,949,Science,4,5,51.9,6,1.968,0.1417,1.5,58.22,-1.8212,39,16,61.4,1
5895,354,Science,5,4,52.7,4,1.6,0.0984,0.4,53.56,2.2843,16,8,50.8,0
8331,703,Mathematics,2,4,69.5,6,1.733,0.1023,3.1,59.33,3.7996,28,17,69.1,1
2956,609,History,1,8,54.3,6,1.997,0.3664,0.9,69.71,0.8476,21,16,91.0,1
8023,890,English,5,8,95.1,8,,0.1705,1.5,73.43,-0.5415,37,21,89.3,1
4907,817,Computer Science,5,7,62.5,7,2.024,0.4347,3.5,65.15,-0.0964,33,20,81.0,1
1807,705,Science,5,1,121.5,3,1.91,0.0596,18.2,42.98,6.5203,24,9,29.2,0
9378,836,Computer Science,3,10,63.8,5,2.697,0.4468,5.8,78.72,-1.3098,12,9,96.3,1
5827,912,Mathematics,3,4,50.5,3,2.386,0.0374,1.6,62.01,20.0486,37,17,59.0,0
5524,929,Computer Science,3,1,62.2,7,1.836,0.1505,2.4,41.87,0.7328,28,8,57.3,0
3284,562,Computer Science,3,5,87.4,3,1.501,0.0337,2.6,60.95,-1.5281,34,17,54.3,0
6313,298,English,1,3,55.9,4,2.08,0.5433,0.8,55.18,2.644,17,9,74.1,1
1757,370,Mathematics,3,3,10.0,6,2.146,0.059,0.9,,1.7179,41,16,67.6,1
5887,845,Computer Science,2,4,48.2,6,2.005,0.2689,0.8,51.56,-0.4377,48,25,74.3,1
4854,657,Science,5,2,10.0,8,1.617,0.2212,3.7,47.06,-2.0002,17,4,41.9,0
4558,163,Mathematics,1,7,72.9,7,2.213,0.0863,5.6,61.91,0.6733,48,31,85.3,1
1961,329,Science,3,4,32.0,4,2.155,0.0376,4.5,57.02,0.048,42,14,64.7,1
4847,348,History,5,5,61.2,4,1.664,0.1746,19.0,61.07,1.1678,15,7,44.7,0
7726,345,Computer Science,1,2,23.2,4,1.688,0.5679,0.7,46.98,-2.2919,45,22,50.7,0
4575,686,Mathematics,5,6,57.9,6,2.177,0.1512,21.5,67.36,-1.3943,31,12,48.6,0
3418,256,Science,1,9,64.2,7,2.435,0.3064,3.1,70.13,-1.1252,19,16,100.0,1
5198,834,Computer Science,4,8,47.6,8,2.251,0.2113,,77.49,0.5442,49,32,85.2,1
2001,801,English,1,8,58.9,3,2.632,0.5955,14.3,72.2,-4.0663,13,11,94.2,1
6244,663,Science,3,2,17.9,4,1.742,0.1088,3.2,50.55,-0.3465,49,20,45.2,0
8119,187,Science,5,4,61.1,1,2.487,0.0,2.1,52.89,0.5613,38,18,42.6,0
5066,412,History,5,8,44.0,5,2.555,0.3701,1.2,76.37,1.4302,34,15,65.6,1
3845,950,English,5,1,62.2,5,1.613,0.2306,1.6,42.81,-1.0085,29,5,21.3,0
9849,165,History,2,8,57.0,5,2.691,0.1841,19.4,73.4,12.028,28,18,80.5,1
6316,761,English,2,3,54.0,1,2.63,0.0,1.8,49.06,4.0823,21,8,61.6,1
1422,119,Science,3,8,48.8,7,2.158,0.1843,19.0,74.51,-1.8933,43,33,76.1,1
7715,132,History,4,6,66.8,3,2.695,0.0121,2.0,63.74,-0.8807,30,17,56.3,0
5266,939,Computer Science,2,7,101.7,6,2.004,0.1624,1.3,67.82,-6.5273,10,7,88.3,1
8549,892,English,1,2,56.7,4,2.379,0.4805,1.0,43.43,-1.3906,33,18,55.9,0
7316,657,Science,3,1,73.5,3,1.434,0.0085,2.7,46.2,2.3735,37,10,41.0,0
3710,172,Mathematics,4,6,99.1,9,1.889,0.1362,1.4,66.12,3.6844,17,6,72.5,1
9644,965,English,1,3,70.1,4,1.715,0.0596,6.0,54.98,3.3728,31,15,53.0,0
9069,924,English,5,4,78.9,8,1.754,0.1286,1.4,53.24,2.9355,29,4,46.8,0
2657,442,Computer Science,2,9,38.6,6,2.318,0.1178,9.0,82.72,4.9558,29,23,100.0,1
3541,232,English,1,3,69.0,2,2.199,0.0648,9.0,53.95,-0.106,39,21,68.4,1
7763,154,English,4,2,68.8,9,1.46,0.0992,1.7,48.62,1.3112,44,9,56.6,0
4075,160,Computer Science,3,2,104.4,4,1.647,0.0514,7.0,49.77,8.511,11,2,47.1,0
4164,956,Computer Science,1,2,28.8,6,1.747,0.3815,9.7,52.16,2.4534,44,19,47.5,0
3053,619,History,3,6,114.3,8,2.032,0.1557,4.5,66.25,1.6054,47,30,77.4,1
9479,371,Science,5,2,88.7,9,1.617,0.3331,2.3,47.92,-3.6479,45,6,40.0,0
6737,345,Science,4,7,84.1,5,2.388,0.2281,2.9,73.12,4.8076,22,13,70.9,1
4217,275,History,4,7,31.3,7,2.009,0.1382,7.7,64.42,2.4292,45,26,74.6,1
2447,727,Science,2,7,37.4,6,2.251,0.1882,1.7,63.93,0.5676,25,17,100.0,1
7009,416,English,4,2,75.6,5,1.509,0.0644,2.0,52.8,2.0906,21,6,53.7,0
1607,882,History,1,7,10.0,6,2.091,0.1415,0.9,70.19,-0.1255,22,14,91.2,1
5552,804,History,1,10,22.4,6,2.83,0.2875,2.5,79.88,0.7707,26,23,100.0,1
2764,761,Science,1,8,79.9,6,2.505,0.2118,0.5,66.24,-0.123,33,25,99.4,1
3671,230,Mathematics,5,8,89.8,6,2.463,0.2155,1.9,67.24,-1.0512,37,21,80.0,1
7519,201,Science,4,2,113.6,5,1.547,0.0608,2.3,48.17,1.3412,49,13,51.1,0
4962,409,Mathematics,4,5,51.6,6,2.254,0.0702,1.5,57.5,2.9004,26,10,67.9,1
4177,881,History,1,6,38.3,3,2.475,0.0502,0.5,62.36,-9.1068,36,26,94.4,1
4722,391,Mathematics,2,9,40.8,2,2.257,0.3238,3.7,78.64,-12.7433,31,22,78.8,1
5906,821,English,2,6,71.3,11,2.096,0.1557,10.0,60.39,0.7055,42,29,88.2,1
8263,594,Computer Science,4,10,55.0,8,2.859,0.1571,2.0,79.1,1.8151,21,14,88.4,1
6054,460,Mathematics,4,6,26.1,8,2.127,0.5226,1.4,63.26,-0.7743,16,7,77.6,1
1808,437,Computer Science,3,10,73.1,1,2.498,0.0,1.7,82.58,2.9268,37,28,88.5,1
1725,678,English,4,10,34.4,7,2.656,0.0726,9.9,84.46,2.5236,22,18,83.7,1
8701,109,Computer Science,1,6,78.6,6,2.016,0.3208,3.8,69.68,1.2325,37,25,79.0,1
2216,148,English,5,9,77.7,3,2.633,0.2317,0.7,71.39,-2.5455,19,13,86.0,1
5051,586,Computer Science,4,10,52.6,9,2.479,0.1629,6.2,78.06,-0.1609,35,22,87.0,1
3197,722,Computer Science,4,7,67.1,7,2.002,0.2821,0.8,66.1,4.7763,17,6,67.3,1
3806,420,Science,1,1,52.7,5,1.282,0.1018,0.3,43.95,-1.0652,38,9,65.2,1
9970,830,Mathematics,3,1,58.2,4,1.917,0.2601,1.5,37.15,7.9025,49,15,37.3,0
1972,668,Computer Science,4,4,28.0,6,1.675,0.0745,0.9,55.17,-0.3356,35,10,57.9,0
6634,894,History,2,2,10.0,6,1.793,0.0733,4.6,46.29,-1.0371,38,8,48.8,0
8483,724,Science,2,3,56.9,1,2.13,0.0,3.3,52.32,2.8957,36,17,75.8,1
3123,232,Mathematics,2,7,35.1,7,1.801,0.129,6.4,69.13,-1.0924,21,16,88.6,1
9790,682,Science,5,7,38.6,4,2.506,0.0524,3.6,71.43,2.8444,35,16,73.0,1
1224,182,Mathematics,5,3,37.1,4,1.778,0.1126,2.7,61.77,-15.0683,10,3,47.9,0
2814,156,English,4,2,83.8,6,1.667,0.1105,3.7,45.9,1.4915,27,10,45.6,0
2106,475,Computer Science,4,1,86.9,2,1.86,0.0372,,41.38,-2.3685,13,2,24.4,0
1124,448,History,4,9,68.5,5,2.59,0.271,0.2,83.23,1.7193,24,18,97.1,1
4246,370,Science,5,10,51.8,2,2.644,0.0023,5.7,,-2.5189,42,24,69.2,1
3931,582,Science,4,3,68.3,5,2.179,0.2241,16.4,52.4,-1.9751,39,14,38.5,0
3971,210,Science,1,9,87.5,5,2.702,0.1884,2.7,76.37,-0.2233,42,34,100.0,1
3017,968,Science,3,4,101.5,1,1.863,0.0,2.8,54.37,-2.1622,35,16,56.6,0
8415,986,Computer Science,2,10,41.1,7,2.594,0.2467,0.2,83.0,8.0346,29,28,100.0,1
3415,175,Mathematics,2,6,22.0,3,1.886,0.0906,11.1,61.67,0.6331,22,12,84.9,1
4096,257,Computer Science,1,7,67.7,4,2.109,0.2816,13.2,66.88,1.4413,11,6,80.9,1
2609,631,English,4,10,15.1,2,2.601,0.1755,8.4,76.55,-2.2314,16,13,73.5,1
1717,742,Computer Science,5,6,66.9,5,2.104,0.3755,0.6,66.74,-0.9904,12,5,66.4,1
4561,428,Computer Science,4,1,65.6,4,1.885,0.3431,11.5,43.14,1.6182,48,11,21.0,0
7782,221,English,4,6,56.7,6,2.597,0.351,0.1,65.18,2.235,26,11,88.6,1
2048,140,Computer Science,2,6,104.8,2,1.844,0.0,2.9,59.76,-0.5482,45,29,85.5,1
9307,266,Mathematics,2,5,61.9,2,2.467,0.148,3.5,56.06,-0.65,40,28,69.6,1
8905,741,History,5,3,73.8,7,1.659,0.0243,9.0,50.94,-0.0096,21,3,44.3,0
6578,122,English,2,10,88.9,2,2.763,0.066,6.9,79.2,-2.2888,29,20,98.7,1
2620,378,Science,4,3,,7,2.11,0.3599,8.0,47.07,1.3271,50,16,45.2,0
7548,862,Mathematics,1,10,50.1,2,2.151,0.5333,10.1,78.08,0.7937,42,33,98.4,1
