candidate_id,as_of_date,days_since_signup,days_since_last_event,events_7d,events_14d,events_30d,events_90d,apply_30d,apply_90d,login_30d,distinct_event_types_30d,recency_trend_ratio,seniority_enc,city_tier_enc,channel_enc,device_enc,fairness_group,churned
C108329,2025-10-01,76,1,3,5,8,11,4,5,1,4,1.3333333333333333,1,0,3,0,group_B,0
C108332,2025-10-01,116,4,1,1,2,8,2,5,0,1,2.0,0,0,3,1,group_A,1
C108334,2025-10-01,267,2,3,4,6,29,1,4,1,5,2.0,0,1,3,2,group_B,0
C108337,2025-10-01,20,5,1,4,7,7,2,2,2,4,0.5,0,0,0,0,group_A,0
C108338,2025-10-01,76,21,0,0,2,7,0,0,1,2,1.0,2,0,0,0,group_B,1
C108340,2025-10-01,209,0,2,3,3,6,0,0,2,2,1.5,1,0,2,2,group_B,0
C108343,2025-10-01,113,6,1,2,7,16,1,1,5,3,1.0,2,1,0,0,group_B,0
C108345,2025-10-01,270,0,1,4,7,17,1,3,3,3,0.5,2,0,0,0,group_B,0
C108348,2025-10-01,117,6,2,2,4,20,1,3,3,2,3.0,2,0,0,0,group_A,0
C108349,2025-10-01,158,7,1,1,4,18,1,3,2,3,2.0,2,2,1,1,group_A,0
C108351,2025-10-01,30,4,4,5,12,12,0,0,5,3,2.5,1,0,2,1,group_B,0
C108353,2025-10-01,61,0,2,8,18,39,4,7,8,3,0.42857142857142855,0,2,3,0,group_A,0
C108354,2025-10-01,31,5,1,2,2,2,0,0,1,2,1.0,1,1,2,0,group_A,0
C108355,2025-10-01,265,9,0,3,7,20,0,4,5,2,0.25,0,2,2,0,group_B,0
C108357,2025-10-01,84,5,3,4,8,34,2,6,4,3,2.0,2,1,2,0,group_A,0
C108358,2025-10-01,98,7,1,2,4,21,0,3,3,2,1.0,1,0,2,0,group_A,0
C108359,2025-10-01,217,16,0,0,1,3,0,1,0,1,1.0,2,2,0,0,group_A,1
C108361,2025-10-01,123,17,0,0,1,8,0,0,0,1,1.0,1,0,1,0,group_B,0
C108362,2025-10-01,148,16,0,0,1,8,0,0,1,1,1.0,2,1,2,0,group_B,0
C108364,2025-10-01,208,1,1,1,3,6,0,0,1,2,2.0,2,2,2,0,group_A,0
C108365,2025-10-01,109,2,3,6,13,27,4,7,4,3,1.0,1,0,0,0,group_B,0
C108369,2025-10-01,228,0,2,5,9,23,0,1,5,3,0.75,2,1,3,1,group_B,0
C108370,2025-10-01,256,6,1,3,13,17,3,3,5,4,0.6666666666666666,2,0,3,0,group_A,0
C108371,2025-10-01,167,1,1,1,2,6,1,2,0,2,2.0,2,0,3,0,group_A,0
C108372,2025-10-01,83,8,0,4,9,28,2,6,1,4,0.2,0,0,1,0,group_A,0
C108374,2025-10-01,226,3,1,1,5,21,0,0,2,4,2.0,2,0,0,0,group_B,0
C108383,2025-10-01,122,6,1,3,3,3,0,0,2,2,0.6666666666666666,0,0,2,0,group_A,1
C108384,2025-10-01,270,20,0,0,2,7,0,0,2,1,1.0,1,2,2,1,group_B,1
C108385,2025-10-01,29,2,3,4,10,10,1,1,6,3,2.0,0,1,3,0,group_B,0
C108386,2025-10-01,58,23,0,0,1,1,0,0,1,1,1.0,1,0,2,2,group_B,1
C108388,2025-10-01,219,12,0,1,2,5,0,0,1,2,0.5,0,2,1,0,group_B,0
C108390,2025-10-01,268,2,2,8,16,50,3,6,8,3,0.42857142857142855,2,0,1,0,group_B,0
C108391,2025-10-01,10,4,1,1,1,1,0,0,0,1,2.0,2,2,0,0,group_A,0
C108392,2025-10-01,234,18,0,0,1,12,0,0,1,1,1.0,2,0,2,2,group_A,0
C108395,2025-10-01,210,2,2,2,5,24,1,2,3,3,3.0,0,1,3,0,group_B,0
C108396,2025-10-01,94,4,1,2,2,18,1,4,0,2,1.0,0,0,0,0,group_B,0
C108398,2025-10-01,215,3,1,1,2,6,1,1,1,2,2.0,0,0,0,0,group_A,0
C108400,2025-10-01,99,1,1,3,6,22,1,3,2,3,0.6666666666666666,1,2,0,0,group_B,0
C108403,2025-10-01,167,25,0,0,1,1,0,0,1,1,1.0,1,0,1,0,group_A,1
C108404,2025-10-01,189,22,0,0,1,6,0,0,1,1,1.0,0,0,0,0,group_B,0
C108407,2025-10-01,62,1,1,1,3,6,1,1,2,2,2.0,2,0,2,0,group_A,0
C108409,2025-10-01,134,9,0,1,1,2,0,0,0,1,0.5,1,0,2,0,group_B,1
C108411,2025-10-01,137,54,0,0,0,6,0,1,0,0,1.0,1,1,1,0,group_B,0
C108414,2025-10-01,98,5,2,2,2,14,0,1,1,2,3.0,1,1,0,2,group_B,0
C108416,2025-10-01,21,12,0,1,2,2,1,1,0,2,0.5,2,0,1,2,group_A,1
C108418,2025-10-01,133,36,0,0,0,5,0,0,0,0,1.0,0,0,2,0,group_B,1
C108420,2025-10-01,143,42,0,0,0,6,0,3,0,0,1.0,0,1,0,1,group_A,1
C108421,2025-10-01,109,2,2,2,6,22,3,6,0,4,3.0,0,1,0,1,group_B,0
C108428,2025-10-01,33,10,0,2,4,5,0,0,2,3,0.3333333333333333,0,0,0,0,group_A,0
C108429,2025-10-01,37,11,0,1,1,1,0,0,0,1,0.5,1,0,0,0,group_B,0
C108433,2025-10-01,98,2,1,3,9,25,1,2,1,5,0.6666666666666666,0,0,1,0,group_B,0
C108437,2025-10-01,259,27,0,0,3,11,0,1,2,2,1.0,1,1,1,0,group_B,0
C108439,2025-10-01,101,9,0,1,2,8,0,0,1,2,0.5,1,0,0,1,group_B,0
C108444,2025-10-01,135,3,1,1,1,2,0,1,0,1,2.0,1,1,0,0,group_B,1
C108448,2025-10-01,177,15,0,0,5,11,0,0,3,2,1.0,2,0,0,2,group_B,0
C108450,2025-10-01,36,2,2,4,9,9,1,1,1,5,1.0,0,0,0,0,group_A,0
C108451,2025-10-01,203,29,0,0,1,2,0,0,1,1,1.0,1,1,3,0,group_B,1
C108452,2025-10-01,116,14,0,1,1,3,0,0,0,1,0.5,0,1,3,0,group_B,1
C108453,2025-10-01,56,4,1,1,2,7,2,4,0,1,2.0,0,0,2,0,group_A,0
C108454,2025-10-01,211,5,2,2,5,19,0,2,3,2,3.0,2,0,0,0,group_A,0
C108456,2025-10-01,253,0,1,1,2,8,0,3,1,2,2.0,1,0,0,0,group_A,1
C108457,2025-10-01,31,0,1,1,1,1,0,0,0,1,2.0,0,1,0,1,group_B,0
C108460,2025-10-01,133,25,0,0,1,1,0,0,0,1,1.0,0,0,0,0,group_B,1
C108462,2025-10-01,104,3,3,7,10,31,2,7,3,4,0.8,0,1,3,0,group_B,0
C108465,2025-10-01,127,5,1,3,7,21,0,3,3,5,0.6666666666666666,2,0,0,0,group_B,0
C108467,2025-10-01,149,3,1,2,4,12,2,3,1,3,1.0,2,1,1,0,group_B,1
C108468,2025-10-01,113,9,0,4,6,26,0,7,4,2,0.2,1,2,3,1,group_B,1
C108470,2025-10-01,32,2,1,3,5,5,0,0,4,2,0.6666666666666666,1,2,0,0,group_B,0
C108474,2025-10-01,167,17,0,0,1,7,0,1,1,1,1.0,0,1,0,0,group_A,1
C108477,2025-10-01,20,16,0,0,1,1,0,0,1,1,1.0,0,1,1,1,group_A,1
C108478,2025-10-01,69,5,3,6,15,38,6,8,3,5,1.0,2,0,1,0,group_B,0
C108479,2025-10-01,85,47,0,0,0,2,0,0,0,0,1.0,0,0,1,0,group_B,1
C108480,2025-10-01,74,0,1,3,6,18,2,4,3,3,0.6666666666666666,3,1,0,0,group_A,0
C108481,2025-10-01,154,10,0,1,1,5,0,1,1,1,0.5,1,1,2,0,group_A,0
C108482,2025-10-01,263,0,4,10,16,42,2,6,7,6,0.7142857142857143,2,1,0,0,group_A,0
C108483,2025-10-01,179,7,1,1,1,3,0,1,1,1,2.0,0,0,0,1,group_A,1
C108488,2025-10-01,16,3,4,4,4,4,0,0,1,3,5.0,0,1,2,1,group_B,0
C108489,2025-10-01,119,2,1,1,3,11,0,0,3,1,2.0,1,1,2,0,group_B,0
C108493,2025-10-01,193,26,0,0,2,6,0,1,0,1,1.0,0,1,2,0,group_A,0
C108496,2025-10-01,260,4,2,3,6,19,1,2,2,3,1.5,0,2,3,1,group_B,0
C108498,2025-10-01,56,9,0,1,3,3,1,1,1,3,0.5,1,0,1,2,group_B,1
C108499,2025-10-01,164,0,2,3,6,11,1,3,1,3,1.5,0,1,0,0,group_A,0
C108507,2025-10-01,17,1,2,5,5,5,1,1,3,3,0.75,0,0,0,0,group_B,0
C108510,2025-10-01,96,5,1,1,2,11,1,3,0,2,2.0,0,0,0,0,group_B,1
C108512,2025-10-01,187,3,3,3,7,11,1,3,3,3,4.0,0,1,1,0,group_A,0
C108514,2025-10-01,33,0,2,4,7,7,2,2,3,3,1.0,1,0,3,0,group_A,0
C108517,2025-10-01,249,3,2,3,5,9,2,2,1,3,1.5,2,2,0,2,group_A,0
C108520,2025-10-01,43,0,1,4,5,8,1,1,3,3,0.5,3,0,0,0,group_B,0
C108522,2025-10-01,125,8,0,2,2,5,0,1,0,2,0.3333333333333333,0,1,2,0,group_A,1
C108523,2025-10-01,211,5,1,1,6,25,0,5,5,2,2.0,1,2,0,2,group_A,0
C108528,2025-10-01,234,3,2,4,15,37,3,6,6,4,1.0,1,1,2,1,group_B,0
C108529,2025-10-01,101,44,0,0,0,6,0,1,0,0,1.0,3,0,1,0,group_B,1
C108530,2025-10-01,113,21,0,0,2,12,1,2,0,2,1.0,3,0,2,1,group_A,1
C108535,2025-10-01,172,7,1,2,4,22,2,3,1,3,1.0,0,2,2,0,group_A,0
C108536,2025-10-01,30,2,6,10,20,20,3,3,7,6,1.4,2,0,0,2,group_A,0
C108537,2025-10-01,160,24,0,0,1,6,0,0,0,1,1.0,0,2,2,2,group_B,1
C108539,2025-10-01,140,2,3,5,11,39,2,5,2,4,1.3333333333333333,3,1,2,2,group_B,0
C108541,2025-10-01,272,0,5,9,10,11,0,1,4,3,1.2,1,0,0,0,group_B,0
C108545,2025-10-01,167,5,2,4,8,12,0,0,3,3,1.0,0,2,3,0,group_B,0
C108546,2025-10-01,110,0,3,7,21,51,2,6,12,4,0.8,3,0,0,0,group_B,0
C108547,2025-10-01,198,1,3,3,4,10,2,3,2,2,4.0,1,0,1,0,group_B,0
C108550,2025-10-01,205,38,0,0,0,5,0,2,0,0,1.0,1,0,0,0,group_A,0
C108554,2025-10-01,239,37,0,0,0,1,0,0,0,0,1.0,0,1,3,0,group_B,0
C108555,2025-10-01,194,2,1,3,3,18,1,4,0,2,0.6666666666666666,1,0,3,1,group_B,0
C108556,2025-10-01,216,3,2,3,9,42,2,8,3,4,1.5,2,1,1,2,group_B,0
C108558,2025-10-01,48,7,1,1,5,13,1,2,3,3,2.0,1,0,0,0,group_A,0
C108559,2025-10-01,109,5,1,2,5,11,1,1,2,4,1.0,1,0,2,2,group_B,0
C108562,2025-10-01,260,29,0,0,1,3,1,1,0,1,1.0,0,0,2,0,group_B,0
C108565,2025-10-01,63,7,1,2,3,12,0,1,2,2,1.0,1,1,0,0,group_A,0
C108566,2025-10-01,153,17,0,0,3,5,0,0,1,2,1.0,2,0,2,0,group_B,1
C108569,2025-10-01,216,1,5,7,12,37,3,4,4,4,2.0,0,2,0,2,group_B,0
C108570,2025-10-01,236,55,0,0,0,3,0,0,0,0,1.0,0,2,1,0,group_B,1
C108572,2025-10-01,220,6,1,2,5,12,0,1,5,1,1.0,0,0,1,1,group_B,0
C108573,2025-10-01,223,57,0,0,0,3,0,0,0,0,1.0,0,1,0,2,group_A,1
C108576,2025-10-01,43,8,0,2,3,3,0,0,2,2,0.3333333333333333,0,0,0,1,group_A,0
C108577,2025-10-01,269,3,1,1,2,5,1,1,1,2,2.0,0,0,1,0,group_A,0
C108578,2025-10-01,219,14,0,1,3,15,1,5,1,3,0.5,1,1,0,1,group_B,0
C108579,2025-10-01,57,2,3,7,13,19,1,2,5,5,0.8,0,1,2,0,group_B,0
C108586,2025-10-01,143,10,0,1,3,9,1,2,1,3,0.5,1,2,0,0,group_A,1
C108587,2025-10-01,49,1,3,3,8,18,2,3,3,3,4.0,0,1,1,0,group_A,0
C108588,2025-10-01,10,0,2,4,4,4,2,2,1,3,1.0,0,0,2,2,group_B,0
C108589,2025-10-01,169,17,0,0,2,7,1,2,0,2,1.0,0,0,2,0,group_A,1
C108595,2025-10-01,49,0,2,3,6,14,2,4,0,2,1.5,1,1,0,0,group_B,1
C108596,2025-10-01,271,23,0,0,1,2,0,0,1,1,1.0,0,1,1,0,group_B,1
C108597,2025-10-01,18,18,0,0,0,0,0,0,0,0,0.0,0,0,1,0,group_B,0
C108599,2025-10-01,102,4,2,4,8,30,1,7,6,3,1.0,0,0,0,1,group_B,0
C108600,2025-10-01,174,4,1,1,3,8,0,1,2,2,2.0,2,0,2,0,group_A,0
C108603,2025-10-01,117,39,0,0,0,2,0,1,0,0,1.0,2,1,2,2,group_B,0
C108605,2025-10-01,271,13,0,1,4,12,1,3,2,3,0.5,1,0,1,0,group_A,0
C108608,2025-10-01,124,1,3,3,7,18,0,1,6,2,4.0,2,1,3,1,group_B,0
C108613,2025-10-01,29,0,5,9,15,15,1,1,5,6,1.2,1,0,2,0,group_B,0
C108616,2025-10-01,148,15,0,0,2,18,1,2,1,2,1.0,1,0,3,0,group_A,0
C108617,2025-10-01,240,6,1,1,2,9,1,2,0,2,2.0,0,1,2,0,group_A,0
C108619,2025-10-01,69,2,4,5,8,22,0,2,3,3,2.5,0,0,0,0,group_A,0
C108621,2025-10-01,11,11,0,0,0,0,0,0,0,0,0.0,0,0,0,0,group_A,0
C108622,2025-10-01,207,4,2,2,2,3,0,0,2,1,3.0,1,0,1,1,group_B,1
C108623,2025-10-01,162,1,2,3,5,15,0,2,1,3,1.5,1,0,0,0,group_B,0
C108626,2025-10-01,155,53,0,0,0,1,0,0,0,0,1.0,0,1,1,2,group_A,0
C108631,2025-10-01,65,9,0,1,5,11,1,1,2,3,0.5,1,1,1,0,group_A,0
C108633,2025-10-01,237,18,0,0,3,12,0,0,1,2,1.0,0,0,0,1,group_B,0
C108634,2025-10-01,171,6,1,2,2,8,1,3,1,2,1.0,0,0,0,2,group_A,0
C108635,2025-10-01,157,6,1,1,3,10,1,3,2,2,2.0,1,2,1,0,group_A,0
C108637,2025-10-01,193,1,4,5,7,30,1,6,3,4,2.5,0,2,0,0,group_A,0
C108638,2025-10-01,139,16,0,0,4,9,0,0,1,4,1.0,0,0,2,0,group_B,0
C108640,2025-10-01,49,1,3,5,12,22,3,4,6,5,1.3333333333333333,2,0,0,0,group_A,0
C108641,2025-10-01,177,0,1,1,1,2,0,0,1,1,2.0,2,1,1,1,group_A,0
C108643,2025-10-01,28,1,4,4,8,8,0,0,4,3,5.0,0,1,3,2,group_B,0
C108645,2025-10-01,65,3,3,3,9,22,2,6,3,4,4.0,2,0,3,0,group_B,0
C108646,2025-10-01,98,1,4,4,10,27,3,4,2,5,5.0,0,0,2,0,group_B,0
C108648,2025-10-01,173,24,0,0,1,7,0,1,0,1,1.0,1,2,0,1,group_A,1
C108651,2025-10-01,28,2,2,3,11,11,1,1,3,4,1.5,0,1,1,0,group_B,0
C108655,2025-10-01,132,8,0,1,5,20,0,3,2,3,0.5,0,0,0,2,group_B,0
C108657,2025-10-01,185,21,0,0,1,2,0,0,1,1,1.0,3,0,0,0,group_B,0
C108659,2025-10-01,229,2,3,4,6,15,1,3,3,3,2.0,1,1,2,0,group_A,0
C108660,2025-10-01,241,1,3,6,11,29,0,0,6,3,1.0,1,1,0,1,group_B,0
C108662,2025-10-01,80,6,1,2,6,18,0,3,4,2,1.0,0,0,3,2,group_B,0
C108663,2025-10-01,240,22,0,0,1,12,0,2,1,1,1.0,3,2,0,0,group_B,0
C108666,2025-10-01,205,4,3,6,15,39,3,6,8,4,1.0,0,0,1,1,group_A,0
C108669,2025-10-01,185,45,0,0,0,1,0,0,0,0,1.0,1,2,3,2,group_A,1
C108670,2025-10-01,97,15,0,0,3,20,0,2,1,3,1.0,1,0,0,0,group_B,1
C108674,2025-10-01,248,0,1,1,2,12,0,1,0,1,2.0,0,0,1,0,group_A,0
C108676,2025-10-01,161,8,0,2,3,4,0,0,1,3,0.3333333333333333,2,2,2,0,group_A,1
C108678,2025-10-01,45,1,3,5,5,7,1,1,1,3,1.3333333333333333,2,1,0,2,group_A,0
C108679,2025-10-01,170,23,0,0,1,6,0,0,1,1,1.0,0,0,0,1,group_B,1
C108680,2025-10-01,215,32,0,0,0,1,0,0,0,0,1.0,1,0,3,0,group_B,1
C108684,2025-10-01,99,3,4,8,13,43,2,8,6,5,1.0,1,0,1,0,group_B,0
C108685,2025-10-01,37,0,2,4,7,12,1,2,5,3,1.0,2,2,0,2,group_A,1
C108688,2025-10-01,20,2,1,4,7,7,1,1,0,4,0.5,1,2,3,0,group_B,0
C108689,2025-10-01,125,17,0,0,2,14,0,5,0,1,1.0,0,2,1,0,group_B,0
C108691,2025-10-01,245,8,0,1,2,10,0,3,2,1,0.5,2,2,0,1,group_A,0
C108692,2025-10-01,268,15,0,0,2,6,0,1,2,1,1.0,1,2,0,0,group_A,1
C108693,2025-10-01,145,46,0,0,0,7,0,2,0,0,1.0,3,2,1,0,group_B,0
C108695,2025-10-01,206,16,0,0,2,25,0,3,0,2,1.0,1,0,2,0,group_B,0
C108696,2025-10-01,124,3,2,3,4,16,0,2,1,3,1.5,0,2,0,1,group_B,0
C108697,2025-10-01,11,11,0,0,0,0,0,0,0,0,0.0,1,0,2,0,group_A,0
C108700,2025-10-01,31,1,1,1,1,1,0,0,1,1,2.0,0,0,2,0,group_A,0
C108702,2025-10-01,272,0,4,4,10,28,3,4,5,4,5.0,2,0,0,2,group_B,0
C108704,2025-10-01,106,5,2,4,5,20,2,3,1,3,1.0,2,2,1,1,group_A,0
C108705,2025-10-01,85,1,4,7,17,40,1,4,6,4,1.25,0,0,3,0,group_A,0
C108706,2025-10-01,47,4,1,4,8,11,3,5,3,3,0.5,1,0,0,0,group_B,0
C108711,2025-10-01,104,19,0,0,2,10,0,2,1,2,1.0,1,0,0,0,group_B,0
C108712,2025-10-01,196,0,4,5,10,27,6,9,2,3,2.5,0,2,0,0,group_A,0
C108714,2025-10-01,9,1,3,3,3,3,0,0,1,2,4.0,1,0,2,0,group_B,0
C108716,2025-10-01,109,15,0,0,3,10,1,1,1,3,1.0,0,0,0,0,group_B,1
C108718,2025-10-01,69,5,1,2,2,8,0,2,1,2,1.0,3,0,1,0,group_B,0
C108719,2025-10-01,132,0,1,2,3,17,1,3,0,3,1.0,0,1,2,0,group_A,0
C108720,2025-10-01,115,1,2,2,3,10,0,1,3,1,3.0,1,0,0,2,group_B,0
C108722,2025-10-01,139,50,0,0,0,2,0,0,0,0,1.0,3,1,0,0,group_A,1
C108723,2025-10-01,23,10,0,2,2,2,1,1,1,2,0.3333333333333333,1,0,0,0,group_A,0
C108724,2025-10-01,235,36,0,0,0,7,0,1,0,0,1.0,2,1,2,0,group_A,0
C108725,2025-10-01,87,0,4,6,9,25,3,6,2,4,1.6666666666666667,0,1,0,2,group_A,0
C108726,2025-10-01,214,0,1,1,2,10,0,1,0,1,2.0,2,2,0,1,group_B,0
C108727,2025-10-01,261,54,0,0,0,1,0,0,0,0,1.0,3,1,0,0,group_A,1
C108728,2025-10-01,270,14,0,1,1,2,0,0,1,1,0.5,0,0,2,2,group_A,1
C108729,2025-10-01,133,32,0,0,0,3,0,0,0,0,1.0,0,1,2,0,group_B,0
C108730,2025-10-01,53,0,3,8,15,22,0,3,10,3,0.6666666666666666,0,0,2,1,group_A,0
C108734,2025-10-01,153,6,1,2,5,17,0,3,3,2,1.0,1,0,0,2,group_A,0
C108735,2025-10-01,48,0,5,7,13,15,2,2,5,4,2.0,2,2,1,0,group_A,0
C108738,2025-10-01,118,5,2,4,9,19,1,2,4,4,1.0,2,1,3,1,group_A,0
C108742,2025-10-01,207,32,0,0,0,2,0,0,0,0,1.0,2,1,3,0,group_A,1
C108745,2025-10-01,7,0,1,1,1,1,1,1,0,1,2.0,0,0,0,0,group_B,0
C108749,2025-10-01,49,5,1,5,8,13,1,1,4,5,0.4,2,1,1,0,group_A,0
C108753,2025-10-01,122,6,1,4,8,15,0,1,5,3,0.5,0,0,1,0,group_B,0
C108754,2025-10-01,126,2,2,5,9,20,1,1,2,4,0.75,2,1,1,0,group_B,0
C108756,2025-10-01,123,6,1,1,2,8,0,1,2,1,2.0,1,0,1,0,group_A,0
C108757,2025-10-01,216,12,0,1,2,7,0,0,1,2,0.5,0,0,1,2,group_A,1
C108760,2025-10-01,250,5,1,1,4,9,1,1,1,3,2.0,0,1,2,0,group_A,1
C108761,2025-10-01,12,2,2,4,4,4,1,1,3,2,1.0,1,1,2,1,group_A,0
C108762,2025-10-01,151,0,2,6,9,13,2,3,3,4,0.6,2,2,0,0,group_A,0
C108769,2025-10-01,186,4,1,1,3,7,0,1,1,3,2.0,1,0,3,2,group_A,0
C108774,2025-10-01,8,5,4,4,4,4,1,1,1,4,5.0,1,2,2,1,group_A,0
C108776,2025-10-01,177,23,0,0,1,3,0,0,1,1,1.0,0,1,2,2,group_A,1
C108777,2025-10-01,120,5,1,4,5,18,2,5,2,3,0.5,2,0,1,0,group_B,0
C108779,2025-10-01,45,2,5,9,16,24,4,5,3,5,1.2,2,2,2,1,group_B,0
C108780,2025-10-01,21,1,1,7,11,11,0,0,8,4,0.2857142857142857,3,2,3,0,group_A,0
C108783,2025-10-01,142,1,4,6,8,36,1,5,4,4,1.6666666666666667,0,1,0,0,group_A,0
C108785,2025-10-01,10,1,1,1,1,1,0,0,1,1,2.0,1,1,2,0,group_A,0
C108787,2025-10-01,84,23,0,0,3,9,1,1,1,3,1.0,1,0,2,0,group_A,1
C108790,2025-10-01,26,3,3,6,10,10,2,2,3,4,1.0,0,0,1,0,group_A,0
C108792,2025-10-01,61,11,0,2,5,12,2,3,1,4,0.3333333333333333,2,0,2,1,group_B,1
C108795,2025-10-01,140,25,0,0,2,14,0,3,2,1,1.0,3,1,0,2,group_A,0
C108798,2025-10-01,190,6,1,1,1,7,1,1,0,1,2.0,3,0,0,0,group_B,0
C108799,2025-10-01,152,11,0,2,7,16,3,3,3,3,0.3333333333333333,1,1,2,2,group_B,0
C108800,2025-10-01,98,7,3,4,5,23,2,5,1,4,2.0,2,1,1,0,group_A,0
C108801,2025-10-01,162,0,6,8,22,67,5,9,12,4,2.3333333333333335,0,1,3,1,group_A,0
C108802,2025-10-01,152,14,0,1,2,11,1,3,1,2,0.5,2,1,0,0,group_A,0
C108803,2025-10-01,134,6,1,2,6,31,1,3,2,4,1.0,1,2,3,0,group_B,0
C108806,2025-10-01,53,3,2,6,14,37,2,6,3,6,0.6,1,1,0,1,group_B,0
C108808,2025-10-01,149,3,4,7,11,15,2,3,4,5,1.25,3,2,0,0,group_A,0
C108811,2025-10-01,52,14,0,1,5,7,1,1,2,4,0.5,1,2,0,2,group_B,0
C108812,2025-10-01,28,9,0,1,4,4,0,0,2,3,0.5,0,1,3,1,group_A,0
C108813,2025-10-01,228,6,1,3,5,9,2,2,1,3,0.6666666666666666,3,0,2,0,group_B,0
C108817,2025-10-01,204,1,2,3,11,43,2,5,3,6,1.5,0,0,3,0,group_A,0
C108818,2025-10-01,140,11,0,1,3,7,0,1,0,3,0.5,0,2,2,1,group_A,1
C108822,2025-10-01,80,7,1,1,2,10,0,0,2,1,2.0,3,0,0,2,group_A,0
C108824,2025-10-01,117,0,1,1,4,24,3,7,0,2,2.0,0,2,2,1,group_B,0
C108825,2025-10-01,132,5,2,3,5,18,1,2,3,3,1.5,1,0,1,0,group_A,0
C108828,2025-10-01,70,8,0,2,3,10,0,0,0,1,0.3333333333333333,0,2,0,0,group_A,0
C108830,2025-10-01,241,1,2,8,13,49,2,6,7,4,0.42857142857142855,0,1,0,1,group_A,0
C108831,2025-10-01,150,19,0,0,2,4,0,0,1,2,1.0,0,0,2,0,group_A,0
C108832,2025-10-01,248,55,0,0,0,2,0,0,0,0,1.0,0,0,0,1,group_B,1
C108833,2025-10-01,19,2,2,4,5,5,0,0,1,3,1.0,1,2,1,0,group_A,0
C108834,2025-10-01,239,43,0,0,0,1,0,0,0,0,1.0,2,1,0,2,group_A,1
C108838,2025-10-01,97,18,0,0,1,5,0,2,1,1,1.0,1,2,0,0,group_B,0
C108842,2025-10-01,78,4,2,2,4,9,2,4,2,2,3.0,2,1,1,1,group_B,0
C108844,2025-10-01,8,8,0,0,0,0,0,0,0,0,0.0,0,0,0,2,group_A,0
C108845,2025-10-01,62,1,3,3,6,14,1,2,3,3,4.0,0,0,0,0,group_B,0
C108849,2025-10-01,50,2,2,2,4,5,1,1,2,3,3.0,0,1,2,2,group_A,1
C108852,2025-10-01,24,2,2,6,10,10,1,1,7,4,0.6,2,1,2,0,group_B,0
C108854,2025-10-01,38,1,2,3,4,4,1,1,2,3,1.5,2,1,2,0,group_B,1
C108860,2025-10-01,252,4,1,1,2,5,0,0,2,1,2.0,1,1,0,0,group_A,0
C108862,2025-10-01,166,0,3,3,3,11,0,0,1,2,4.0,3,1,0,2,group_A,0
C108863,2025-10-01,219,37,0,0,0,3,0,2,0,0,1.0,1,0,1,0,group_B,1
C108864,2025-10-01,164,0,1,1,3,8,0,1,1,2,2.0,2,2,0,2,group_A,0
C108865,2025-10-01,181,12,0,1,2,10,0,1,0,1,0.5,2,1,3,0,group_B,1
C108868,2025-10-01,134,8,0,1,2,15,0,3,1,2,0.5,0,0,3,0,group_B,1
C108869,2025-10-01,41,10,0,2,5,8,1,1,1,3,0.3333333333333333,1,1,3,2,group_B,0
C108871,2025-10-01,37,4,2,7,8,10,0,0,4,4,0.5,0,0,0,0,group_B,0
C108872,2025-10-01,166,48,0,0,0,3,0,1,0,0,1.0,1,2,3,0,group_B,1
C108873,2025-10-01,179,45,0,0,0,4,0,1,0,0,1.0,0,1,0,2,group_A,1
C108885,2025-10-01,206,18,0,0,1,6,0,0,0,1,1.0,2,0,1,2,group_B,1
C108886,2025-10-01,96,33,0,0,0,5,0,0,0,0,1.0,0,2,0,0,group_B,0
C108887,2025-10-01,225,1,3,3,6,20,1,1,2,4,4.0,2,2,0,0,group_B,1
C108888,2025-10-01,34,5,1,3,10,10,2,2,4,4,0.6666666666666666,1,0,0,0,group_A,0
C108890,2025-10-01,221,2,1,2,4,9,1,1,2,3,1.0,2,1,3,0,group_A,0
C108892,2025-10-01,101,22,0,0,2,13,2,3,0,1,1.0,2,0,0,2,group_A,0
C108897,2025-10-01,30,0,4,4,9,9,2,2,4,5,5.0,1,1,2,0,group_B,0
C108898,2025-10-01,127,0,2,3,8,15,0,2,5,4,1.5,2,1,0,0,group_B,0
C108901,2025-10-01,187,11,0,1,1,6,0,0,1,1,0.5,2,1,0,1,group_A,1
C108902,2025-10-01,38,12,0,2,3,6,0,0,1,2,0.3333333333333333,1,0,1,2,group_B,0
C108904,2025-10-01,57,7,1,5,11,16,2,4,4,4,0.4,0,0,2,0,group_A,0
C108905,2025-10-01,84,22,0,0,3,12,1,4,0,3,1.0,0,2,1,0,group_A,0
C108906,2025-10-01,217,56,0,0,0,2,0,0,0,0,1.0,1,1,0,2,group_B,1
C108907,2025-10-01,87,3,1,1,3,18,1,3,1,3,2.0,1,1,1,0,group_B,0
C108909,2025-10-01,15,3,2,3,3,3,0,0,0,1,1.5,0,1,1,0,group_A,0
C108912,2025-10-01,98,2,2,2,6,25,1,3,3,3,3.0,1,0,0,0,group_B,0
C108914,2025-10-01,94,7,1,5,11,33,0,1,5,4,0.4,1,0,0,0,group_B,0
C108915,2025-10-01,46,0,4,4,10,14,1,1,4,4,5.0,1,0,0,2,group_A,0
C108918,2025-10-01,112,16,0,0,3,17,0,3,1,3,1.0,0,1,2,0,group_B,0
