log_id,student_id,job_id,model_version,rank_position,timestamp,clicked,applied,shortlisted,college_tier,region
L006387,S0064,J031,v1.2,5,2026-05-03T04:00:00,0,0,0,2,semi_urban
L006388,S0082,J002,v1.0,3,2026-05-05T10:00:00,0,0,0,3,semi_urban
L006389,S0048,J040,v1.2,1,2026-06-12T13:00:00,0,0,0,2,semi_urban
L006390,S0223,J033,v1.2,4,2026-04-26T20:00:00,0,0,0,3,semi_urban
L006391,S0107,J004,v1.2,4,2026-06-19T20:00:00,0,0,0,2,rural
L006392,S0088,J029,v1.0,5,2026-04-13T22:00:00,0,0,0,1,urban
L006393,S0035,J043,v1.2,3,2026-04-23T10:00:00,0,0,0,1,semi_urban
L006394,S0106,J012,v1.2,1,2026-04-01T20:00:00,0,0,0,2,urban
L006395,S0252,J001,v1.2,1,2026-05-30T19:00:00,0,0,0,2,urban
L006396,S0024,J034,v1.1,1,2026-05-11T21:00:00,0,0,0,3,rural
L006397,S0070,J019,v1.2,1,2026-05-25T18:00:00,1,1,0,1,semi_urban
L006398,S0156,J003,v1.0,2,2026-05-19T21:00:00,0,0,0,2,rural
L006399,S0226,J045,v1.2,2,2026-05-30T08:00:00,0,0,0,1,rural
L006400,S0069,J004,v1.1,1,2026-05-09T14:00:00,1,0,0,2,rural
L006401,S0031,J029,v1.2,3,2026-04-06T18:00:00,0,0,0,3,urban
L006402,S0118,J035,v1.1,3,2026-06-05T22:00:00,0,0,0,2,urban
L006403,S0166,J010,v1.2,5,2026-05-20T13:00:00,0,0,0,3,semi_urban
L006404,S0128,J046,v1.0,5,2026-06-18T19:00:00,0,0,0,1,urban
L006405,S0237,J004,v1.2,1,2026-05-02T15:00:00,0,0,0,3,urban
L006406,S0141,J027,v1.0,2,2026-06-26T21:00:00,1,0,0,2,urban
L006407,S0245,J012,v1.0,2,2026-04-22T08:00:00,0,0,0,3,urban
L006408,S0103,J019,v1.1,2,2026-06-29T09:00:00,0,0,0,3,urban
L006409,S0048,J028,v1.0,5,2026-06-05T08:00:00,0,0,0,2,semi_urban
L006410,S0084,J029,v1.2,4,2026-04-04T17:00:00,1,0,0,1,urban
L006411,S0013,J030,v1.1,3,2026-05-31T10:00:00,0,0,0,3,urban
L006412,S0256,J041,v1.1,2,2026-04-14T12:00:00,1,1,0,3,urban
L006413,S0284,J045,v1.1,5,2026-05-23T16:00:00,0,0,0,2,rural
L006414,S0191,J020,v1.2,5,2026-04-20T04:00:00,0,0,0,1,semi_urban
L006415,S0257,J045,v1.1,1,2026-06-16T21:00:00,0,0,0,1,urban
L006416,S0201,J026,v1.0,1,2026-05-04T02:00:00,0,0,0,3,rural
L006417,S0175,J018,v1.0,5,2026-05-25T17:00:00,0,0,0,1,urban
L006418,S0258,J048,v1.2,2,2026-05-07T21:00:00,1,0,0,1,semi_urban
L006419,S0136,J029,v1.2,2,2026-05-26T23:00:00,0,0,0,3,urban
L006420,S0075,J029,v1.2,3,2026-04-25T10:00:00,0,0,0,2,urban
L006421,S0188,J042,v1.1,4,2026-05-15T10:00:00,0,0,0,3,semi_urban
L006422,S0072,J043,v1.0,1,2026-05-03T19:00:00,1,1,1,3,urban
L006423,S0046,J042,v1.0,1,2026-06-23T21:00:00,0,0,0,2,rural
L006424,S0060,J035,v1.1,4,2026-06-25T11:00:00,0,0,0,2,rural
L006425,S0260,J028,v1.1,4,2026-05-17T17:00:00,0,0,0,1,urban
L006426,S0036,J010,v1.2,5,2026-05-08T13:00:00,0,0,0,1,urban
L006427,S0133,J028,v1.1,1,2026-05-01T05:00:00,0,0,0,2,rural
L006428,S0144,J025,v1.1,4,2026-06-16T21:00:00,1,1,0,2,urban
L006429,S0103,J029,v1.1,4,2026-06-21T10:00:00,0,0,0,3,urban
L006430,S0133,J046,v1.2,2,2026-05-15T12:00:00,0,0,0,2,rural
L006431,S0223,J046,v1.1,2,2026-06-16T23:00:00,0,0,0,3,semi_urban
L006432,S0070,J017,v1.2,2,2026-05-04T21:00:00,0,0,0,1,semi_urban
L006433,S0199,J044,v1.2,1,2026-05-31T00:00:00,0,0,0,2,semi_urban
L006434,S0106,J031,v1.1,1,2026-06-02T21:00:00,1,1,0,2,urban
L006435,S0259,J020,v1.1,2,2026-06-29T13:00:00,1,1,0,2,urban
L006436,S0259,J016,v1.0,2,2026-04-24T15:00:00,1,0,0,2,urban
L006437,S0045,J001,v1.2,4,2026-05-11T10:00:00,0,0,0,3,semi_urban
L006438,S0181,J000,v1.2,2,2026-04-12T15:00:00,0,0,0,3,urban
L006439,S0047,J019,v1.1,5,2026-05-04T07:00:00,0,0,0,2,urban
L006440,S0214,J029,v1.0,2,2026-06-25T01:00:00,0,0,0,3,urban
L006441,S0020,J003,v1.0,4,2026-04-22T12:00:00,1,0,0,3,rural
L006442,S0081,J015,v1.2,2,2026-06-06T14:00:00,0,0,0,2,rural
L006443,S0195,J046,v1.1,5,2026-06-03T04:00:00,0,0,0,1,semi_urban
L006444,S0229,J021,v1.1,4,2026-05-22T04:00:00,0,0,0,1,urban
L006445,S0075,J008,v1.0,3,2026-06-19T07:00:00,0,0,0,2,urban
L006446,S0092,J034,v1.1,1,2026-04-14T00:00:00,0,0,0,2,semi_urban
L006447,S0262,J032,v1.2,5,2026-06-02T09:00:00,0,0,0,2,rural
L006448,S0135,J038,v1.2,4,2026-04-25T15:00:00,0,0,0,1,urban
L006449,S0051,J021,v1.2,3,2026-06-09T18:00:00,0,0,0,1,urban
L006450,S0016,J019,v1.1,2,2026-04-03T05:00:00,0,0,0,2,urban
L006451,S0207,J001,v1.2,3,2026-06-25T20:00:00,0,0,0,2,rural
L006452,S0202,J035,v1.1,3,2026-05-09T16:00:00,0,0,0,2,rural
L006453,S0253,J008,v1.0,3,2026-06-03T06:00:00,0,0,0,1,rural
L006454,S0113,J033,v1.1,1,2026-06-02T20:00:00,1,1,0,2,rural
L006455,S0153,J002,v1.0,3,2026-04-25T20:00:00,0,0,0,2,urban
L006456,S0181,J016,v1.1,3,2026-06-13T18:00:00,0,0,0,3,urban
L006457,S0243,J029,v1.2,2,2026-05-23T20:00:00,0,0,0,2,rural
L006458,S0043,J004,v1.0,4,2026-04-17T00:00:00,0,0,0,2,semi_urban
L006459,S0009,J037,v1.0,3,2026-04-23T16:00:00,0,0,0,2,urban
L006460,S0058,J026,v1.2,2,2026-04-14T11:00:00,0,0,0,1,urban
L006461,S0095,J007,v1.1,5,2026-04-09T07:00:00,1,0,0,2,urban
L006462,S0091,J028,v1.2,1,2026-05-01T15:00:00,0,0,0,2,urban
L006463,S0254,J041,v1.1,1,2026-05-01T00:00:00,1,0,0,1,urban
L006464,S0153,J032,v1.1,4,2026-04-05T14:00:00,0,0,0,2,urban
L006465,S0036,J002,v1.1,3,2026-04-07T04:00:00,1,0,0,1,urban
L006466,S0129,J028,v1.1,3,2026-05-21T01:00:00,0,0,0,2,rural
L006467,S0259,J010,v1.2,3,2026-04-17T08:00:00,0,0,0,2,urban
L006468,S0128,J045,v1.2,4,2026-04-12T04:00:00,0,0,0,1,urban
L006469,S0095,J021,v1.0,4,2026-06-18T23:00:00,0,0,0,2,urban
L006470,S0082,J019,v1.1,1,2026-04-06T14:00:00,1,0,0,3,semi_urban
L006471,S0158,J000,v1.2,1,2026-04-23T11:00:00,1,0,0,3,semi_urban
L006472,S0194,J020,v1.1,2,2026-04-03T05:00:00,0,0,0,1,semi_urban
L006473,S0022,J026,v1.1,2,2026-06-29T23:00:00,0,0,0,3,urban
L006474,S0009,J014,v1.1,3,2026-04-07T17:00:00,0,0,0,2,urban
L006475,S0258,J045,v1.1,4,2026-04-18T22:00:00,0,0,0,1,semi_urban
L006476,S0296,J005,v1.2,1,2026-05-11T05:00:00,0,0,0,3,semi_urban
L006477,S0238,J023,v1.2,3,2026-05-16T05:00:00,1,1,1,1,urban
L006478,S0013,J010,v1.1,3,2026-05-08T20:00:00,0,0,0,3,urban
L006479,S0227,J024,v1.1,3,2026-05-20T03:00:00,0,0,0,2,rural
L006480,S0103,J016,v1.2,3,2026-04-15T06:00:00,0,0,0,3,urban
L006481,S0177,J030,v1.2,4,2026-05-26T03:00:00,1,0,0,3,semi_urban
L006482,S0140,J018,v1.1,2,2026-04-09T19:00:00,0,0,0,2,rural
L006483,S0228,J007,v1.0,4,2026-05-04T00:00:00,1,0,0,2,semi_urban
L006484,S0238,J037,v1.0,5,2026-04-24T14:00:00,0,0,0,1,urban
L006485,S0197,J002,v1.1,3,2026-05-03T21:00:00,0,0,0,3,semi_urban
L006486,S0247,J028,v1.1,3,2026-06-26T20:00:00,0,0,0,2,urban
L006487,S0278,J000,v1.2,5,2026-05-11T21:00:00,0,0,0,3,rural
L006488,S0022,J007,v1.2,3,2026-05-12T13:00:00,0,0,0,3,urban
L006489,S0015,J035,v1.2,3,2026-04-10T15:00:00,1,1,0,1,urban
L006490,S0177,J010,v1.2,2,2026-04-04T17:00:00,1,0,0,3,semi_urban
L006491,S0220,J012,v1.0,1,2026-05-03T02:00:00,0,0,0,2,rural
L006492,S0256,J003,v1.2,1,2026-06-15T03:00:00,1,0,0,3,urban
L006493,S0125,J037,v1.0,2,2026-06-05T21:00:00,0,0,0,2,rural
L006494,S0206,J044,v1.0,2,2026-06-20T08:00:00,0,0,0,1,urban
L006495,S0285,J022,v1.1,5,2026-06-22T23:00:00,0,0,0,2,semi_urban
L006496,S0044,J028,v1.1,2,2026-06-01T16:00:00,1,1,0,3,semi_urban
L006497,S0293,J025,v1.1,4,2026-06-21T06:00:00,0,0,0,1,semi_urban
L006498,S0264,J033,v1.1,4,2026-05-16T19:00:00,0,0,0,3,semi_urban
L006499,S0076,J042,v1.2,1,2026-05-12T02:00:00,1,0,0,2,rural
L006500,S0264,J012,v1.2,3,2026-04-07T02:00:00,0,0,0,3,semi_urban
L006501,S0047,J045,v1.1,2,2026-05-30T15:00:00,0,0,0,2,urban
L006502,S0120,J042,v1.1,1,2026-04-27T01:00:00,1,1,0,2,semi_urban
L006503,S0248,J029,v1.2,5,2026-06-20T20:00:00,0,0,0,2,semi_urban
L006504,S0131,J032,v1.1,1,2026-04-07T14:00:00,0,0,0,3,semi_urban
L006505,S0015,J027,v1.0,5,2026-06-05T21:00:00,0,0,0,1,urban
L006506,S0187,J014,v1.2,4,2026-05-07T04:00:00,0,0,0,1,urban
L006507,S0033,J015,v1.0,1,2026-05-06T00:00:00,0,0,0,2,rural
L006508,S0163,J041,v1.1,3,2026-04-13T23:00:00,1,0,0,1,urban
L006509,S0235,J024,v1.1,1,2026-04-25T16:00:00,1,0,0,3,urban
L006510,S0172,J008,v1.1,3,2026-04-15T07:00:00,0,0,0,2,urban
L006511,S0187,J024,v1.1,3,2026-06-24T07:00:00,0,0,0,1,urban
L006512,S0050,J012,v1.2,2,2026-04-19T03:00:00,1,0,0,1,semi_urban
L006513,S0051,J030,v1.1,2,2026-04-05T18:00:00,0,0,0,1,urban
L006514,S0161,J008,v1.2,2,2026-04-28T01:00:00,0,0,0,3,urban
L006515,S0137,J023,v1.2,3,2026-04-21T15:00:00,0,0,0,2,semi_urban
L006516,S0263,J035,v1.1,2,2026-06-09T14:00:00,0,0,0,1,semi_urban
L006517,S0214,J027,v1.2,5,2026-04-08T09:00:00,0,0,0,3,urban
L006518,S0161,J016,v1.2,2,2026-06-04T16:00:00,0,0,0,3,urban
L006519,S0139,J037,v1.1,1,2026-05-02T18:00:00,0,0,0,1,semi_urban
L006520,S0254,J010,v1.2,5,2026-06-28T02:00:00,0,0,0,1,urban
L006521,S0287,J041,v1.1,4,2026-05-31T07:00:00,0,0,0,2,urban
L006522,S0125,J033,v1.2,3,2026-04-29T06:00:00,0,0,0,2,rural
L006523,S0106,J046,v1.1,4,2026-05-25T05:00:00,1,1,1,2,urban
L006524,S0045,J006,v1.1,2,2026-05-11T00:00:00,1,0,0,3,semi_urban
L006525,S0285,J039,v1.1,3,2026-06-03T08:00:00,0,0,0,2,semi_urban
L006526,S0072,J000,v1.1,5,2026-06-14T08:00:00,0,0,0,3,urban
L006527,S0253,J029,v1.2,5,2026-06-23T01:00:00,0,0,0,1,rural
L006528,S0073,J023,v1.2,5,2026-04-07T13:00:00,1,0,0,1,urban
L006529,S0002,J047,v1.2,3,2026-04-12T01:00:00,1,1,0,3,semi_urban
L006530,S0194,J028,v1.2,5,2026-05-01T08:00:00,1,0,0,1,semi_urban
L006531,S0247,J021,v1.2,3,2026-06-14T16:00:00,0,0,0,2,urban
L006532,S0204,J047,v1.1,3,2026-04-17T15:00:00,0,0,0,1,semi_urban
L006533,S0217,J031,v1.0,1,2026-05-17T01:00:00,0,0,0,1,semi_urban
L006534,S0274,J002,v1.1,5,2026-06-27T18:00:00,0,0,0,2,rural
L006535,S0067,J000,v1.2,4,2026-04-09T22:00:00,0,0,0,2,semi_urban
L006536,S0024,J000,v1.1,2,2026-04-12T09:00:00,0,0,0,3,rural
L006537,S0077,J024,v1.2,1,2026-06-22T20:00:00,1,0,0,2,urban
L006538,S0022,J014,v1.1,1,2026-05-01T06:00:00,0,0,0,3,urban
L006539,S0089,J029,v1.1,5,2026-04-12T14:00:00,0,0,0,2,rural
L006540,S0252,J021,v1.0,4,2026-06-29T07:00:00,0,0,0,2,urban
L006541,S0287,J009,v1.2,2,2026-04-20T04:00:00,0,0,0,2,urban
L006542,S0046,J004,v1.1,1,2026-06-14T03:00:00,0,0,0,2,rural
L006543,S0224,J001,v1.2,2,2026-05-18T06:00:00,0,0,0,2,urban
L006544,S0209,J011,v1.1,3,2026-05-03T19:00:00,0,0,0,2,urban
L006545,S0291,J025,v1.0,3,2026-04-22T01:00:00,1,1,0,1,urban
L006546,S0294,J021,v1.1,4,2026-04-30T14:00:00,0,0,0,3,urban
L006547,S0279,J046,v1.0,5,2026-04-14T19:00:00,0,0,0,3,urban
L006548,S0108,J030,v1.2,5,2026-05-30T01:00:00,0,0,0,1,urban
L006549,S0299,J043,v1.2,1,2026-05-09T04:00:00,0,0,0,2,semi_urban
L006550,S0238,J027,v1.2,4,2026-04-21T16:00:00,0,0,0,1,urban
L006551,S0044,J023,v1.2,3,2026-05-03T21:00:00,0,0,0,3,semi_urban
L006552,S0097,J028,v1.1,4,2026-04-05T12:00:00,0,0,0,1,urban
L006553,S0071,J033,v1.1,5,2026-05-10T16:00:00,1,1,0,2,urban
L006554,S0245,J034,v1.2,3,2026-06-02T11:00:00,0,0,0,3,urban
L006555,S0250,J020,v1.2,3,2026-05-20T06:00:00,0,0,0,2,urban
L006556,S0012,J005,v1.2,2,2026-04-13T11:00:00,0,0,0,2,urban
L006557,S0282,J014,v1.2,2,2026-04-28T08:00:00,0,0,0,1,urban
L006558,S0279,J043,v1.2,3,2026-04-18T15:00:00,0,0,0,3,urban
L006559,S0101,J041,v1.1,3,2026-06-07T16:00:00,1,1,0,2,rural
L006560,S0040,J021,v1.2,1,2026-04-09T12:00:00,0,0,0,2,urban
L006561,S0161,J035,v1.2,4,2026-05-11T21:00:00,0,0,0,3,urban
L006562,S0228,J031,v1.2,2,2026-04-22T09:00:00,1,0,0,2,semi_urban
L006563,S0013,J009,v1.2,2,2026-04-14T14:00:00,0,0,0,3,urban
L006564,S0192,J014,v1.0,4,2026-05-13T10:00:00,0,0,0,1,semi_urban
L006565,S0236,J005,v1.2,5,2026-05-12T04:00:00,1,0,0,2,semi_urban
L006566,S0133,J001,v1.1,4,2026-04-16T09:00:00,0,0,0,2,rural
L006567,S0060,J042,v1.1,2,2026-04-27T19:00:00,0,0,0,2,rural
L006568,S0035,J030,v1.1,1,2026-06-15T01:00:00,0,0,0,1,semi_urban
L006569,S0158,J027,v1.1,3,2026-06-11T15:00:00,1,0,0,3,semi_urban
L006570,S0218,J045,v1.0,5,2026-05-28T23:00:00,0,0,0,3,urban
L006571,S0138,J008,v1.1,3,2026-04-26T07:00:00,1,1,0,3,semi_urban
L006572,S0239,J004,v1.0,1,2026-04-05T06:00:00,0,0,0,1,rural
L006573,S0084,J033,v1.1,2,2026-05-15T21:00:00,0,0,0,1,urban
L006574,S0007,J011,v1.2,4,2026-04-23T06:00:00,0,0,0,3,semi_urban
L006575,S0132,J014,v1.0,5,2026-05-24T06:00:00,0,0,0,2,semi_urban
L006576,S0219,J045,v1.0,3,2026-04-13T13:00:00,1,0,0,2,rural
L006577,S0070,J027,v1.2,5,2026-06-24T22:00:00,0,0,0,1,semi_urban
L006578,S0214,J047,v1.2,5,2026-04-09T21:00:00,0,0,0,3,urban
L006579,S0265,J045,v1.1,4,2026-06-08T00:00:00,0,0,0,1,semi_urban
L006580,S0288,J032,v1.1,2,2026-06-15T21:00:00,1,0,0,2,urban
L006581,S0025,J024,v1.1,4,2026-05-03T05:00:00,0,0,0,1,semi_urban
L006582,S0161,J030,v1.1,4,2026-06-03T07:00:00,0,0,0,3,urban
L006583,S0293,J012,v1.2,2,2026-06-16T22:00:00,1,0,0,1,semi_urban
L006584,S0243,J044,v1.1,5,2026-05-30T15:00:00,0,0,0,2,rural
L006585,S0054,J002,v1.2,2,2026-05-11T20:00:00,0,0,0,3,urban
L006586,S0133,J023,v1.2,3,2026-04-09T15:00:00,0,0,0,2,rural
L006587,S0025,J005,v1.1,3,2026-06-25T10:00:00,0,0,0,1,semi_urban
L006588,S0137,J035,v1.2,1,2026-06-19T11:00:00,1,1,0,2,semi_urban
L006589,S0067,J010,v1.1,5,2026-05-11T12:00:00,0,0,0,2,semi_urban
L006590,S0114,J002,v1.2,3,2026-06-13T16:00:00,0,0,0,1,urban
L006591,S0109,J032,v1.2,5,2026-04-22T01:00:00,1,0,0,3,rural
L006592,S0271,J033,v1.2,1,2026-05-19T14:00:00,1,0,0,1,rural
L006593,S0092,J025,v1.0,4,2026-04-25T06:00:00,0,0,0,2,semi_urban
L006594,S0036,J024,v1.2,5,2026-06-12T21:00:00,0,0,0,1,urban
L006595,S0022,J049,v1.2,2,2026-04-10T18:00:00,1,0,0,3,urban
L006596,S0123,J040,v1.2,3,2026-06-08T13:00:00,1,1,0,2,urban
L006597,S0110,J042,v1.2,1,2026-06-28T11:00:00,0,0,0,2,semi_urban
L006598,S0249,J032,v1.0,4,2026-04-10T15:00:00,0,0,0,2,urban
L006599,S0118,J020,v1.2,3,2026-05-18T20:00:00,1,1,0,2,urban
L006600,S0029,J010,v1.2,1,2026-05-01T10:00:00,1,1,0,2,urban
L006601,S0020,J033,v1.2,3,2026-04-17T12:00:00,1,0,0,3,rural
L006602,S0089,J034,v1.1,2,2026-06-05T14:00:00,1,1,1,2,rural
L006603,S0179,J005,v1.0,1,2026-04-10T07:00:00,0,0,0,3,urban
L006604,S0022,J031,v1.2,2,2026-06-05T10:00:00,0,0,0,3,urban
L006605,S0081,J018,v1.2,2,2026-04-25T14:00:00,1,0,0,2,rural
L006606,S0019,J030,v1.2,3,2026-06-16T08:00:00,1,0,0,2,rural
L006607,S0131,J020,v1.2,4,2026-06-17T20:00:00,0,0,0,3,semi_urban
L006608,S0115,J018,v1.2,3,2026-06-24T00:00:00,0,0,0,3,urban
L006609,S0219,J003,v1.1,3,2026-04-12T10:00:00,0,0,0,2,rural
L006610,S0268,J015,v1.1,5,2026-04-26T20:00:00,0,0,0,1,urban
L006611,S0124,J011,v1.2,4,2026-06-24T12:00:00,0,0,0,1,semi_urban
L006612,S0108,J049,v1.1,4,2026-04-16T06:00:00,0,0,0,1,urban
L006613,S0140,J037,v1.2,3,2026-04-14T10:00:00,0,0,0,2,rural
L006614,S0253,J018,v1.2,1,2026-05-28T17:00:00,1,1,0,1,rural
L006615,S0227,J040,v1.0,4,2026-04-04T11:00:00,0,0,0,2,rural
L006616,S0299,J020,v1.2,5,2026-06-23T00:00:00,1,0,0,2,semi_urban
L006617,S0110,J038,v1.2,4,2026-04-20T19:00:00,1,1,0,2,semi_urban
L006618,S0221,J024,v1.1,2,2026-06-07T16:00:00,0,0,0,2,urban
L006619,S0134,J016,v1.1,3,2026-04-11T09:00:00,0,0,0,2,urban
L006620,S0207,J047,v1.1,1,2026-04-29T01:00:00,0,0,0,2,rural
L006621,S0187,J026,v1.2,3,2026-04-24T21:00:00,1,0,0,1,urban
L006622,S0226,J044,v1.0,3,2026-04-17T09:00:00,0,0,0,1,rural
L006623,S0110,J004,v1.0,1,2026-06-27T05:00:00,1,0,0,2,semi_urban
L006624,S0139,J025,v1.2,3,2026-05-24T03:00:00,0,0,0,1,semi_urban
L006625,S0164,J043,v1.1,2,2026-04-11T03:00:00,0,0,0,2,semi_urban
L006626,S0252,J001,v1.2,1,2026-04-04T20:00:00,0,0,0,2,urban
L006627,S0262,J025,v1.1,1,2026-06-20T21:00:00,0,0,0,2,rural
L006628,S0044,J023,v1.1,2,2026-05-31T01:00:00,0,0,0,3,semi_urban
L006629,S0245,J012,v1.2,3,2026-05-10T14:00:00,0,0,0,3,urban
L006630,S0137,J009,v1.2,4,2026-05-26T00:00:00,0,0,0,2,semi_urban
L006631,S0068,J031,v1.1,1,2026-05-19T15:00:00,0,0,0,1,urban
L006632,S0123,J015,v1.2,5,2026-05-24T11:00:00,1,0,0,2,urban
L006633,S0030,J030,v1.1,5,2026-05-03T07:00:00,0,0,0,3,semi_urban
L006634,S0085,J022,v1.0,4,2026-04-11T04:00:00,0,0,0,1,rural
L006635,S0039,J034,v1.1,1,2026-05-17T01:00:00,1,0,0,2,rural
L006636,S0139,J042,v1.2,2,2026-04-07T10:00:00,0,0,0,1,semi_urban
L006637,S0128,J043,v1.2,1,2026-04-08T04:00:00,0,0,0,1,urban
L006638,S0174,J042,v1.2,3,2026-05-30T19:00:00,1,0,0,1,urban
L006639,S0047,J010,v1.2,3,2026-05-14T19:00:00,1,0,0,2,urban
L006640,S0075,J012,v1.2,4,2026-06-12T17:00:00,1,1,0,2,urban
L006641,S0059,J014,v1.1,1,2026-04-19T23:00:00,0,0,0,1,semi_urban
L006642,S0064,J037,v1.1,2,2026-06-05T18:00:00,0,0,0,2,semi_urban
L006643,S0269,J038,v1.2,5,2026-06-20T16:00:00,0,0,0,1,semi_urban
L006644,S0041,J044,v1.1,2,2026-04-13T22:00:00,0,0,0,3,rural
L006645,S0079,J009,v1.2,5,2026-05-12T14:00:00,0,0,0,3,semi_urban
L006646,S0106,J042,v1.2,3,2026-04-23T12:00:00,0,0,0,2,urban
L006647,S0137,J034,v1.1,4,2026-04-24T13:00:00,0,0,0,2,semi_urban
L006648,S0281,J008,v1.2,1,2026-04-27T05:00:00,0,0,0,1,semi_urban
L006649,S0226,J034,v1.1,3,2026-04-18T19:00:00,1,1,0,1,rural
L006650,S0034,J045,v1.2,5,2026-04-11T23:00:00,0,0,0,2,urban
L006651,S0081,J023,v1.2,1,2026-05-14T15:00:00,1,0,0,2,rural
L006652,S0271,J012,v1.2,2,2026-06-02T03:00:00,0,0,0,1,rural
L006653,S0175,J048,v1.1,4,2026-04-27T11:00:00,0,0,0,1,urban
L006654,S0050,J047,v1.1,2,2026-04-24T06:00:00,0,0,0,1,semi_urban
L006655,S0218,J014,v1.0,5,2026-04-17T08:00:00,0,0,0,3,urban
L006656,S0002,J007,v1.2,5,2026-06-10T23:00:00,0,0,0,3,semi_urban
L006657,S0266,J021,v1.2,4,2026-06-26T20:00:00,0,0,0,2,semi_urban
L006658,S0243,J041,v1.2,4,2026-05-04T08:00:00,0,0,0,2,rural
L006659,S0154,J011,v1.1,5,2026-06-22T19:00:00,0,0,0,1,urban
L006660,S0058,J005,v1.2,1,2026-06-16T14:00:00,1,0,0,1,urban
L006661,S0077,J037,v1.0,5,2026-04-23T09:00:00,0,0,0,2,urban
L006662,S0058,J028,v1.1,5,2026-06-28T01:00:00,0,0,0,1,urban
L006663,S0057,J005,v1.2,3,2026-05-28T07:00:00,1,0,0,2,semi_urban
L006664,S0048,J001,v1.2,1,2026-06-16T16:00:00,1,1,0,2,semi_urban
L006665,S0021,J040,v1.1,5,2026-06-06T14:00:00,0,0,0,2,urban
L006666,S0215,J026,v1.2,2,2026-04-18T11:00:00,0,0,0,3,urban
L006667,S0257,J022,v1.2,4,2026-06-10T21:00:00,0,0,0,1,urban
L006668,S0137,J042,v1.2,2,2026-06-01T02:00:00,1,1,0,2,semi_urban
L006669,S0251,J036,v1.1,2,2026-06-04T19:00:00,1,0,0,3,urban
L006670,S0025,J029,v1.2,5,2026-06-06T22:00:00,0,0,0,1,semi_urban
L006671,S0284,J008,v1.2,3,2026-04-01T04:00:00,0,0,0,2,rural
L006672,S0043,J019,v1.1,1,2026-04-28T22:00:00,1,0,0,2,semi_urban
L006673,S0121,J015,v1.1,4,2026-06-19T00:00:00,1,0,0,2,urban
L006674,S0265,J023,v1.0,1,2026-06-09T21:00:00,1,0,0,1,semi_urban
L006675,S0185,J023,v1.2,1,2026-06-03T02:00:00,1,0,0,2,urban
L006676,S0141,J039,v1.1,2,2026-05-29T07:00:00,0,0,0,2,urban
L006677,S0202,J009,v1.2,2,2026-06-11T14:00:00,0,0,0,2,rural
L006678,S0291,J012,v1.1,4,2026-04-08T09:00:00,1,1,1,1,urban
L006679,S0056,J027,v1.2,2,2026-04-23T07:00:00,0,0,0,2,semi_urban
L006680,S0072,J037,v1.2,2,2026-05-26T22:00:00,1,1,0,3,urban
L006681,S0092,J047,v1.0,5,2026-06-10T09:00:00,0,0,0,2,semi_urban
L006682,S0207,J028,v1.1,5,2026-06-20T12:00:00,0,0,0,2,rural
L006683,S0100,J020,v1.2,3,2026-04-13T04:00:00,0,0,0,3,urban
L006684,S0220,J028,v1.2,3,2026-04-04T16:00:00,1,1,0,2,rural
L006685,S0185,J042,v1.2,1,2026-06-14T10:00:00,0,0,0,2,urban
L006686,S0070,J000,v1.2,2,2026-05-21T13:00:00,0,0,0,1,semi_urban
L006687,S0187,J019,v1.2,5,2026-05-19T08:00:00,1,0,0,1,urban
L006688,S0220,J021,v1.2,1,2026-04-13T22:00:00,0,0,0,2,rural
L006689,S0017,J003,v1.1,1,2026-05-30T15:00:00,0,0,0,1,semi_urban
L006690,S0235,J028,v1.1,3,2026-05-26T14:00:00,0,0,0,3,urban
L006691,S0267,J046,v1.0,1,2026-04-27T19:00:00,1,0,0,1,urban
L006692,S0085,J003,v1.2,5,2026-05-11T04:00:00,0,0,0,1,rural
L006693,S0122,J040,v1.0,3,2026-04-25T19:00:00,1,1,0,1,urban
L006694,S0037,J034,v1.1,4,2026-05-11T15:00:00,1,1,0,2,semi_urban
L006695,S0292,J017,v1.0,3,2026-04-25T04:00:00,0,0,0,3,urban
L006696,S0280,J022,v1.1,5,2026-04-07T03:00:00,0,0,0,1,urban
L006697,S0284,J044,v1.1,5,2026-04-22T19:00:00,0,0,0,2,rural
L006698,S0187,J026,v1.2,4,2026-06-18T04:00:00,0,0,0,1,urban
L006699,S0177,J000,v1.2,3,2026-06-24T09:00:00,0,0,0,3,semi_urban
L006700,S0082,J007,v1.2,4,2026-04-25T14:00:00,0,0,0,3,semi_urban
L006701,S0121,J049,v1.2,2,2026-05-21T20:00:00,1,0,0,2,urban
L006702,S0165,J036,v1.2,5,2026-04-29T14:00:00,0,0,0,2,semi_urban
L006703,S0258,J027,v1.2,1,2026-06-20T08:00:00,0,0,0,1,semi_urban
L006704,S0157,J005,v1.2,1,2026-06-25T21:00:00,0,0,0,2,urban
L006705,S0124,J002,v1.1,1,2026-06-16T12:00:00,1,0,0,1,semi_urban
L006706,S0190,J040,v1.2,4,2026-05-23T07:00:00,0,0,0,3,semi_urban
L006707,S0246,J023,v1.1,1,2026-04-11T01:00:00,1,0,0,2,urban
L006708,S0109,J036,v1.2,5,2026-04-09T23:00:00,0,0,0,3,rural
L006709,S0242,J014,v1.2,4,2026-05-04T06:00:00,0,0,0,1,rural
L006710,S0066,J042,v1.2,3,2026-06-29T17:00:00,0,0,0,2,semi_urban
