log_id,timestamp,student_id,job_id,model_version,rank_position,offline_score,served_score,skew,feat_skill_score,feat_skill_gap,feat_verified_skills,feat_years_exp,college_tier,region,defect_probability,is_predicted_defect,estimated_user_impact,clicked,applied,defect_category,defect_rank
L007752,2026-06-15T12:00:00,S0191,J017,v1.2,3,0.2766,0.4235,0.1469,2.053,-1.32,6,0.4,1,semi_urban,0.0082,0,0.0053,0,0,none,5898
L007157,2026-04-17T00:00:00,S0272,J018,v1.1,4,0.5567,0.6022,0.0455,3.803,0.48,8,0.2,1,urban,0.0113,0,0.0053,0,0,none,5899
L005763,2026-06-08T08:00:00,S0160,J011,v1.1,2,0.3663,0.4424,0.0762,3.688,-0.65,2,1.5,1,semi_urban,0.0073,0,0.0053,0,0,none,5900
L001475,2026-04-14T18:00:00,S0208,J010,v1.1,4,0.5698,0.6149,0.0451,3.223,-0.1,6,0.6,1,urban,0.0113,0,0.0053,1,0,none,5901
L000772,2026-06-02T10:00:00,S0239,J036,v1.1,3,0.4803,0.5286,0.0483,2.704,-0.02,7,1.1,1,rural,0.0097,0,0.0053,0,0,none,5902
L002779,2026-06-27T20:00:00,S0294,J038,v1.2,1,0.5849,0.6197,0.0348,2.207,0.39,8,0.3,3,urban,0.0049,0,0.0053,1,0,none,5903
L002424,2026-06-24T05:00:00,S0167,J043,v1.2,4,0.3648,0.492,0.1271,3.144,-0.82,7,2.3,3,rural,0.0099,0,0.0053,0,0,none,5904
L000783,2026-06-29T23:00:00,S0195,J000,v1.1,2,0.5327,0.6056,0.0729,3.236,0.0,8,2.6,1,semi_urban,0.0073,0,0.0053,0,0,none,5905
L001788,2026-04-01T08:00:00,S0247,J013,v1.1,2,0.1136,0.2104,0.0968,1.558,-1.99,5,2.7,2,urban,0.007,0,0.0053,0,0,none,5906
L005322,2026-06-01T06:00:00,S0291,J022,v1.0,3,0.52,0.52,0.0,2.53,-0.67,3,3.0,1,urban,0.0104,0,0.0052,0,0,none,5907
L005354,2026-06-03T12:00:00,S0267,J027,v1.2,1,0.4633,0.484,0.0207,3.11,-0.3,6,1.1,1,urban,0.005,0,0.0052,1,0,none,5908
L004273,2026-05-31T12:00:00,S0220,J043,v1.2,5,0.5327,0.6139,0.0811,3.891,-0.05,8,2.3,2,rural,0.0117,0,0.0052,0,0,none,5909
L007322,2026-05-08T12:00:00,S0186,J024,v1.0,3,0.4332,0.4332,0.0,3.51,-0.09,7,2.2,2,urban,0.0104,0,0.0052,0,0,none,5910
L002548,2026-05-16T06:00:00,S0005,J026,v1.1,1,0.5598,0.5847,0.0249,2.772,-0.04,8,2.3,3,urban,0.005,0,0.0052,0,0,none,5911
L006329,2026-05-15T16:00:00,S0047,J012,v1.0,3,0.5211,0.5211,0.0,3.38,0.08,4,0.6,2,urban,0.0104,0,0.0052,0,0,none,5912
L005325,2026-04-10T13:00:00,S0087,J022,v1.0,3,0.4635,0.4635,0.0,2.93,-0.27,3,1.3,2,rural,0.0104,0,0.0052,0,0,none,5913
L007783,2026-06-12T14:00:00,S0114,J019,v1.0,3,0.5371,0.5371,0.0,2.8,0.2,7,1.4,1,urban,0.0104,0,0.0052,0,0,none,5914
L002681,2026-05-02T04:00:00,S0173,J033,v1.1,1,0.6014,0.6253,0.0239,3.022,0.41,5,0.8,3,urban,0.005,0,0.0052,1,0,none,5915
L005940,2026-05-30T12:00:00,S0181,J008,v1.1,4,0.4856,0.5702,0.0846,3.552,-0.09,3,1.0,3,urban,0.0103,0,0.0052,0,0,none,5916
L007599,2026-05-20T01:00:00,S0233,J035,v1.0,3,0.4537,0.4537,0.0,2.84,0.04,4,1.5,2,semi_urban,0.0104,0,0.0052,0,0,none,5917
L004655,2026-06-01T22:00:00,S0203,J040,v1.1,3,0.5766,0.6527,0.076,2.998,0.26,6,1.0,1,semi_urban,0.0091,0,0.0052,0,0,none,5918
L007665,2026-04-20T13:00:00,S0126,J005,v1.0,3,0.3976,0.3976,0.0,2.95,-0.55,4,1.6,2,urban,0.0104,0,0.0052,0,0,none,5919
L001691,2026-06-26T17:00:00,S0158,J038,v1.0,5,0.6843,0.6843,0.0,3.13,1.33,8,0.9,3,semi_urban,0.0134,0,0.0052,0,0,none,5920
L001680,2026-05-22T22:00:00,S0019,J034,v1.0,3,0.48,0.48,0.0,2.58,-0.12,4,1.6,2,rural,0.0104,0,0.0052,1,0,none,5921
L001827,2026-04-05T08:00:00,S0067,J037,v1.0,3,0.4007,0.4007,0.0,2.73,-0.87,3,1.5,2,semi_urban,0.0104,0,0.0052,1,0,none,5922
L005484,2026-05-25T18:00:00,S0102,J016,v1.0,3,0.5578,0.5578,0.0,2.87,0.47,4,2.9,2,semi_urban,0.0104,0,0.0052,0,0,none,5923
L005497,2026-05-11T23:00:00,S0120,J042,v1.0,3,0.5437,0.5437,0.0,2.23,0.03,8,1.5,2,semi_urban,0.0104,0,0.0052,1,0,none,5924
L000501,2026-06-20T09:00:00,S0287,J002,v1.2,2,0.3973,0.5389,0.1416,2.521,-0.75,3,2.1,2,urban,0.0065,0,0.0052,0,0,none,5925
L006471,2026-05-14T01:00:00,S0106,J034,v1.0,3,0.4281,0.4281,0.0,2.58,-0.12,4,0.8,2,urban,0.0104,0,0.0052,0,0,none,5926
L000442,2026-05-18T20:00:00,S0084,J022,v1.0,3,0.4764,0.4764,0.0,2.99,-0.21,7,2.5,1,urban,0.0104,0,0.0052,0,0,none,5927
L001247,2026-05-13T06:00:00,S0160,J039,v1.2,4,0.5594,0.6216,0.0622,3.681,0.05,2,1.5,1,semi_urban,0.0108,0,0.0052,0,0,none,5928
L007210,2026-06-02T12:00:00,S0272,J022,v1.1,5,0.5782,0.6586,0.0804,3.82,0.58,8,0.2,1,urban,0.0116,0,0.0052,0,0,none,5929
L003545,2026-04-13T02:00:00,S0186,J022,v1.0,3,0.4836,0.4836,0.0,3.51,0.31,7,2.2,2,urban,0.0104,0,0.0052,0,0,none,5930
L007785,2026-05-10T02:00:00,S0094,J029,v1.0,3,0.5048,0.5048,0.0,3.22,0.02,2,1.8,2,urban,0.0104,0,0.0052,0,0,none,5931
L005603,2026-06-09T03:00:00,S0248,J016,v1.0,3,0.5748,0.5748,0.0,3.02,0.62,7,1.2,2,semi_urban,0.0104,0,0.0052,0,0,none,5932
L001839,2026-04-08T06:00:00,S0143,J032,v1.1,5,0.5682,0.6495,0.0813,2.961,0.22,8,2.9,2,urban,0.0116,0,0.0052,0,0,none,5933
L004408,2026-04-26T19:00:00,S0101,J002,v1.0,3,0.5282,0.5282,0.0,3.31,0.11,5,1.3,2,rural,0.0104,0,0.0052,0,0,none,5934
L006997,2026-06-24T00:00:00,S0156,J025,v1.0,3,0.4128,0.4128,0.0,2.85,-0.05,5,0.4,2,rural,0.0104,0,0.0052,0,0,none,5935
L001498,2026-04-11T08:00:00,S0222,J031,v1.0,3,0.4441,0.4441,0.0,3.03,-0.27,4,1.2,2,urban,0.0104,0,0.0052,1,1,none,5936
L000577,2026-04-02T20:00:00,S0093,J022,v1.0,3,0.4977,0.4977,0.0,3.63,0.43,8,1.2,2,semi_urban,0.0104,0,0.0052,0,0,none,5937
L003153,2026-04-09T11:00:00,S0196,J012,v1.0,3,0.5817,0.5817,0.0,4.08,0.78,6,1.5,2,urban,0.0104,0,0.0052,0,0,none,5938
L002346,2026-04-15T15:00:00,S0179,J011,v1.1,3,0.1165,0.2104,0.0939,2.307,-2.04,8,1.4,3,urban,0.0087,0,0.0052,0,0,none,5939
L004523,2026-06-17T12:00:00,S0239,J016,v1.1,3,0.5277,0.6028,0.0752,2.718,0.28,7,1.1,1,rural,0.0091,0,0.0052,0,0,none,5940
L002690,2026-04-27T20:00:00,S0091,J023,v1.0,3,0.5346,0.5346,0.0,2.58,0.08,8,1.6,2,urban,0.0104,0,0.0052,0,0,none,5941
L006857,2026-05-06T21:00:00,S0255,J015,v1.1,4,0.3904,0.4748,0.0843,2.142,-0.8,4,1.3,3,urban,0.0103,0,0.0052,0,0,none,5942
L001924,2026-05-08T11:00:00,S0068,J019,v1.0,3,0.5912,0.5912,0.0,2.89,0.29,6,2.1,1,urban,0.0104,0,0.0052,0,0,none,5943
L004046,2026-04-28T00:00:00,S0088,J028,v1.0,3,0.4553,0.4553,0.0,1.64,-0.46,4,0.6,1,urban,0.0104,0,0.0052,0,0,none,5944
L007518,2026-05-06T04:00:00,S0214,J002,v1.1,4,0.3365,0.4207,0.0842,2.042,-1.2,2,2.0,3,urban,0.0103,0,0.0052,0,0,none,5945
L005243,2026-04-22T14:00:00,S0067,J019,v1.0,3,0.5274,0.5274,0.0,2.73,0.13,3,1.5,2,semi_urban,0.0104,0,0.0052,0,0,none,5946
L007234,2026-05-11T22:00:00,S0220,J030,v1.0,3,0.4339,0.4339,0.0,3.85,-0.45,8,2.3,2,rural,0.0104,0,0.0052,0,0,none,5947
L005977,2026-05-18T11:00:00,S0134,J041,v1.0,3,0.4625,0.4625,0.0,3.56,0.26,2,0.0,2,urban,0.0104,0,0.0052,0,0,none,5948
L001438,2026-05-26T05:00:00,S0195,J015,v1.1,3,0.5689,0.6422,0.0732,3.237,0.3,8,2.6,1,semi_urban,0.0091,0,0.0052,0,0,none,5949
L001966,2026-06-29T15:00:00,S0029,J001,v1.0,3,0.4954,0.4954,0.0,3.61,-0.09,5,3.5,2,urban,0.0104,0,0.0052,0,0,none,5950
L001571,2026-05-09T00:00:00,S0140,J024,v1.0,3,0.4644,0.4644,0.0,3.55,-0.05,6,0.7,2,rural,0.0104,0,0.0052,0,0,none,5951
L005639,2026-05-18T08:00:00,S0257,J046,v1.0,3,0.5314,0.5314,0.0,2.4,0.5,4,0.0,1,urban,0.0104,0,0.0052,0,0,none,5952
L005673,2026-06-11T07:00:00,S0079,J039,v1.1,4,0.364,0.4485,0.0846,2.342,-1.3,8,1.9,3,semi_urban,0.0103,0,0.0052,0,0,none,5953
L001212,2026-05-10T06:00:00,S0107,J019,v1.0,3,0.5019,0.5019,0.0,2.65,0.05,2,1.3,2,rural,0.0104,0,0.0052,0,0,none,5954
L006965,2026-06-27T17:00:00,S0230,J016,v1.1,3,0.4054,0.4804,0.075,2.038,-0.4,7,0.9,1,semi_urban,0.0091,0,0.0052,0,0,none,5955
L000204,2026-04-24T11:00:00,S0138,J003,v1.1,4,0.5863,0.7005,0.1142,2.087,0.13,5,1.3,3,semi_urban,0.0098,0,0.0052,1,1,none,5956
L005699,2026-04-19T19:00:00,S0266,J037,v1.0,3,0.4475,0.4475,0.0,2.93,-0.67,2,1.6,2,semi_urban,0.0104,0,0.0052,0,0,none,5957
L003533,2026-04-10T09:00:00,S0182,J013,v1.0,3,0.496,0.496,0.0,3.35,-0.15,8,0.9,2,semi_urban,0.0104,0,0.0052,0,0,none,5958
L001812,2026-06-01T17:00:00,S0082,J032,v1.1,4,0.5332,0.6422,0.1089,2.794,0.04,5,0.4,3,semi_urban,0.0098,0,0.0052,0,0,none,5959
L001799,2026-04-10T03:00:00,S0204,J019,v1.2,4,0.5324,0.5947,0.0623,2.971,0.34,6,1.9,1,semi_urban,0.0108,0,0.0052,0,0,none,5960
L002599,2026-04-30T06:00:00,S0286,J031,v1.0,3,0.4474,0.4474,0.0,3.07,-0.23,8,0.6,1,urban,0.0104,0,0.0052,0,0,none,5961
L004266,2026-06-27T12:00:00,S0165,J049,v1.0,3,0.55,0.55,0.0,2.18,0.28,7,1.4,2,semi_urban,0.0104,0,0.0052,0,0,none,5962
L004959,2026-04-12T03:00:00,S0049,J016,v1.0,3,0.5103,0.5103,0.0,2.67,0.27,7,0.2,1,urban,0.0104,0,0.0052,0,0,none,5963
L000163,2026-06-04T08:00:00,S0133,J018,v1.0,3,0.491,0.491,0.0,2.99,-0.31,6,2.7,2,rural,0.0104,0,0.0052,0,0,none,5964
L007411,2026-04-04T16:00:00,S0291,J020,v1.0,3,0.5342,0.5342,0.0,2.53,0.23,3,3.0,1,urban,0.0104,0,0.0052,1,0,none,5965
L006229,2026-06-08T23:00:00,S0256,J003,v1.0,3,0.6714,0.6714,0.0,2.7,0.8,6,2.5,3,urban,0.0104,0,0.0052,0,0,none,5966
L005279,2026-05-29T12:00:00,S0132,J029,v1.0,3,0.5293,0.5293,0.0,3.52,0.32,8,1.5,2,semi_urban,0.0104,0,0.0052,0,0,none,5967
L001406,2026-04-04T08:00:00,S0007,J044,v1.1,1,0.4269,0.4502,0.0233,3.582,-0.33,8,1.7,3,semi_urban,0.005,0,0.0052,0,0,none,5968
L002597,2026-05-25T13:00:00,S0176,J021,v1.0,3,0.4999,0.4999,0.0,4.64,0.04,7,0.4,2,urban,0.0104,0,0.0052,0,0,none,5969
L005877,2026-05-24T13:00:00,S0121,J004,v1.0,3,0.4123,0.4123,0.0,2.27,-0.63,3,2.1,2,urban,0.0104,0,0.0052,0,0,none,5970
L007775,2026-04-21T19:00:00,S0250,J037,v1.0,3,0.4164,0.4164,0.0,2.91,-0.69,4,1.0,2,urban,0.0104,0,0.0052,0,0,none,5971
L004470,2026-05-24T04:00:00,S0039,J001,v1.0,3,0.4601,0.4601,0.0,3.57,-0.13,6,2.4,2,rural,0.0104,0,0.0052,0,0,none,5972
L001703,2026-06-02T08:00:00,S0067,J013,v1.0,3,0.4368,0.4368,0.0,2.73,-0.77,3,1.5,2,semi_urban,0.0104,0,0.0052,1,1,none,5973
L007670,2026-04-21T16:00:00,S0268,J045,v1.0,3,0.4479,0.4479,0.0,3.29,-0.41,7,1.2,1,urban,0.0104,0,0.0052,0,0,none,5974
L006790,2026-06-11T15:00:00,S0121,J007,v1.0,3,0.5123,0.5123,0.0,2.27,0.07,3,2.1,2,urban,0.0104,0,0.0052,0,0,none,5975
L005110,2026-06-26T16:00:00,S0134,J008,v1.0,3,0.5758,0.5758,0.0,3.56,-0.04,2,0.0,2,urban,0.0104,0,0.0052,0,0,none,5976
L004130,2026-06-18T08:00:00,S0219,J018,v1.0,3,0.602,0.602,0.0,3.8,0.5,2,1.1,2,rural,0.0104,0,0.0052,0,0,none,5977
L001607,2026-06-12T19:00:00,S0126,J031,v1.1,1,0.46,0.6226,0.1626,3.031,-0.35,4,1.6,2,urban,0.0039,0,0.0052,1,0,none,5978
L006225,2026-05-24T07:00:00,S0262,J010,v1.0,3,0.4144,0.4144,0.0,2.73,-0.57,7,0.4,2,rural,0.0104,0,0.0052,0,0,none,5979
L003136,2026-04-25T19:00:00,S0233,J046,v1.0,3,0.5953,0.5953,0.0,2.84,0.94,4,1.5,2,semi_urban,0.0104,0,0.0052,1,0,none,5980
L007542,2026-05-16T13:00:00,S0174,J031,v1.0,3,0.4981,0.4981,0.0,2.76,-0.54,4,2.7,1,urban,0.0104,0,0.0052,0,0,none,5981
L004968,2026-04-30T23:00:00,S0033,J028,v1.0,3,0.4381,0.4381,0.0,2.17,0.07,3,1.8,2,rural,0.0104,0,0.0052,1,0,none,5982
L003005,2026-04-27T00:00:00,S0238,J048,v1.0,3,0.4557,0.4557,0.0,3.25,-0.05,7,2.1,1,urban,0.0104,0,0.0052,0,0,none,5983
L007742,2026-04-05T14:00:00,S0175,J015,v1.0,3,0.4118,0.4118,0.0,2.19,-0.71,6,0.7,1,urban,0.0104,0,0.0052,0,0,none,5984
L003995,2026-05-21T19:00:00,S0064,J037,v1.2,2,0.5368,0.6788,0.1421,3.631,-0.04,3,2.0,2,semi_urban,0.0065,0,0.0052,0,0,none,5985
L005549,2026-05-14T18:00:00,S0219,J029,v1.0,3,0.5946,0.5946,0.0,3.8,0.6,2,1.1,2,rural,0.0104,0,0.0052,0,0,none,5986
L005746,2026-05-21T14:00:00,S0057,J048,v1.0,3,0.4175,0.4175,0.0,2.75,-0.55,2,1.4,2,semi_urban,0.0104,0,0.0052,1,1,none,5987
L003649,2026-04-01T02:00:00,S0055,J027,v1.1,4,0.341,0.4254,0.0844,2.722,-0.72,8,2.6,3,semi_urban,0.0103,0,0.0052,0,0,none,5988
L004761,2026-04-13T02:00:00,S0140,J024,v1.0,3,0.5207,0.5207,0.0,3.55,-0.05,6,0.7,2,rural,0.0104,0,0.0052,0,0,none,5989
L006164,2026-04-23T06:00:00,S0229,J013,v1.0,3,0.4663,0.4663,0.0,2.89,-0.61,5,1.7,1,urban,0.0104,0,0.0052,1,0,none,5990
L007865,2026-04-14T09:00:00,S0299,J004,v1.0,3,0.5451,0.5451,0.0,2.99,0.09,5,0.2,2,semi_urban,0.0104,0,0.0052,0,0,none,5991
L005348,2026-04-15T05:00:00,S0083,J025,v1.0,3,0.4198,0.4198,0.0,1.65,-1.25,5,0.9,1,urban,0.0104,0,0.0052,1,0,none,5992
L006412,2026-06-14T19:00:00,S0275,J039,v1.0,3,0.5333,0.5333,0.0,3.73,0.13,3,0.7,2,semi_urban,0.0104,0,0.0052,0,0,none,5993
L006410,2026-05-22T14:00:00,S0209,J033,v1.0,3,0.5759,0.5759,0.0,3.04,0.44,8,1.6,2,urban,0.0104,0,0.0052,0,0,none,5994
L002012,2026-04-24T01:00:00,S0210,J037,v1.0,3,0.4089,0.4089,0.0,2.84,-0.76,5,1.8,2,urban,0.0104,0,0.0052,0,0,none,5995
L003468,2026-06-28T12:00:00,S0238,J026,v1.0,3,0.521,0.521,0.0,3.25,0.45,7,2.1,1,urban,0.0104,0,0.0052,0,0,none,5996
L004928,2026-05-18T05:00:00,S0222,J015,v1.0,3,0.5583,0.5583,0.0,3.03,0.13,4,1.2,2,urban,0.0104,0,0.0052,0,0,none,5997
L003701,2026-05-13T12:00:00,S0232,J028,v1.0,3,0.6713,0.6713,0.0,3.17,1.07,3,2.1,3,urban,0.0104,0,0.0052,1,0,none,5998
L003262,2026-04-12T03:00:00,S0291,J036,v1.0,3,0.4213,0.4213,0.0,2.53,-0.17,3,3.0,1,urban,0.0104,0,0.0052,0,0,none,5999
L000646,2026-04-18T01:00:00,S0021,J048,v1.0,3,0.5441,0.5441,0.0,3.19,-0.11,5,0.8,2,urban,0.0104,0,0.0052,0,0,none,6000
L006021,2026-06-11T15:00:00,S0062,J018,v1.2,2,0.4611,0.6023,0.1412,3.491,0.12,4,0.4,2,urban,0.0065,0,0.0052,0,0,none,6001
L003565,2026-05-14T23:00:00,S0254,J013,v1.0,3,0.5878,0.5878,0.0,4.25,0.75,4,1.8,1,urban,0.0104,0,0.0052,0,0,none,6002
L001847,2026-06-05T03:00:00,S0286,J018,v1.0,3,0.4761,0.4761,0.0,3.07,-0.23,8,0.6,1,urban,0.0104,0,0.0052,0,0,none,6003
L000668,2026-06-14T17:00:00,S0134,J037,v1.0,3,0.4571,0.4571,0.0,3.56,-0.04,2,0.0,2,urban,0.0104,0,0.0052,0,0,none,6004
L004371,2026-05-22T07:00:00,S0266,J033,v1.0,3,0.4765,0.4765,0.0,2.93,0.33,2,1.6,2,semi_urban,0.0104,0,0.0052,0,0,none,6005
L001844,2026-05-25T02:00:00,S0076,J007,v1.0,3,0.512,0.512,0.0,2.12,-0.08,2,2.4,2,rural,0.0104,0,0.0052,1,0,none,6006
L002966,2026-05-03T15:00:00,S0212,J032,v1.0,3,0.4976,0.4976,0.0,2.88,0.18,5,1.5,1,urban,0.0104,0,0.0052,0,0,none,6007
L007625,2026-05-05T15:00:00,S0273,J036,v1.0,3,0.5204,0.5204,0.0,2.71,0.01,4,1.0,2,semi_urban,0.0104,0,0.0052,1,0,none,6008
L007383,2026-04-10T15:00:00,S0142,J000,v1.1,1,0.3467,0.4836,0.137,2.248,-1.02,7,3.5,3,semi_urban,0.0041,0,0.0052,0,0,none,6009
L000845,2026-06-24T20:00:00,S0259,J026,v1.0,3,0.508,0.508,0.0,2.74,-0.06,5,2.1,2,urban,0.0104,0,0.0052,0,0,none,6010
L003877,2026-04-25T07:00:00,S0059,J039,v1.2,4,0.3867,0.4481,0.0614,2.881,-0.75,8,1.5,1,semi_urban,0.0108,0,0.0052,0,0,none,6011
L001757,2026-06-16T03:00:00,S0132,J012,v1.0,3,0.4398,0.4398,0.0,3.52,0.22,8,1.5,2,semi_urban,0.0104,0,0.0052,0,0,none,6012
L000892,2026-06-11T21:00:00,S0081,J001,v1.0,3,0.5393,0.5393,0.0,3.97,0.27,4,2.1,2,rural,0.0104,0,0.0052,0,0,none,6013
L000049,2026-06-28T14:00:00,S0208,J031,v1.0,3,0.4821,0.4821,0.0,3.2,-0.1,6,0.6,1,urban,0.0104,0,0.0052,0,0,none,6014
L005043,2026-05-10T14:00:00,S0154,J025,v1.2,2,0.5175,0.6593,0.1418,3.121,0.15,6,1.8,1,urban,0.0062,0,0.0051,0,0,none,6015
L007834,2026-04-06T16:00:00,S0214,J043,v1.1,4,0.1525,0.2457,0.0932,2.047,-1.9,2,2.0,3,urban,0.01,0,0.0051,0,0,none,6016
L005086,2026-06-09T04:00:00,S0276,J027,v1.2,1,0.3829,0.4162,0.0334,3.037,-0.38,3,1.5,2,rural,0.0048,0,0.0051,1,1,none,6017
L004174,2026-05-15T18:00:00,S0267,J027,v1.1,1,0.4843,0.635,0.1507,3.175,-0.3,6,1.1,1,urban,0.0039,0,0.0051,1,0,none,6018
L001786,2026-05-21T00:00:00,S0040,J044,v1.1,1,0.374,0.5262,0.1522,3.266,-0.71,5,1.0,2,urban,0.0039,0,0.0051,0,0,none,6019
L006810,2026-04-02T20:00:00,S0151,J017,v1.1,3,0.4044,0.472,0.0676,2.124,-1.21,3,0.2,3,rural,0.009,0,0.0051,0,0,none,6020
L004116,2026-04-24T18:00:00,S0003,J028,v1.2,1,0.2907,0.4081,0.1174,1.129,-1.03,7,1.5,2,semi_urban,0.0042,0,0.0051,1,0,none,6021
L004595,2026-06-09T22:00:00,S0088,J046,v1.2,5,0.4975,0.5786,0.0811,1.681,-0.26,4,0.6,1,urban,0.0114,0,0.0051,0,0,none,6022
L007905,2026-05-30T02:00:00,S0097,J027,v1.2,3,0.5461,0.673,0.1268,3.733,0.27,5,1.5,1,urban,0.0081,0,0.0051,1,0,none,6023
L003068,2026-06-12T20:00:00,S0063,J033,v1.2,1,0.384,0.5068,0.1228,1.861,-0.8,3,0.3,3,urban,0.0041,0,0.0051,0,0,none,6024
L005443,2026-06-21T15:00:00,S0011,J047,v1.2,1,0.3593,0.4821,0.1228,3.251,-0.41,8,1.5,3,urban,0.0041,0,0.0051,0,0,none,6025
L003764,2026-05-29T05:00:00,S0156,J023,v1.2,1,0.4921,0.5241,0.032,2.866,0.35,5,0.4,2,rural,0.0048,0,0.0051,1,1,none,6026
L007237,2026-05-26T20:00:00,S0078,J011,v1.1,1,0.3195,0.4766,0.1571,3.339,-1.04,6,2.0,2,urban,0.0039,0,0.0051,0,0,none,6027
L006881,2026-05-27T16:00:00,S0173,J009,v1.1,2,0.4759,0.5649,0.0889,3.054,-0.19,5,0.8,3,urban,0.0068,0,0.0051,0,0,none,6028
L003945,2026-04-27T08:00:00,S0017,J008,v1.2,2,0.1212,0.1909,0.0698,2.015,-1.62,2,2.3,1,semi_urban,0.0071,0,0.0051,0,0,none,6029
L001588,2026-04-07T16:00:00,S0156,J032,v1.1,4,0.4991,0.6122,0.1132,2.907,0.15,5,0.4,2,rural,0.0095,0,0.005,0,0,none,6030
L007828,2026-05-23T08:00:00,S0004,J025,v1.1,1,0.3698,0.4084,0.0386,2.089,-0.83,4,1.5,1,rural,0.0046,0,0.005,0,0,none,6031
L007102,2026-05-15T05:00:00,S0058,J003,v1.1,3,0.6587,0.6835,0.0248,2.782,0.87,3,1.8,1,urban,0.0095,0,0.005,1,1,none,6032
L007085,2026-05-18T23:00:00,S0100,J026,v1.0,4,0.6303,0.6303,0.0,3.34,0.54,5,1.4,3,urban,0.0115,0,0.005,1,0,none,6033
L002793,2026-06-02T04:00:00,S0033,J000,v1.2,1,0.3686,0.505,0.1364,2.238,-1.03,3,1.8,2,rural,0.0039,0,0.005,0,0,none,6034
L006806,2026-04-23T19:00:00,S0013,J000,v1.2,1,0.293,0.4171,0.1241,2.082,-1.18,8,1.1,3,urban,0.004,0,0.005,0,0,none,6035
L003118,2026-04-07T13:00:00,S0095,J032,v1.1,4,0.4636,0.5535,0.0898,2.475,-0.27,7,0.7,2,urban,0.0099,0,0.005,0,0,none,6036
L002058,2026-05-01T17:00:00,S0184,J015,v1.0,4,0.6307,0.6307,0.0,3.51,0.61,4,3.3,3,urban,0.0115,0,0.005,1,0,none,6037
L003608,2026-05-20T16:00:00,S0168,J012,v1.0,3,0.6707,0.6707,0.0,3.74,0.44,7,1.3,2,urban,0.01,0,0.005,0,0,none,6038
L000492,2026-04-14T20:00:00,S0010,J009,v1.1,4,0.3523,0.4428,0.0906,2.375,-0.87,6,1.1,2,urban,0.0099,0,0.005,0,0,none,6039
L005837,2026-04-03T18:00:00,S0122,J013,v1.1,1,0.4406,0.5824,0.1418,2.911,-0.66,3,1.9,1,urban,0.0039,0,0.005,0,0,none,6040
L000998,2026-05-16T16:00:00,S0068,J000,v1.1,1,0.3945,0.4225,0.028,2.904,-0.31,6,2.1,1,urban,0.0048,0,0.005,1,0,none,6041
L001665,2026-04-06T23:00:00,S0229,J048,v1.1,1,0.4725,0.4954,0.0229,2.901,-0.41,5,1.7,1,urban,0.0048,0,0.005,0,0,none,6042
L004730,2026-05-24T06:00:00,S0239,J014,v1.1,2,0.0,0.0724,0.0724,2.716,-2.22,7,1.1,1,rural,0.0069,0,0.005,0,0,none,6043
L004361,2026-04-19T20:00:00,S0057,J034,v1.1,1,0.5398,0.5604,0.0206,2.76,0.05,2,1.4,2,semi_urban,0.0048,0,0.005,1,1,none,6044
L006591,2026-05-07T07:00:00,S0136,J022,v1.0,4,0.6275,0.6275,0.0,2.99,-0.21,8,0.6,3,urban,0.0115,0,0.005,1,0,none,6045
L003716,2026-05-10T21:00:00,S0218,J019,v1.0,4,0.6388,0.6388,0.0,2.9,0.3,6,2.8,3,urban,0.0115,0,0.005,1,0,none,6046
L007311,2026-04-22T04:00:00,S0219,J005,v1.2,4,0.5958,0.6805,0.0848,3.842,0.3,2,1.1,2,rural,0.01,0,0.005,0,0,none,6047
L000509,2026-05-09T14:00:00,S0040,J026,v1.1,1,0.547,0.5714,0.0244,3.202,0.39,5,1.0,2,urban,0.0048,0,0.005,1,0,none,6048
L001883,2026-04-24T12:00:00,S0213,J029,v1.2,1,0.2921,0.4113,0.1192,2.46,-0.8,3,2.0,3,urban,0.0041,0,0.005,0,0,none,6049
L002352,2026-05-07T19:00:00,S0148,J000,v1.1,4,0.5826,0.6727,0.09,4.215,0.97,4,1.4,2,urban,0.0099,0,0.005,0,0,none,6050
L003336,2026-05-27T11:00:00,S0173,J019,v1.2,5,0.6389,0.6875,0.0486,3.034,0.41,5,0.8,3,urban,0.0117,0,0.005,0,0,none,6051
L005853,2026-06-05T03:00:00,S0218,J037,v1.2,1,0.4001,0.5362,0.1361,2.968,-0.7,6,2.8,3,urban,0.004,0,0.005,0,0,none,6052
L002540,2026-04-01T03:00:00,S0069,J013,v1.2,4,0.5387,0.623,0.0844,3.532,-0.01,4,1.6,2,rural,0.01,0,0.005,1,1,none,6053
L003360,2026-06-20T16:00:00,S0223,J016,v1.2,1,0.4518,0.5688,0.117,2.378,-0.08,8,0.1,3,semi_urban,0.004,0,0.005,1,0,none,6054
L002587,2026-05-30T22:00:00,S0271,J019,v1.1,4,0.4412,0.5042,0.063,2.461,-0.17,2,2.2,1,rural,0.0102,0,0.005,1,1,none,6055
L000877,2026-04-22T20:00:00,S0250,J031,v1.1,1,0.4995,0.5273,0.0278,2.924,-0.39,4,1.0,2,urban,0.0048,0,0.005,0,0,none,6056
L002812,2026-04-30T03:00:00,S0051,J019,v1.1,1,0.4843,0.5068,0.0225,2.181,-0.43,7,1.7,1,urban,0.0048,0,0.005,1,0,none,6057
