impression_id,candidate_id,job_id,years_experience,skill_match_score,profile_completeness,seniority_level,req_skill_score,recency_feature_train,recency_feature_serve,event_ts,clicked,applied,shortlisted,true_relevance
I0019469,C02986,J0126,3.7,0.602,0.53,2,0.635,360,8640.0,2025-06-06,0,0,0,0.7056
I0054519,C01988,J0124,5.7,0.575,0.741,4,0.309,297,7128.0,2025-08-08,0,0,0,0.6347
I0030259,C02769,J0117,,0.688,0.771,1,0.842,244,5856.0,2025-09-30,0,0,0,0.6731
I0038022,C02961,J0031,7.3,0.226,0.85,3,0.886,336,8064.0,2025-06-30,0,0,0,0.4148
I0043500,C01506,J0086,8.1,1.0,0.735,3,0.489,306,7344.0,2025-07-30,1,0,0,0.5009
I0032982,C01297,J0002,3.3,0.543,0.905,3,0.479,81,1944.0,2026-03-12,0,0,0,0.7827
I0011839,C03228,J0003,1.7,0.324,0.983,1,0.462,370,8880.0,2025-05-27,0,0,0,0.7255
I0046239,C00898,J0114,9.9,0.45,0.662,4,0.554,52,1248.0,2026-04-10,0,0,0,0.7977
I0033251,C01254,J0063,8.8,0.847,0.717,4,0.497,198,4752.0,2025-11-15,0,0,0,0.6212
I0012114,C00716,J0054,9.5,0.38,1.0,2,0.727,380,9120.0,2025-05-17,0,0,0,0.7149
I0040010,C01929,J0149,1.7,0.524,0.506,1,0.593,245,5880.0,2025-09-29,0,0,0,0.6396
I0004031,C00440,J0025,5.2,0.431,0.684,3,0.501,237,5688.0,2025-10-07,0,0,0,0.7483
I0050734,C01149,J0075,2.8,0.453,0.783,3,0.62,166,3984.0,2025-12-17,1,0,0,0.6673
I0057623,C00691,J0065,9.7,0.543,1.0,2,0.74,246,5904.0,2025-09-28,0,0,0,0.8241
I0005442,C03156,J0071,8.7,0.427,0.867,2,0.587,337,8088.0,2025-06-29,0,0,0,0.7957
I0049097,C01826,J0107,3.0,0.573,0.762,2,0.389,333,7992.0,2025-07-03,0,0,0,0.6528
I0044456,C01374,J0072,1.0,0.705,0.577,1,0.651,22,528.0,2026-05-10,1,0,0,0.6584
I0039319,C00063,J0022,4.7,0.692,0.8,1,0.577,75,1800.0,2026-03-18,0,0,0,0.7409
I0000585,C02529,J0147,7.3,0.474,0.766,2,0.622,184,4416.0,2025-11-29,0,0,0,0.752
I0039731,C01010,J0024,4.8,0.557,0.724,1,0.346,196,4704.0,2025-11-17,0,0,0,0.6535
I0009125,C01625,J0140,4.5,0.196,1.0,1,0.66,237,5688.0,1970-01-01 00:00:00,0,0,0,0.5479
I0025730,C02541,J0103,8.4,0.791,0.732,4,0.476,43,1032.0,2026-04-19,0,0,0,0.6433
I0053234,C02934,J0145,6.2,0.897,0.51,4,0.701,62,1488.0,2026-03-31,1,0,0,0.6274
I0054096,C01369,J0105,2.6,0.407,0.321,3,0.544,374,8976.0,2025-05-23,0,0,0,0.5548
I0047185,C02026,J0122,0.0,0.647,0.731,2,0.704,86,2064.0,2026-03-07,0,0,0,0.6828
I0050826,C02741,J0095,0.0,0.265,0.787,3,0.582,388,9312.0,2025-05-09,0,0,0,0.5153
I0040682,C03758,J0011,3.6,0.62,0.836,3,0.484,119,2856.0,2026-02-02,0,0,0,0.7176
I0044935,C01357,J0139,3.7,0.292,0.578,2,0.561,10,240.0,2026-05-22,0,0,0,0.5528
I0026530,C01410,J0023,,0.727,0.556,2,0.472,13,312.0,2026-05-19,0,0,0,0.4939
I0052965,C03696,J0039,2.4,0.476,0.624,1,0.53,60,1440.0,2026-04-02,0,0,0,0.6953
I0042650,C02571,J0057,,0.793,0.921,2,0.372,312,7488.0,2025-07-24,0,0,0,0.5356
I0039814,C00250,J0123,7.2,0.607,0.581,3,0.315,131,3144.0,2026-01-21,0,0,0,0.5966
I0057913,C00447,J0003,1.7,0.122,0.778,1,0.462,279,6696.0,2025-08-26,0,0,0,0.5253
I0024242,C00632,J0052,7.2,0.771,0.812,4,0.406,115,2760.0,2026-02-06,0,0,0,0.6103
I0008257,C01353,J0099,6.7,0.608,0.671,2,0.707,49,1176.0,2026-04-13,0,0,0,0.7496
I0047172,C00847,J0044,2.2,0.504,0.658,2,0.579,336,8064.0,2025-06-30,1,0,0,0.6867
I0025758,C00340,J0035,2.1,0.862,0.656,4,0.644,291,6984.0,2025-08-14,0,0,0,0.5837
I0005989,C03949,J0031,4.0,0.623,0.731,3,0.886,380,9120.0,2025-05-17,0,0,0,0.6052
I0035346,C03517,J0015,0.0,0.698,0.636,2,0.903,356,8544.0,2025-06-10,0,0,0,0.5517
I0053665,C02279,J0145,4.2,0.36,0.656,4,0.701,289,6936.0,2025-08-16,0,0,0,0.5325
I0002960,C00781,J0013,2.2,0.718,0.627,3,0.854,21,504.0,2026-05-11,0,0,0,0.635
I0048551,C03164,J0076,2.9,0.538,0.901,4,0.695,388,9312.0,2025-05-09,1,1,0,0.7093
I0026843,C00690,J0029,7.5,0.63,0.717,1,0.913,144,3456.0,2026-01-08,0,0,0,0.6464
I0002899,C02840,J0029,,0.3,0.982,1,0.913,135,3240.0,2026-01-17,0,0,0,0.4293
I0034918,C00821,J0114,3.0,0.363,0.663,4,0.554,274,6576.0,2025-08-31,0,0,0,0.6199
I0033164,C01929,J0111,1.7,0.524,0.506,1,0.646,253,6072.0,2025-09-21,0,0,0,0.6023
I0053168,C00482,J0087,4.5,0.528,0.474,3,0.578,355,8520.0,2025-06-11,0,0,0,0.6914
I0024258,C02237,J0024,2.6,0.481,0.699,1,0.346,255,6120.0,2025-09-19,0,0,0,0.6628
I0053316,C01786,J0103,6.0,0.482,1.0,4,0.476,231,5544.0,2025-10-13,0,0,0,0.8961
I0047679,C03141,J0098,7.0,0.654,0.73,1,0.723,91,2184.0,2026-03-02,0,0,0,0.7925
I0031563,C02083,J0130,6.8,0.233,0.944,1,0.81,87,2088.0,2026-03-06,0,0,0,0.4913
I0034309,C00976,J0125,5.3,0.699,0.819,1,0.475,194,4656.0,2025-11-19,0,0,0,0.6795
I0004421,C01227,J0129,3.0,0.564,0.694,1,0.574,39,936.0,2026-04-23,0,0,0,0.7562
I0012432,C00283,J0051,6.5,0.941,0.813,3,0.624,154,3696.0,2025-12-29,1,0,0,0.6326
I0046974,C02330,J0063,0.9,0.706,0.766,4,0.497,290,6960.0,2025-08-15,0,0,0,0.6007
I0019241,C02127,J0017,2.1,0.276,0.487,2,0.748,126,3024.0,2026-01-26,0,0,0,0.357
I0032962,C00550,J0030,2.3,0.377,0.744,2,1.0,339,8136.0,2025-06-27,1,0,0,0.3264
I0007556,C00446,J0116,0.9,0.449,0.681,4,0.696,59,1416.0,2026-04-03,0,0,0,0.55
I0056338,C00525,J0115,5.1,0.565,0.566,1,0.627,387,9288.0,2025-05-10,0,0,0,0.719
I0025610,C01634,J0032,5.8,0.6,0.505,2,0.954,140,3360.0,2026-01-12,0,0,0,0.5078
I0008588,C01223,J0093,4.0,0.437,0.842,3,0.757,287,6888.0,2025-08-18,0,0,0,0.5964
I0052605,C01242,J0063,8.9,0.619,0.722,4,0.497,365,8760.0,2025-06-01,0,0,0,0.785
I0050148,C02926,J0145,5.2,0.114,0.988,4,0.701,331,7944.0,2025-07-05,0,0,0,0.4696
I0051016,C02389,J0045,4.3,0.373,0.501,4,0.544,126,3024.0,2026-01-26,0,0,0,0.6103
I0008886,C03346,J0052,4.3,0.666,0.756,4,0.406,7,168.0,2026-05-25,0,0,0,0.6195
I0002658,C02807,J0148,0.6,0.632,0.752,4,0.719,329,7896.0,2025-07-07,0,0,0,0.6777
I0056935,C03644,J0015,4.4,0.537,0.676,2,0.903,105,2520.0,1970-01-01 00:00:00,0,0,0,0.5239
I0031163,C00730,J0058,2.6,0.65,0.457,1,0.519,355,8520.0,2025-06-11,0,0,0,0.5973
I0050552,C01766,J0040,3.0,0.853,1.0,1,0.393,316,7584.0,2025-07-20,0,0,0,0.5253
I0036599,C03959,J0106,1.6,0.541,0.936,3,0.884,399,9576.0,2025-04-28,0,0,0,0.5661
I0021092,C02129,J0096,5.6,0.459,0.831,3,0.799,16,384.0,2026-05-16,0,0,0,0.6062
I0002299,C02487,J0096,3.2,0.499,0.59,3,0.799,373,8952.0,2025-05-24,0,0,0,0.5259
I0006986,C00554,J0068,7.3,0.331,0.794,2,0.713,371,8904.0,2025-05-26,0,0,0,0.595
I0033890,C00274,J0122,0.0,0.684,0.839,2,0.704,127,3048.0,2026-01-25,0,0,0,0.7393
I0032414,C03462,J0142,6.1,0.468,0.873,2,0.778,38,912.0,2026-04-24,0,0,0,0.6477
I0020443,C01351,J0067,4.7,0.456,0.829,4,0.443,6,144.0,2026-05-26,0,0,0,0.821
I0039576,C00438,J0101,1.3,0.279,0.774,2,0.588,118,2832.0,2026-02-03,0,0,0,0.5393
I0052308,C03018,J0053,0.0,0.668,0.49,2,0.651,85,2040.0,1970-01-01 00:00:00,0,0,0,0.643
I0023540,C03408,J0085,0.4,0.094,0.791,1,0.66,232,5568.0,2025-10-12,0,0,0,0.3477
I0013651,C01839,J0054,,0.439,0.807,2,0.727,155,3720.0,2025-12-28,0,0,0,0.5414
I0016000,C01370,J0110,2.7,0.262,0.91,2,0.549,233,5592.0,2025-10-11,0,0,0,0.6168
I0052508,C03403,J0060,8.9,0.7,0.806,1,0.633,188,4512.0,2025-11-25,1,0,0,0.8475
I0045200,C02186,J0068,5.4,0.755,0.819,2,0.713,332,7968.0,2025-07-04,0,0,0,0.8095
I0025647,C01205,J0051,6.4,0.539,0.518,3,0.624,189,4536.0,2025-11-24,0,0,0,0.7113
I0037897,C03096,J0091,1.7,0.643,0.812,2,0.409,360,8640.0,2025-06-06,1,0,0,0.6096
I0020513,C00923,J0093,0.0,0.576,0.849,3,0.757,170,4080.0,2025-12-13,0,0,0,0.6286
I0052959,C03165,J0070,4.1,0.908,0.772,3,0.423,207,4968.0,2025-11-06,0,0,0,0.462
I0019962,C01014,J0028,4.6,0.779,0.598,3,0.898,235,5640.0,1970-01-01 00:00:00,0,0,0,0.6794
I0029589,C01947,J0122,3.2,0.531,0.765,2,0.704,87,2088.0,2026-03-06,0,0,0,0.6647
I0051897,C02981,J0103,7.0,0.878,0.806,4,0.476,74,1776.0,2026-03-19,0,0,0,0.5792
I0036164,C02692,J0057,6.7,0.818,0.749,2,0.372,142,3408.0,2026-01-10,0,0,0,0.527
I0055946,C03089,J0118,0.9,1.0,0.567,2,0.57,85,2040.0,2026-03-08,0,0,0,0.3888
I0021908,C03601,J0049,1.7,0.746,0.711,2,0.631,60,1440.0,2026-04-02,0,0,0,0.665
I0033923,C02396,J0073,7.0,0.528,0.484,2,0.624,336,8064.0,2025-06-30,0,0,0,0.7041
I0045514,C02988,J0143,4.3,0.48,0.797,1,0.714,376,9024.0,2025-05-21,0,0,0,0.6494
I0007128,C02665,J0088,0.6,0.628,0.56,2,0.856,131,3144.0,2026-01-21,1,0,0,0.5242
I0044728,C03608,J0129,6.4,0.423,0.73,1,0.574,216,5184.0,2025-10-28,0,0,0,0.7245
I0036995,C02979,J0056,0.9,0.258,0.785,3,0.397,346,8304.0,2025-06-20,0,0,0,0.6554
I0041778,C02841,J0066,2.9,0.73,0.48,2,0.752,44,1056.0,2026-04-18,0,0,0,0.6857
I0048063,C03209,J0102,0.6,0.317,0.9,2,0.438,343,8232.0,2025-06-23,0,0,0,0.6955
I0033579,C03934,J0025,3.4,0.436,0.866,3,0.501,84,2016.0,2026-03-09,0,0,0,0.7727
I0035261,C00995,J0000,,0.713,0.484,4,0.534,211,5064.0,2025-11-02,0,0,0,0.6033
I0045910,C03027,J0112,2.7,0.251,0.721,2,0.583,161,3864.0,2025-12-22,0,0,0,0.5318
I0033918,C01125,J0022,3.8,0.835,0.89,1,0.577,257,6168.0,2025-09-17,0,0,0,0.6502
I0058271,C03630,J0063,0.1,0.434,0.555,4,0.497,214,5136.0,2025-10-30,0,0,0,0.6306
I0020920,C00812,J0054,,0.3,0.469,2,0.727,248,5952.0,2025-09-26,0,0,0,0.3481
I0049595,C03574,J0096,4.4,0.674,1.0,3,0.799,51,1224.0,2026-04-11,0,0,0,0.7851
I0048263,C01815,J0044,13.5,0.762,0.714,2,0.579,19,456.0,2026-05-13,0,0,0,0.8176
I0034045,C03359,J0078,5.8,0.277,0.813,2,0.5,330,7920.0,2025-07-06,0,0,0,0.687
I0032077,C01400,J0045,8.1,0.517,0.876,4,0.544,214,5136.0,2025-10-30,1,0,0,0.8819
I0020780,C01046,J0000,7.4,0.702,0.63,4,0.534,138,3312.0,2026-01-14,0,0,0,0.7013
I0050390,C01318,J0134,4.1,0.357,0.474,2,0.353,17,408.0,2026-05-15,0,0,0,0.717
I0004704,C03523,J0002,8.1,0.667,0.802,3,0.479,256,6144.0,2025-09-18,0,0,0,0.7475
I0006329,C03438,J0009,7.9,0.419,0.617,3,0.437,394,9456.0,2025-05-03,0,0,0,0.8118
I0039985,C03788,J0132,2.2,0.734,0.705,3,0.612,367,8808.0,2025-05-30,0,0,0,0.6669
I0040932,C03110,J0100,1.6,0.827,0.966,1,0.169,110,2640.0,2026-02-11,0,0,0,0.3525
I0027026,C00605,J0101,1.8,0.477,0.534,2,0.588,296,7104.0,2025-08-09,0,0,0,0.6196
I0039240,C02890,J0139,0.0,0.393,0.644,2,0.561,322,7728.0,2025-07-14,0,0,0,0.58
I0023044,C03776,J0037,1.8,0.221,0.631,2,0.622,70,1680.0,2026-03-23,0,0,0,0.4425
I0032489,C03178,J0091,1.9,0.47,0.841,2,0.409,70,1680.0,2026-03-23,0,0,0,0.7431
I0018843,C01614,J0100,1.6,0.693,0.746,1,0.169,169,4056.0,2025-12-14,0,0,0,0.3849
I0033730,C01572,J0116,6.0,0.547,0.721,4,0.696,335,8040.0,2025-07-01,1,1,0,0.7166
I0024943,C03412,J0047,0.0,0.24,0.694,2,0.575,167,4008.0,2025-12-16,0,0,0,0.4764
I0027333,C00076,J0021,1.6,0.672,0.69,2,0.438,119,2856.0,2026-02-02,0,0,0,0.5735
I0033940,C01251,J0005,0.0,0.856,0.937,1,0.566,367,8808.0,2025-05-30,0,0,0,0.5766
I0030170,C01598,J0093,2.5,0.543,0.643,3,0.757,3,72.0,2026-05-29,0,0,0,0.5896
I0051992,C01897,J0021,2.9,0.306,0.709,2,0.438,384,9216.0,2025-05-13,1,0,0,0.6728
I0036248,C00023,J0060,6.3,0.272,0.647,1,0.633,227,5448.0,2025-10-17,0,0,0,0.5514
I0057656,C01017,J0060,7.4,0.738,0.68,1,0.633,233,5592.0,2025-10-11,0,0,0,0.7598
I0018692,C00828,J0056,1.7,0.758,1.0,3,0.397,232,5568.0,2025-10-12,0,0,0,0.5731
I0009728,C03101,J0076,3.5,0.663,0.631,4,0.695,253,6072.0,2025-09-21,0,0,0,0.7314
I0045323,C00122,J0140,0.3,0.705,0.885,1,0.66,51,1224.0,2026-04-11,1,0,0,0.7397
I0041564,C03425,J0124,9.9,0.608,0.542,4,0.309,63,1512.0,2026-03-30,0,0,0,0.6264
I0000274,C03475,J0025,2.7,0.69,0.741,3,0.501,97,2328.0,2026-02-24,0,0,0,0.6382
I0024708,C03164,J0141,2.9,0.538,0.901,3,0.672,18,432.0,2026-05-14,0,0,0,0.7255
I0058112,C02080,J0084,4.5,0.745,0.595,4,0.431,87,2088.0,2026-03-06,0,0,0,0.5394
I0040102,C02847,J0071,5.5,0.484,0.561,2,0.587,17,408.0,2026-05-15,1,0,0,0.6955
I0001731,C01647,J0038,4.5,0.718,0.685,4,0.713,224,5376.0,1970-01-01 00:00:00,0,0,0,0.7826
I0026458,C03595,J0103,3.8,0.436,0.891,4,0.476,322,7728.0,2025-07-14,0,0,0,0.8042
I0029347,C01592,J0119,2.5,0.196,0.698,1,0.541,354,8496.0,2025-06-12,0,0,0,0.5128
I0017819,C02117,J0124,5.5,0.492,0.649,4,0.309,350,8400.0,2025-06-16,0,0,0,0.6639
I0050660,C03861,J0040,3.8,0.582,0.808,1,0.393,111,2664.0,2026-02-10,0,0,0,0.6757
I0024292,C01628,J0112,1.3,0.577,0.864,2,0.583,188,4512.0,2025-11-25,0,0,0,0.7782
I0027754,C01933,J0078,3.2,0.55,0.778,2,0.5,346,8304.0,2025-06-20,0,0,0,0.7551
I0012051,C03917,J0016,4.0,0.357,0.777,4,0.643,348,8352.0,2025-06-18,0,0,0,0.602
I0026185,C00239,J0010,10.0,0.551,0.41,4,0.566,240,5760.0,2025-10-04,0,0,0,0.7911
I0046834,C01542,J0016,3.4,0.692,1.0,4,0.643,118,2832.0,2026-02-03,1,0,0,0.8218
I0053069,C00830,J0112,6.4,0.489,1.0,2,0.583,329,7896.0,2025-07-07,0,0,0,0.8408
I0036765,C02832,J0103,0.0,0.555,0.799,4,0.476,125,3000.0,2026-01-27,0,0,0,0.6865
I0028417,C01423,J0032,5.2,0.437,0.91,2,0.954,389,9336.0,2025-05-08,0,0,0,0.497
I0018813,C01208,J0101,6.4,0.336,0.903,2,0.588,101,2424.0,2026-02-20,1,0,0,0.7021
I0024720,C02644,J0061,3.2,0.655,0.765,1,0.484,254,6096.0,2025-09-20,0,0,0,0.6661
I0032240,C01828,J0051,5.4,1.0,0.563,3,0.624,192,4608.0,2025-11-21,0,0,0,0.5019
I0046992,C00566,J0098,2.0,0.641,0.794,1,0.723,234,5616.0,2025-10-10,0,0,0,0.7168
I0027390,C01219,J0123,8.1,0.593,0.695,3,0.315,182,4368.0,2025-12-01,0,0,0,0.6539
I0038298,C01965,J0120,4.1,0.502,0.827,2,0.522,133,3192.0,2026-01-19,0,0,0,0.8053
I0040376,C03266,J0098,8.6,0.303,0.875,1,0.723,292,7008.0,2025-08-13,0,0,0,0.613
I0015000,C01474,J0044,2.0,0.655,0.807,2,0.579,279,6696.0,2025-08-26,0,0,0,0.7247
I0030243,C02039,J0144,1.3,0.523,0.535,2,0.591,351,8424.0,2025-06-15,0,0,0,0.6418
I0027487,C03347,J0077,3.1,0.679,0.782,4,0.837,227,5448.0,2025-10-17,0,0,0,0.6784
I0010453,C03454,J0045,2.6,0.384,0.73,4,0.544,304,7296.0,2025-08-01,0,0,0,0.6539
I0016372,C01401,J0061,6.1,0.339,0.872,1,0.484,101,2424.0,2026-02-20,0,0,0,0.7637
I0040356,C03873,J0133,3.4,0.271,0.827,4,0.772,133,3192.0,2026-01-19,0,0,0,0.4544
I0005394,C01603,J0144,4.0,0.389,0.679,2,0.591,90,2160.0,2026-03-03,0,0,0,0.6336
I0052673,C01890,J0036,1.7,0.716,1.0,4,0.6,308,7392.0,2025-07-28,0,0,0,0.7458
I0002746,C02788,J0037,3.1,0.706,0.941,2,0.622,11,264.0,2026-05-21,1,1,0,0.7754
I0002494,C03423,J0020,11.5,0.279,0.791,4,0.849,59,1416.0,2026-04-03,0,0,0,0.5326
I0027130,C02844,J0119,1.6,0.587,0.683,1,0.541,174,4176.0,2025-12-09,0,0,0,0.7041
I0007217,C00510,J0015,5.1,0.805,0.744,2,0.903,258,6192.0,2025-09-16,0,0,0,0.7438
I0001319,C02573,J0060,2.0,0.661,0.661,1,0.633,155,3720.0,2025-12-28,0,0,0,0.7173
I0058179,C01552,J0063,,0.681,0.971,4,0.497,81,1944.0,2026-03-12,0,0,0,0.7574
I0057106,C03068,J0010,5.7,0.84,0.794,4,0.566,117,2808.0,2026-02-04,0,0,0,0.644
I0024864,C01101,J0074,4.9,0.263,0.616,1,0.343,192,4608.0,2025-11-21,0,0,0,0.717
I0004573,C03998,J0093,5.7,0.533,0.972,3,0.757,65,1560.0,2026-03-28,1,0,0,0.7295
I0053549,C02392,J0010,,0.732,0.616,4,0.566,77,1848.0,2026-03-16,1,1,1,0.7207
I0009842,C03943,J0081,7.7,0.464,0.566,2,0.644,183,4392.0,2025-11-30,0,0,0,0.6798
I0054971,C00928,J0084,0.0,0.627,0.669,4,0.431,94,2256.0,2026-02-27,1,0,0,0.5673
I0008797,C02842,J0045,6.1,0.532,0.781,4,0.544,270,6480.0,2025-09-04,0,0,0,0.8318
I0053443,C00324,J0036,1.1,0.65,0.914,4,0.6,310,7440.0,2025-07-26,0,0,0,0.7579
I0037187,C01123,J0116,6.5,1.0,0.688,4,0.696,357,8568.0,2025-06-09,0,0,0,0.6065
I0039648,C01846,J0138,1.4,0.354,0.93,2,0.343,25,600.0,2026-05-07,0,0,0,0.795
I0021749,C03734,J0058,0.0,0.435,0.552,1,0.519,159,3816.0,2025-12-24,0,0,0,0.6133
I0018078,C03215,J0052,,0.455,0.96,4,0.406,101,2424.0,2026-02-20,0,0,0,0.8393
I0022589,C03205,J0136,4.6,0.428,0.518,2,0.621,275,6600.0,2025-08-30,0,0,0,0.6047
I0006623,C02907,J0098,4.1,0.389,0.67,1,0.723,230,5520.0,2025-10-14,0,0,0,0.5397
I0013022,C01103,J0130,0.2,0.394,0.795,1,0.81,134,3216.0,2026-01-18,0,0,0,0.4511
I0019015,C02267,J0132,4.7,0.179,0.755,3,0.612,292,7008.0,2025-08-13,0,0,0,0.504
I0045387,C02369,J0018,8.9,0.452,0.792,4,0.73,239,5736.0,2025-10-05,0,0,0,0.6948
I0051790,C00827,J0118,4.0,0.426,0.516,2,0.57,41,984.0,2026-04-21,0,0,0,0.6285
I0057437,C02024,J0037,3.3,0.548,0.899,2,0.622,55,1320.0,2026-04-07,0,0,0,0.774
I0044618,C03174,J0088,3.6,0.515,0.881,2,0.856,206,4944.0,2025-11-07,0,0,0,0.5858
I0048607,C03680,J0006,0.4,0.878,0.634,3,0.665,143,3432.0,1970-01-01 00:00:00,0,0,0,0.5522
I0019474,C03879,J0030,5.8,0.893,0.685,2,1.0,307,7368.0,2025-07-29,1,1,0,0.7327
I0019291,C00052,J0126,7.9,0.161,0.661,2,0.635,42,1008.0,2026-04-20,0,0,0,0.5027
I0008891,C03667,J0000,3.4,0.641,1.0,4,0.534,206,4944.0,2025-11-07,0,0,0,0.7809
I0042792,C03099,J0071,0.0,0.509,0.821,2,0.587,390,9360.0,2025-05-07,0,0,0,0.6934
I0025516,C03263,J0065,3.8,0.487,0.607,2,0.74,391,9384.0,2025-05-06,0,0,0,0.5739
I0008235,C03051,J0121,3.4,0.614,0.664,3,0.82,365,8760.0,2025-06-01,1,0,0,0.6164
I0036264,C03176,J0054,6.6,0.656,0.886,2,0.727,101,2424.0,2026-02-20,1,1,0,0.8283
I0012711,C03517,J0009,0.0,0.698,0.636,3,0.437,8,192.0,2026-05-24,0,0,0,0.5122
I0032379,C02622,J0123,3.1,0.824,0.884,3,0.315,349,8376.0,2025-06-17,0,0,0,0.4597
I0045684,C02588,J0093,3.9,0.535,0.686,3,0.757,67,1608.0,2026-03-26,1,0,0,0.6198
I0033088,C01012,J0063,3.0,0.713,0.651,4,0.497,193,4632.0,2025-11-20,0,0,0,0.5989
I0044003,C02392,J0033,8.7,0.732,0.616,1,0.649,391,9384.0,2025-05-06,0,0,0,0.7792
I0049655,C00847,J0124,2.2,0.504,0.658,4,0.309,277,6648.0,2025-08-28,0,0,0,0.6021
I0031091,C03634,J0142,2.8,0.864,0.878,2,0.778,307,7368.0,2025-07-29,0,0,0,0.7512
I0036829,C01166,J0088,7.7,0.485,0.661,2,0.856,242,5808.0,2025-10-02,0,0,0,0.572
I0045318,C02148,J0059,2.4,0.434,0.996,2,0.808,197,4728.0,2025-11-16,0,0,0,0.5747
I0007340,C01251,J0049,0.0,0.856,0.937,2,0.631,5,120.0,2026-05-27,0,0,0,0.6224
I0035203,C00693,J0125,4.1,0.765,0.534,1,0.475,142,3408.0,2026-01-10,0,0,0,0.5324
I0020376,C02541,J0080,8.4,0.791,0.732,1,0.569,105,2520.0,2026-02-16,0,0,0,0.7089
I0025974,C02759,J0086,6.4,0.51,0.799,3,0.489,189,4536.0,2025-11-24,0,0,0,0.8356
I0051014,C02782,J0046,3.3,0.85,0.567,3,0.767,276,6624.0,2025-08-29,0,0,0,0.674
I0039253,C00924,J0097,,0.367,0.638,1,0.65,318,7632.0,2025-07-18,0,0,0,0.5091
I0056801,C01004,J0068,5.1,0.344,0.855,2,0.713,363,8712.0,2025-06-03,0,0,0,0.5841
I0043189,C01409,J0011,8.0,0.486,0.735,3,0.484,24,576.0,2026-05-08,1,0,0,0.858
I0043343,C00722,J0123,0.0,0.636,0.84,3,0.315,23,552.0,2026-05-09,0,0,0,0.5274
I0009538,C00274,J0071,0.0,0.684,0.839,2,0.587,374,8976.0,2025-05-23,0,0,0,0.685
I0010941,C01771,J0049,6.5,0.874,0.725,2,0.631,90,2160.0,2026-03-03,0,0,0,0.6599
I0051956,C00554,J0143,7.3,0.331,0.794,1,0.714,136,3264.0,2026-01-16,0,0,0,0.5942
I0021417,C03371,J0135,7.5,0.867,0.71,3,0.587,242,5808.0,2025-10-02,0,0,0,0.6466
I0015393,C00645,J0020,5.1,0.789,1.0,4,0.849,206,4944.0,1970-01-01 00:00:00,0,0,0,0.8428
I0027650,C03173,J0107,7.1,0.749,0.421,2,0.389,41,984.0,2026-04-21,0,0,0,0.5019
I0038251,C00119,J0017,5.9,0.783,1.0,2,0.748,4,96.0,2026-05-28,0,0,0,0.874
I0019908,C02946,J0047,2.7,0.34,0.749,2,0.575,325,7800.0,2025-07-11,0,0,0,0.6081
I0016840,C00127,J0079,4.5,0.275,0.988,2,0.518,171,4104.0,2025-12-12,0,0,0,0.7003
I0036414,C03671,J0099,3.9,0.599,0.865,2,0.707,141,3384.0,2026-01-11,0,0,0,0.7506
I0011451,C02116,J0088,0.0,0.85,0.9,2,0.856,268,6432.0,2025-09-06,0,0,0,0.7664
I0011203,C03552,J0046,5.1,0.355,0.656,3,0.767,382,9168.0,2025-05-15,0,0,0,0.4977
I0005866,C00500,J0081,3.8,0.802,0.646,2,0.644,189,4536.0,2025-11-24,0,0,0,0.6519
I0043639,C03548,J0033,8.4,0.475,0.814,1,0.649,205,4920.0,2025-11-08,0,0,0,0.7658
I0025841,C02737,J0063,4.1,0.876,0.801,4,0.497,245,5880.0,2025-09-29,0,0,0,0.5449
I0044613,C03174,J0039,3.6,0.515,0.881,1,0.53,284,6816.0,2025-08-21,0,0,0,0.8156
I0000167,C01638,J0108,9.1,0.805,0.804,4,0.437,165,3960.0,2025-12-18,0,0,0,0.6381
I0013378,C02396,J0074,7.0,0.528,0.484,1,0.343,25,600.0,2026-05-07,0,0,0,0.6413
I0014880,C01279,J0023,4.0,0.475,0.85,2,0.472,356,8544.0,2025-06-10,0,0,0,0.8221
I0036507,C00757,J0046,6.7,0.079,1.0,3,0.767,261,6264.0,2025-09-13,0,0,0,0.4272
I0015124,C01050,J0148,5.8,0.564,0.728,4,0.719,7,168.0,2026-05-25,0,0,0,0.711
I0018067,C02450,J0095,7.4,0.806,0.864,3,0.582,17,408.0,2026-05-15,0,0,0,0.7278
I0014467,C01574,J0078,4.0,0.591,0.798,2,0.5,96,2304.0,2026-02-25,0,0,0,0.7454
I0000176,C01292,J0047,4.8,0.651,0.518,2,0.575,25,600.0,2026-05-07,0,0,0,0.6905
I0045157,C00437,J0032,5.1,0.789,0.886,2,0.954,230,5520.0,2025-10-14,0,0,0,0.7366
I0011489,C01694,J0097,,0.767,0.832,1,0.65,126,3024.0,2026-01-26,1,1,0,0.7688
I0025903,C02911,J0056,2.2,0.52,0.665,3,0.397,232,5568.0,2025-10-12,1,0,0,0.6549
I0042143,C01168,J0076,5.2,0.385,0.593,4,0.695,372,8928.0,2025-05-25,0,0,0,0.5535
I0036054,C01244,J0006,4.1,0.383,0.64,3,0.665,24,576.0,2026-05-08,0,0,0,0.5679
I0020949,C00557,J0045,5.6,0.721,0.736,4,0.544,289,6936.0,2025-08-16,0,0,0,0.6943
I0005683,C02219,J0032,5.5,0.737,0.832,2,0.954,260,6240.0,2025-09-14,0,0,0,0.6915
I0011141,C03654,J0004,1.6,0.552,0.728,2,0.655,292,7008.0,2025-08-13,1,1,0,0.6766
