candidate_id,years_experience,skill_match_score,profile_completeness,protected_group,consent_ts
C03150,8.5,0.309,0.594,A,2025-11-22T00:00:00
C03151,4.1,0.686,0.765,B,2025-02-17T00:00:00
C03152,7.2,0.385,0.613,A,2025-02-20T00:00:00
C03153,1.9,0.587,0.764,A,2025-02-05T00:00:00
C03154,5.9,1.0,0.614,A,2025-11-08T00:00:00
C03155,3.2,0.661,0.942,A,2026-04-09T00:00:00
C03156,8.7,0.427,0.867,A,2025-09-06T00:00:00
C03157,5.3,0.682,0.923,A,2025-03-18T00:00:00
C03158,6.8,0.497,0.908,B,2025-09-14T00:00:00
C03159,0.0,0.408,0.709,A,2025-08-30T00:00:00
C03160,3.7,1.0,0.686,B,2025-10-24T00:00:00
C03161,5.2,0.813,1.0,B,2025-08-05T00:00:00
C03162,4.7,0.669,0.725,A,2025-09-24T00:00:00
C03163,6.9,0.522,0.547,B,2025-06-12T00:00:00
C03164,2.9,0.538,0.901,B,2026-03-30T00:00:00
C03165,4.1,0.908,0.772,B,2025-09-26T00:00:00
C03166,7.5,0.661,0.976,A,2025-06-05T00:00:00
C03167,0.0,0.0,0.786,A,2025-01-02T00:00:00
C03168,5.8,1.0,0.747,A,2025-12-06T00:00:00
C03169,3.0,0.637,0.979,B,2025-07-10T00:00:00
C03170,1.3,0.669,0.519,B,2025-05-05T00:00:00
C03171,5.0,0.817,0.662,B,2025-08-28T00:00:00
C03172,7.7,0.693,0.617,B,2025-08-31T00:00:00
C03173,7.1,0.749,0.421,B,2026-02-06T00:00:00
C03174,3.6,0.515,0.881,B,2025-09-29T00:00:00
C03175,6.6,0.354,0.666,A,2025-12-17T00:00:00
C03176,6.6,0.656,0.886,B,2025-11-20T00:00:00
C03177,3.7,0.886,0.808,A,2026-03-01T00:00:00
C03178,1.9,0.47,0.841,A,2025-01-04T00:00:00
C03179,2.1,0.454,0.682,A,2025-07-08T00:00:00
C03180,6.5,0.844,0.635,B,2025-12-24T00:00:00
C03181,3.9,0.509,0.763,A,2025-03-12T00:00:00
C03182,0.9,0.518,0.888,A,2025-08-09T00:00:00
C03183,0.0,0.525,0.742,A,2025-07-20T00:00:00
C03184,6.5,0.587,0.645,A,2026-02-07T00:00:00
C03185,2.4,0.285,0.57,A,2026-04-27T00:00:00
C03186,5.0,0.492,0.781,B,2025-02-23T00:00:00
C03187,7.7,0.646,0.667,B,2025-04-18T00:00:00
C03188,0.1,0.645,0.739,A,2026-01-23T00:00:00
C03189,3.9,0.832,0.714,A,2025-03-29T00:00:00
C03190,3.5,0.968,0.683,A,2025-09-06T00:00:00
C03191,5.1,0.902,0.794,A,2026-04-18T00:00:00
C03192,7.7,0.783,0.833,B,2026-05-03T00:00:00
C03193,0.0,0.57,1.0,B,2026-04-20T00:00:00
C03194,5.7,0.475,0.864,B,2025-03-09T00:00:00
C03195,7.1,0.604,0.989,A,2025-03-16T00:00:00
C03196,3.4,0.717,0.627,B,2025-03-30T00:00:00
C03197,3.6,0.764,0.51,A,2026-01-20T00:00:00
C03198,5.3,0.725,0.748,A,2025-03-31T00:00:00
C03199,5.0,0.576,0.879,B,2025-08-03T00:00:00
C03200,5.7,0.757,0.855,B,2026-02-14T00:00:00
C03201,5.7,0.852,0.932,B,2025-09-04T00:00:00
C03202,1.1,0.776,0.37,B,2026-04-16T00:00:00
C03203,7.0,0.594,0.938,B,2025-09-07T00:00:00
C03204,7.5,0.433,0.8,B,2025-07-09T00:00:00
C03205,4.6,0.428,0.518,A,2026-04-30T00:00:00
C03206,0.0,0.464,0.859,A,2025-10-01T00:00:00
C03207,3.7,0.651,0.775,A,2025-04-03T00:00:00
C03208,4.6,0.704,0.807,A,2025-11-14T00:00:00
C03209,0.6,0.317,0.9,A,2026-01-22T00:00:00
C03210,2.9,0.499,0.815,A,2026-02-24T00:00:00
C03211,0.0,0.649,0.529,B,2025-01-03T00:00:00
C03212,5.8,0.42,0.729,B,2025-02-24T00:00:00
C03213,4.5,0.687,0.507,B,2025-11-11T00:00:00
C03214,0.0,0.539,0.847,A,2026-01-06T00:00:00
C03215,5.1,0.455,0.96,B,2025-11-23T00:00:00
C03216,3.8,0.611,0.564,A,2025-07-11T00:00:00
C03217,5.5,0.678,0.649,A,2026-01-12T00:00:00
C03218,2.8,0.43,0.618,A,2025-10-17T00:00:00
C03219,1.6,0.551,0.682,A,2026-04-08T00:00:00
C03220,1.7,0.694,0.812,A,2025-07-03T00:00:00
C03221,2.4,0.448,0.684,B,2026-01-12T00:00:00
C03222,4.1,0.268,0.848,B,2025-03-13T00:00:00
C03223,4.4,0.293,0.91,B,2026-01-02T00:00:00
C03224,3.4,0.516,0.915,A,2026-01-01T00:00:00
C03225,2.7,0.336,0.582,B,2025-05-07T00:00:00
C03226,2.9,0.53,0.958,B,2025-01-31T00:00:00
C03227,11.5,0.933,0.97,A,2026-05-12T00:00:00
C03228,1.7,0.324,0.983,B,2025-02-08T00:00:00
C03229,2.3,0.543,0.726,A,2025-08-23T00:00:00
C03230,13.9,1.0,0.637,A,2025-01-01T00:00:00
C03231,5.3,0.682,0.602,A,2025-07-28T00:00:00
C03232,0.0,0.526,0.585,A,2026-02-15T00:00:00
C03233,6.5,0.569,0.752,A,2025-09-08T00:00:00
C03234,1.3,0.686,0.877,A,2025-04-30T00:00:00
C03235,6.7,0.939,0.946,A,2025-07-17T00:00:00
C03236,3.4,0.494,0.677,B,2025-02-16T00:00:00
C03237,2.7,0.448,0.744,A,2025-10-24T00:00:00
C03238,8.8,0.324,0.734,A,2025-01-03T00:00:00
C03239,5.7,0.621,0.655,A,2025-06-24T00:00:00
C03240,6.9,0.319,0.86,B,2025-01-31T00:00:00
C03241,5.3,0.507,0.804,B,2025-04-30T00:00:00
C03242,2.7,0.418,0.771,B,2025-02-03T00:00:00
C03243,5.8,0.815,0.804,A,2026-04-09T00:00:00
C03244,7.6,0.498,0.842,A,2026-01-22T00:00:00
C03245,4.4,0.679,0.841,B,2026-04-09T00:00:00
C03246,9.4,0.279,0.624,A,2025-12-08T00:00:00
C03247,6.6,0.626,0.884,B,2025-09-06T00:00:00
C03248,4.6,0.359,0.788,B,2025-03-29T00:00:00
C03249,4.8,0.515,0.685,A,2026-04-27T00:00:00
C03250,4.4,1.0,0.785,B,2026-04-04T00:00:00
C03251,0.2,0.786,0.802,B,2025-07-27T00:00:00
C03252,3.7,0.574,0.912,A,2025-04-23T00:00:00
C03253,4.7,1.0,0.593,A,2025-07-13T00:00:00
C03254,2.8,0.417,0.949,A,2025-07-17T00:00:00
C03255,5.0,0.833,0.753,B,2026-04-04T00:00:00
C03256,4.1,0.293,0.674,A,2025-02-03T00:00:00
C03257,6.3,0.551,0.669,A,2025-11-13T00:00:00
C03258,6.0,0.33,0.6,B,2026-01-20T00:00:00
C03259,4.5,0.651,0.489,A,2026-01-17T00:00:00
C03260,0.0,0.611,0.852,A,2025-04-07T00:00:00
C03261,9.4,0.538,1.0,B,2025-07-26T00:00:00
C03262,3.6,0.818,0.507,A,2025-06-21T00:00:00
C03263,3.8,0.487,0.607,A,2025-07-23T00:00:00
C03264,3.0,0.665,0.863,A,2025-02-13T00:00:00
C03265,2.5,0.764,0.743,A,2025-02-11T00:00:00
C03266,8.6,0.303,0.875,A,2025-01-13T00:00:00
C03267,8.2,0.45,0.735,B,2026-04-29T00:00:00
C03268,5.3,0.611,0.663,B,2025-07-28T00:00:00
C03269,3.7,0.726,0.716,A,2025-04-24T00:00:00
C03270,5.9,0.884,0.393,B,2026-02-03T00:00:00
C03271,4.2,0.557,0.578,B,2025-09-05T00:00:00
C03272,3.4,0.537,0.892,B,2025-07-02T00:00:00
C03273,5.0,0.425,0.929,B,2025-02-27T00:00:00
C03274,2.7,0.666,0.961,B,2025-07-13T00:00:00
C03275,4.8,0.541,0.816,B,2025-11-20T00:00:00
C03276,4.6,0.545,0.412,A,2025-11-08T00:00:00
C03277,5.8,0.581,0.655,A,2025-07-15T00:00:00
C03278,2.1,0.71,0.949,A,2025-11-03T00:00:00
C03279,6.1,0.487,0.993,A,2026-01-19T00:00:00
C03280,1.3,0.446,0.954,B,2026-04-11T00:00:00
C03281,2.3,0.686,0.715,A,2025-09-22T00:00:00
C03282,2.4,0.0,0.554,A,2025-04-24T00:00:00
C03283,0.8,0.479,0.744,A,2025-03-06T00:00:00
C03284,7.0,0.37,0.752,A,2025-03-20T00:00:00
C03285,1.1,0.841,0.985,B,2025-01-06T00:00:00
C03286,1.9,0.512,0.784,B,2025-10-07T00:00:00
C03287,7.8,0.488,0.753,A,2025-04-17T00:00:00
C03288,2.3,0.59,0.761,A,2025-04-24T00:00:00
C03289,3.4,0.481,0.81,A,2025-12-29T00:00:00
C03290,1.0,0.519,0.844,A,2025-06-09T00:00:00
C03291,6.5,0.619,0.641,B,2026-02-19T00:00:00
C03292,6.5,0.516,0.591,B,2025-03-10T00:00:00
C03293,6.2,0.514,0.956,A,2025-06-20T00:00:00
C03294,5.6,0.398,0.504,A,2025-01-26T00:00:00
C03295,4.2,0.369,0.996,B,2025-09-25T00:00:00
C03296,2.4,0.612,0.463,B,2025-03-04T00:00:00
C03297,1.6,0.661,0.662,A,2025-05-01T00:00:00
C03298,7.9,0.314,0.896,A,2026-01-03T00:00:00
C03299,6.3,0.752,0.75,A,2026-03-17T00:00:00
C03300,1.9,0.753,0.553,B,2025-09-30T00:00:00
C03301,4.1,0.795,0.814,A,2026-04-28T00:00:00
C03302,3.1,0.66,0.76,A,2026-01-14T00:00:00
C03303,0.6,0.727,0.718,B,2026-01-12T00:00:00
C03304,4.5,1.0,0.656,B,2026-05-11T00:00:00
C03305,2.8,0.54,0.745,A,2025-02-14T00:00:00
C03306,1.1,0.391,0.663,A,2025-04-27T00:00:00
C03307,0.0,0.293,1.0,A,2025-08-07T00:00:00
C03308,0.0,0.951,0.714,B,2025-11-06T00:00:00
C03309,2.9,0.954,0.694,A,2026-05-11T00:00:00
C03310,3.7,0.415,0.669,B,2025-02-19T00:00:00
C03311,1.4,0.455,1.0,B,2025-04-25T00:00:00
C03312,6.0,0.535,0.504,A,2025-05-30T00:00:00
C03313,3.8,0.845,0.804,B,2025-12-02T00:00:00
C03314,5.7,0.343,0.714,A,2026-04-21T00:00:00
C03315,3.5,0.207,0.536,A,2026-04-15T00:00:00
C03316,1.6,1.0,0.627,B,2026-01-09T00:00:00
C03317,4.3,0.662,0.798,A,2026-01-22T00:00:00
C03318,0.2,0.691,0.62,A,2025-07-27T00:00:00
C03319,5.6,0.559,0.789,A,2025-11-01T00:00:00
C03320,1.2,0.693,1.0,A,2025-03-27T00:00:00
C03321,6.8,0.297,0.776,A,2025-09-11T00:00:00
C03322,3.0,0.432,0.532,B,2025-05-27T00:00:00
C03323,7.2,0.621,0.623,B,2026-04-10T00:00:00
C03324,0.6,0.146,0.707,B,2025-07-03T00:00:00
C03325,2.0,0.539,0.697,B,2025-07-17T00:00:00
C03326,5.1,0.527,0.773,A,2025-07-21T00:00:00
C03327,7.5,0.539,0.797,B,2026-03-27T00:00:00
C03328,9.0,0.49,1.0,A,2026-04-12T00:00:00
C03329,4.1,0.401,0.749,A,2025-08-04T00:00:00
C03330,9.5,0.236,0.577,B,2026-05-13T00:00:00
C03331,3.1,0.629,0.923,A,2026-01-14T00:00:00
C03332,7.3,0.54,0.939,A,2026-02-28T00:00:00
C03333,1.2,0.325,0.785,A,2026-04-03T00:00:00
C03334,5.3,0.613,0.713,A,2025-06-16T00:00:00
C03335,0.0,0.541,0.843,A,2025-10-03T00:00:00
C03336,0.6,0.508,0.718,A,2025-05-23T00:00:00
C03337,5.4,0.169,0.442,B,2025-06-04T00:00:00
C03338,0.1,0.737,0.835,A,2025-08-21T00:00:00
C03339,5.3,0.353,0.884,A,2025-01-26T00:00:00
C03340,6.7,0.613,0.966,A,2025-04-18T00:00:00
C03341,2.5,0.438,0.64,B,2026-02-09T00:00:00
C03342,1.1,0.522,0.784,A,2025-03-24T00:00:00
C03343,2.6,0.83,0.787,A,2025-11-08T00:00:00
C03344,1.1,0.706,0.763,A,2026-01-18T00:00:00
C03345,3.7,0.826,0.767,B,2025-05-12T00:00:00
C03346,4.3,0.666,0.756,B,2025-08-18T00:00:00
C03347,3.1,0.679,0.782,B,2026-03-15T00:00:00
C03348,9.0,0.244,0.861,B,2026-02-22T00:00:00
C03349,1.8,0.536,0.933,A,2026-04-06T00:00:00
C03350,8.2,0.555,0.637,A,2025-11-11T00:00:00
C03351,0.9,0.845,0.724,A,2026-03-20T00:00:00
C03352,4.2,0.499,0.687,A,2025-07-19T00:00:00
C03353,7.5,0.653,0.665,A,2025-10-28T00:00:00
C03354,7.4,0.645,0.508,A,2025-11-30T00:00:00
C03355,2.7,0.832,0.754,A,2026-05-04T00:00:00
C03356,5.7,0.573,0.822,B,2025-07-04T00:00:00
C03357,5.3,0.766,0.727,A,2026-03-14T00:00:00
C03358,2.4,0.259,0.749,B,2025-09-12T00:00:00
C03359,5.8,0.277,0.813,B,2025-02-22T00:00:00
C03360,9.6,0.143,0.962,A,2025-11-24T00:00:00
C03361,5.4,0.757,0.687,A,2026-05-06T00:00:00
C03362,5.7,0.735,0.574,B,2025-08-15T00:00:00
C03363,6.0,0.779,0.736,B,2025-10-02T00:00:00
C03364,0.0,0.465,1.0,A,2026-04-09T00:00:00
C03365,5.4,0.487,0.576,A,2026-04-06T00:00:00
C03366,0.9,0.576,0.848,B,2025-07-20T00:00:00
C03367,2.2,0.889,0.924,B,2026-01-16T00:00:00
C03368,10.5,0.939,0.395,A,2025-11-12T00:00:00
C03369,3.2,0.759,0.812,A,2025-11-20T00:00:00
C03370,1.8,0.666,0.841,B,2025-12-27T00:00:00
C03371,7.5,0.867,0.71,A,2025-06-13T00:00:00
C03372,1.2,0.549,0.653,B,2025-06-02T00:00:00
C03373,2.7,0.522,0.661,A,2025-01-14T00:00:00
C03374,7.7,0.574,0.701,A,2026-03-05T00:00:00
C03375,4.1,0.404,0.705,A,2025-05-19T00:00:00
C03376,0.0,0.565,0.676,A,2025-12-04T00:00:00
C03377,5.6,0.377,0.698,B,2025-12-09T00:00:00
C03378,2.8,0.805,0.929,A,2025-12-18T00:00:00
C03379,8.6,0.709,0.568,B,2026-03-08T00:00:00
C03380,2.2,0.886,0.488,A,2026-03-10T00:00:00
C03381,7.2,0.274,0.931,B,2025-01-02T00:00:00
C03382,9.3,0.98,0.721,B,2026-02-25T00:00:00
C03383,1.4,0.286,0.692,B,2025-04-14T00:00:00
C03384,3.4,0.36,0.733,A,2025-11-19T00:00:00
C03385,5.2,0.476,0.781,B,2025-12-03T00:00:00
C03386,1.4,0.862,0.671,A,2025-01-27T00:00:00
C03387,4.8,0.645,0.826,B,2025-05-22T00:00:00
C03388,3.3,0.551,0.606,A,2026-04-01T00:00:00
C03389,3.3,0.441,0.705,A,2025-03-12T00:00:00
C03390,4.1,0.325,0.418,A,2025-04-26T00:00:00
C03391,4.2,0.827,0.926,B,2025-02-10T00:00:00
C03392,4.5,0.76,0.724,B,2025-03-25T00:00:00
C03393,2.2,0.87,0.851,A,2025-11-15T00:00:00
C03394,2.3,0.679,0.821,B,2026-02-25T00:00:00
C03395,3.6,0.072,0.832,B,2025-10-25T00:00:00
C03396,3.9,0.351,0.749,A,2025-05-23T00:00:00
C03397,2.7,0.693,0.808,A,2026-03-06T00:00:00
C03398,5.0,0.526,0.606,B,2025-07-03T00:00:00
C03399,0.0,0.488,0.574,B,2025-06-07T00:00:00
C03400,1.8,0.379,0.735,A,2025-09-10T00:00:00
C03401,3.2,0.79,0.648,B,2025-03-10T00:00:00
C03402,1.4,0.691,0.964,A,2025-06-28T00:00:00
C03403,8.9,0.7,0.806,B,2026-02-04T00:00:00
C03404,4.1,0.473,0.643,B,2025-11-01T00:00:00
C03405,4.5,0.635,0.709,B,2026-05-10T00:00:00
C03406,2.6,0.332,0.77,A,2026-01-23T00:00:00
C03407,4.0,0.574,0.74,A,2025-06-30T00:00:00
C03408,0.4,0.094,0.791,A,2026-01-19T00:00:00
C03409,3.5,0.286,0.76,A,2026-03-09T00:00:00
C03410,1.2,0.536,0.541,B,2025-11-12T00:00:00
C03411,3.2,1.0,0.427,A,2026-01-17T00:00:00
C03412,0.0,0.24,0.694,A,2025-09-09T00:00:00
C03413,0.6,0.351,0.834,A,2026-04-01T00:00:00
C03414,8.4,0.643,0.696,A,2025-04-29T00:00:00
C03415,6.5,0.954,0.935,A,2025-08-01T00:00:00
C03416,8.0,0.64,0.743,B,2025-05-07T00:00:00
C03417,8.2,0.74,0.954,B,2025-02-20T00:00:00
C03418,6.0,0.532,0.923,A,2025-11-04T00:00:00
C03419,2.6,0.498,0.908,B,2025-03-01T00:00:00
C03420,0.9,0.616,0.569,B,2025-04-24T00:00:00
C03421,7.4,0.468,0.753,A,2026-01-17T00:00:00
C03422,4.2,0.745,0.933,B,2025-05-01T00:00:00
C03423,11.5,0.279,0.791,A,2026-03-08T00:00:00
C03424,2.9,0.778,0.833,A,2025-01-25T00:00:00
C03425,9.9,0.608,0.542,A,2025-08-17T00:00:00
C03426,3.5,0.557,1.0,A,2025-02-03T00:00:00
C03427,8.0,0.271,0.631,B,2025-01-30T00:00:00
C03428,9.1,0.404,0.451,B,2026-01-31T00:00:00
C03429,0.9,0.84,0.697,B,2025-02-03T00:00:00
C03430,2.5,0.558,0.383,B,2026-03-23T00:00:00
C03431,0.9,0.656,0.587,B,2025-10-27T00:00:00
C03432,0.3,0.424,1.0,B,2025-08-30T00:00:00
C03433,6.0,0.594,0.693,A,2026-04-05T00:00:00
C03434,3.4,0.326,0.536,A,2025-07-13T00:00:00
C03435,4.2,0.62,0.754,B,2025-07-19T00:00:00
C03436,5.7,0.674,0.615,A,2025-07-24T00:00:00
C03437,0.0,0.664,0.88,A,2025-11-22T00:00:00
C03438,7.9,0.419,0.617,A,2026-02-28T00:00:00
C03439,3.0,0.532,0.791,B,2025-09-29T00:00:00
C03440,5.6,0.707,0.578,A,2025-05-21T00:00:00
C03441,5.9,0.558,1.0,A,2026-03-21T00:00:00
C03442,8.1,0.543,0.826,A,2025-10-27T00:00:00
C03443,3.7,0.981,0.728,A,2026-02-21T00:00:00
C03444,0.0,0.41,0.706,B,2025-08-05T00:00:00
C03445,4.2,0.816,0.667,A,2025-04-10T00:00:00
C03446,4.6,0.369,0.636,B,2026-04-18T00:00:00
C03447,0.9,0.731,0.632,B,2025-12-05T00:00:00
C03448,4.4,0.742,1.0,A,2025-06-03T00:00:00
C03449,2.9,0.498,0.667,B,2026-02-28T00:00:00
C03450,0.0,0.357,0.431,B,2025-01-05T00:00:00
C03451,6.0,0.206,0.575,B,2026-04-11T00:00:00
C03452,2.3,0.477,0.889,A,2025-10-17T00:00:00
C03453,2.8,0.705,0.712,A,2025-10-22T00:00:00
C03454,2.6,0.384,0.73,B,2025-01-07T00:00:00
C03455,7.7,0.619,0.925,B,2025-03-29T00:00:00
C03456,3.9,0.305,0.633,B,2025-12-27T00:00:00
C03457,4.2,0.553,0.845,B,2025-10-07T00:00:00
C03458,2.7,0.371,0.65,A,2025-03-05T00:00:00
C03459,5.4,0.584,0.836,B,2025-11-29T00:00:00
C03460,8.0,0.5,0.691,A,2026-01-09T00:00:00
C03461,5.9,0.362,0.714,B,2025-05-17T00:00:00
C03462,6.1,0.468,0.873,A,2025-12-11T00:00:00
C03463,5.8,0.413,0.862,A,2026-05-02T00:00:00
C03464,0.0,0.337,0.725,B,2025-08-30T00:00:00
C03465,1.4,0.817,0.679,B,2025-04-25T00:00:00
C03466,3.4,0.528,0.99,B,2026-04-26T00:00:00
C03467,1.8,0.16,0.838,A,2026-04-01T00:00:00
C03468,0.8,0.475,0.691,A,2025-08-17T00:00:00
C03469,0.0,0.783,0.652,B,2025-08-01T00:00:00
C03470,0.0,0.448,0.904,A,2026-02-21T00:00:00
C03471,3.2,0.9,0.767,A,2025-01-01T00:00:00
C03472,3.8,0.429,0.725,B,2025-06-06T00:00:00
C03473,1.6,0.701,0.767,A,2025-09-29T00:00:00
C03474,4.2,0.807,0.801,B,2025-11-24T00:00:00
C03475,2.7,0.69,0.741,A,2025-11-11T00:00:00
C03476,7.3,0.325,0.931,B,2025-07-05T00:00:00
C03477,3.5,0.412,0.939,B,2026-03-11T00:00:00
C03478,6.1,0.834,0.83,B,2025-11-21T00:00:00
C03479,4.6,0.439,0.956,B,2025-09-28T00:00:00
C03480,0.0,0.795,0.751,A,2026-04-15T00:00:00
C03481,3.7,0.514,0.854,B,2025-02-17T00:00:00
C03482,0.3,0.628,0.901,B,2025-12-21T00:00:00
C03483,3.7,0.323,0.903,B,2026-04-09T00:00:00
C03484,1.8,0.478,0.887,B,2025-11-27T00:00:00
C03485,5.1,0.425,0.845,B,2025-10-10T00:00:00
C03486,0.0,0.645,1.0,B,2025-07-02T00:00:00
C03487,4.0,0.619,0.669,B,2025-05-16T00:00:00
C03488,5.7,0.693,0.727,A,2025-09-30T00:00:00
C03489,6.7,0.502,0.718,A,2026-03-26T00:00:00
C03490,1.7,0.414,0.695,B,2025-08-20T00:00:00
C03491,4.1,0.637,0.452,A,2025-03-02T00:00:00
C03492,4.6,0.394,0.956,B,2025-08-30T00:00:00
C03493,8.6,0.816,0.596,B,2025-02-18T00:00:00
C03494,0.0,0.577,0.775,A,2026-04-14T00:00:00
C03495,1.3,0.535,0.537,B,2025-09-25T00:00:00
C03496,12.4,0.692,0.843,B,2025-04-17T00:00:00
C03497,3.2,0.585,0.632,B,2025-11-09T00:00:00
C03498,0.0,0.268,0.58,A,2025-09-26T00:00:00
C03499,2.3,0.388,0.779,B,2025-09-13T00:00:00
C03500,0.0,0.812,0.645,A,2025-10-23T00:00:00
C03501,4.7,0.617,0.664,B,2026-04-10T00:00:00
C03502,6.4,0.264,0.776,A,2026-03-05T00:00:00
C03503,1.3,0.67,0.87,B,2025-05-12T00:00:00
C03504,2.6,0.488,0.627,B,2025-04-30T00:00:00
C03505,6.8,0.425,0.601,B,2026-05-11T00:00:00
C03506,0.0,0.371,0.754,A,2025-11-19T00:00:00
C03507,0.0,0.8,0.831,B,2025-01-10T00:00:00
C03508,3.3,0.207,0.969,B,2025-09-22T00:00:00
C03509,1.7,0.432,0.589,A,2025-03-01T00:00:00
C03510,3.1,0.624,0.702,B,2025-01-15T00:00:00
C03511,0.2,0.916,0.926,B,2025-04-03T00:00:00
C03512,4.6,0.711,1.0,B,2025-05-08T00:00:00
C03513,3.6,0.431,0.601,B,2025-02-09T00:00:00
C03514,5.6,0.906,0.639,B,2026-02-22T00:00:00
C03515,4.6,0.329,0.807,B,2025-08-08T00:00:00
C03516,4.6,0.653,0.663,B,2025-10-03T00:00:00
C03517,0.0,0.698,0.636,A,2026-03-09T00:00:00
C03518,5.5,0.424,0.787,A,2026-02-23T00:00:00
C03519,3.0,0.74,0.982,B,2026-02-15T00:00:00
C03520,3.5,0.497,0.554,A,2025-04-09T00:00:00
C03521,7.1,0.739,0.975,B,2026-01-08T00:00:00
C03522,1.8,0.232,0.664,A,2026-05-13T00:00:00
C03523,8.1,0.667,0.802,A,2025-01-04T00:00:00
C03524,8.3,0.518,0.989,A,2026-03-11T00:00:00
C03525,6.3,0.83,0.799,A,2026-03-09T00:00:00
C03526,1.1,0.591,0.705,A,2026-02-25T00:00:00
C03527,0.0,0.85,0.858,A,2025-07-18T00:00:00
C03528,7.2,0.702,0.724,B,2025-04-10T00:00:00
C03529,4.3,0.574,0.828,A,2026-01-01T00:00:00
C03530,1.8,0.758,0.719,A,2025-11-08T00:00:00
C03531,7.5,0.759,0.879,A,2025-12-30T00:00:00
C03532,1.4,0.694,0.541,A,2025-05-08T00:00:00
C03533,2.7,0.142,0.598,A,2025-03-30T00:00:00
C03534,5.6,0.403,0.539,B,2026-03-27T00:00:00
C03535,0.7,0.877,0.742,B,2025-09-15T00:00:00
C03536,3.7,0.349,0.521,A,2026-03-02T00:00:00
C03537,7.3,0.776,0.646,B,2026-04-09T00:00:00
C03538,4.6,0.741,0.584,A,2025-08-18T00:00:00
C03539,7.7,0.455,0.972,A,2025-05-12T00:00:00
C03540,7.4,0.201,0.601,B,2026-03-24T00:00:00
C03541,4.0,0.486,0.557,A,2025-12-24T00:00:00
C03542,0.0,1.0,0.787,B,2025-11-29T00:00:00
C03543,0.7,0.427,1.0,A,2026-04-25T00:00:00
C03544,6.3,0.441,0.733,A,2025-05-04T00:00:00
C03545,0.0,0.4,0.744,A,2025-06-30T00:00:00
C03546,3.0,0.843,0.944,A,2025-01-20T00:00:00
C03547,5.0,0.551,0.882,B,2025-07-13T00:00:00
C03548,8.4,0.475,0.814,A,2025-08-12T00:00:00
C03549,2.3,0.883,0.663,B,2025-08-15T00:00:00
C03550,2.1,0.716,0.818,B,2025-03-17T00:00:00
C03551,3.8,0.416,0.546,B,2026-02-09T00:00:00
C03552,5.1,0.355,0.656,A,2025-09-02T00:00:00
C03553,3.5,0.832,0.965,A,2025-08-08T00:00:00
C03554,7.1,0.603,0.945,A,2026-03-08T00:00:00
C03555,1.6,0.29,0.816,B,2025-09-01T00:00:00
C03556,4.4,0.243,0.461,A,2026-03-23T00:00:00
C03557,5.3,0.377,0.569,B,2025-04-22T00:00:00
C03558,2.8,0.352,0.648,B,2026-03-02T00:00:00
C03559,6.5,0.191,0.724,A,2026-05-10T00:00:00
C03560,4.4,0.38,0.562,B,2026-01-11T00:00:00
C03561,6.4,0.416,0.713,A,2026-03-23T00:00:00
C03562,4.6,0.507,1.0,B,2026-01-06T00:00:00
C03563,5.1,0.939,0.81,A,2025-10-28T00:00:00
C03564,2.1,0.547,0.783,B,2026-01-17T00:00:00
C03565,2.1,0.566,0.597,B,2026-04-26T00:00:00
C03566,7.7,0.702,0.504,B,2025-10-30T00:00:00
C03567,5.9,0.553,0.566,A,2025-12-10T00:00:00
C03568,0.9,0.68,0.498,B,2025-02-09T00:00:00
C03569,4.5,0.656,0.761,A,2026-04-25T00:00:00
C03570,0.0,0.625,0.808,B,2026-01-24T00:00:00
C03571,2.3,1.0,0.605,A,2025-03-22T00:00:00
C03572,6.9,0.782,0.772,A,2025-05-25T00:00:00
C03573,3.6,0.384,0.97,A,2025-04-23T00:00:00
C03574,4.4,0.674,1.0,A,2025-06-09T00:00:00
C03575,0.0,0.442,0.866,A,2026-03-19T00:00:00
C03576,2.8,0.689,0.724,B,2025-08-21T00:00:00
C03577,5.0,0.325,0.861,A,2025-07-29T00:00:00
C03578,5.4,0.378,0.953,B,2026-01-25T00:00:00
C03579,6.9,0.669,0.449,A,2025-07-05T00:00:00
C03580,3.4,0.8,0.972,B,2026-03-19T00:00:00
C03581,3.5,0.701,0.668,B,2026-01-13T00:00:00
C03582,0.0,0.771,0.67,A,2025-05-09T00:00:00
C03583,3.4,0.675,0.697,B,2025-11-12T00:00:00
C03584,0.2,0.634,0.798,B,2025-08-30T00:00:00
C03585,0.0,0.499,0.583,B,2025-06-22T00:00:00
C03586,0.7,0.763,0.707,A,2026-03-30T00:00:00
C03587,8.5,0.805,0.829,A,2025-07-18T00:00:00
C03588,3.2,0.587,0.783,B,2025-02-28T00:00:00
C03589,4.7,0.577,0.807,A,2025-07-24T00:00:00
C03590,2.5,0.918,0.701,B,2025-09-16T00:00:00
C03591,0.0,0.596,0.854,A,2025-03-05T00:00:00
C03592,6.8,0.615,0.908,B,2026-01-07T00:00:00
C03593,0.0,0.697,0.899,A,2025-04-25T00:00:00
C03594,2.3,0.58,0.814,A,2025-02-16T00:00:00
C03595,3.8,0.436,0.891,B,2025-09-26T00:00:00
C03596,4.7,0.676,0.881,B,2025-03-22T00:00:00
C03597,1.8,0.592,1.0,B,2026-01-26T00:00:00
C03598,0.0,0.968,0.933,B,2025-02-04T00:00:00
C03599,1.6,0.758,0.737,A,2025-07-29T00:00:00
